sources,references,translations
"This is the best news ever.""",C'est la meilleure nouvelle qui soit.,Ça fait des années que je n'ai pas entendu de nouvelles aussi bonnes.
"""I like listening to you.""",J'aime t'écouter.,Ça me plaît de t'écouter.
"We also discovered the responsible party, James Jamerson,"" Devyn explained, making Harold frown in confusion.","Nous avons également découvert le responsable, James Jamerson, expliqua Devyn, ce qui fit froncer les sourcils de Harold, confus.","Ça nous a permis de découvrir la personne responsable, James Jamerson, expliqua Devyn, faisant froncer les sourcils de Harold."
"""But, really, I tend to go along with whatever.","Mais, en fait, j'ai tendance à me laisser faire.","Ça me semble, mais je..., j'ai tendance à m'adapter."
He set his plate beside hers.,Il posa son assiette à côté de la sienne.,"Ça fait du bien, dit-elle."
"When she deepened the kiss, he wished she were on a bed where he could press harder against her, feeling every contour of her soft body beneath his.","Lorsqu'elle approfondit le baiser, il souhaita qu'elle soit dans un lit où il pourrait se presser plus fort contre elle, sentant chaque contour de son corps doux sous le sien.","Ça lui aurait plu qu'elle soit sur un lit où il pourrait la presser plus fort, sentant tous les contours de son corps doux sous le sien."
"God, if he only knew how wanted he was.",Si seulement il savait à quel point il est désiré.,"Ça, il ne le savait pas, à quel point il était désiré."
"Mari dipped under the water as a large wave washed over her, then came back up, slicking her hair away from her face.","Mari plongea sous l'eau lorsqu'une grosse vague la submergea, puis remonta, écartant ses cheveux de son visage.","Mari plongea sous l'eau lorsqu'une grande vague la submergea, puis remonta à la surface, écartant ses cheveux de son visage."
"A mermaid has no business on land, and now look what's happened.","Une sirène n'a rien à faire sur terre, et regarde ce qui s'est passé.","Ça ne fait pas de mermaide sur la terre ferme, et voilà ce qui est arrivé."
"I glance over at Dyer, and he's studying me.","Je jette un coup d'œil à Dyer, et il m'étudie.","Je jette un coup d'œil à Dyer, qui me regarde."
Until John Burton.,Jusqu'à John Burton.,Ça durera jusqu'à John Burton.
One way or another.,D'une manière ou d'une autre.,Ça ira de soi.
"He could face her now, find out exactly what the man meant by ""engaged.""","Il pouvait l'affronter maintenant, découvrir exactement ce que l'homme entendait par ""fiancé"".","Ça lui permettait de la regarder dans les yeux, de découvrir exactement ce que le homme entendait par ""engagé""."
"Or what's left of it.""",Ou ce qu'il en reste.,"Ça, ou ce qui en reste."
"She struggled to climb the pile of sand, her flip-flops in one hand.","Elle s'efforça de grimper sur le tas de sable, ses tongs dans une main.","Elle luttait pour grimper sur la pile de sable, ses tongs dans une main."
"There's awe in his face, the way his lips part ever-so-slightly, and his eyes widen just a little bit.","Il y a de l'admiration sur son visage, la façon dont ses lèvres s'écartent légèrement, et ses yeux s'écarquillent un tout petit peu.","Ça fait awe sur son visage, la façon dont ses lèvres s'écarte légèrement, et ses yeux s'écarte un peu."
We're so very different from one another.,Nous sommes très différents l'un de l'autre.,Ça fait si longtemps que nous sommes si différents l'un de l'autre.
"What was the point of all this – of us -  if you can't trust me?""",Quel était le but de tout cela  de nous  si tu ne peux pas me faire confiance ?,Ça veut dire quoi ?
"The way you are with music, that's how he is with beer.","Il est comme toi et la musique, mais avec la bière.","Ça, c'est comme ça avec la musique, c'est comme ça avec la bière."
"""The eye should make landfall approximately midnight or a little after, depending on whether the storm slows a lot as it moves inland.","""L'œil du cyclone devrait toucher terre vers minuit ou un peu plus tard, en fonction de la vitesse de déplacement de la tempête vers l'intérieur des terres.",Ça dépendra de la vitesse à laquelle la tempête se déplaçera à l'intérieur des terres.
She moved to look out over the railing and saw the lighted pier lanterns bobbing as the pier swayed and groaned under the weight of the swollen waves.,Elle se déplaça pour regarder par-dessus la balustrade et vit les lanternes allumées de la jetée qui se balançaient tandis que la jetée elle-même se balançait et gémissait sous le poids des vagues déchaînées.,Ça fait des années qu'elle ne s'était pas souvenue de ce qu'elle avait vu.
"To be with me, forever?","Être avec moi, pour toujours ?","Être avec moi, pour toujours ?"
"""It's too soon to tell,"" Devyn said, sighing heavily as he slid the daily report into his coat pocket.","Il est trop tôt pour le dire, soupira Devyn tout en glissant le rapport quotidien dans la poche de son manteau.","Ça fait trop peu de temps pour en juger, dit Devyn en soupirant lourdement et en glissant le rapport dans sa poche."
Big trouble.,De gros ennuis.,Ça fait un gros problème.
"Chase pushed Mari off his shoulder and leaped up, his heart throbbing in his throat as a wave of nausea rolled through him.","Chase repoussa Mari de son épaule et se leva d'un bond, le cœur palpitant dans sa gorge, tandis qu'une vague de nausée le traversait.","Chase repoussa Mari des épaules et sauta, son cœur battant dans sa gorge alors qu'une vague de nausée le traversait."
"""I think I can handle that,"" the man that still hadn't told her what job she was interviewing for murmured.","C'est gérable, marmonna l'homme qui ne lui avait toujours pas dit pour quel poste elle passait un entretien.","Ça me semble possible, murmura l'homme qui n'avait toujours pas dit à laquelle des entreprises elle avait passé un entretien."
"Chase turned toward her, his eyes looking through her.","Chase se tourna vers elle, ses yeux la pénétrant.","Chase se tourna vers elle, ses yeux la traversant."
"I like seeing him like this, so close to the edge so soon.","J'aime le voir comme ça, si proche de craquer, si rapidement.","Ça me plaît de le voir comme ça, si proche du bord si tôt."
"""Thanks a lot, man.","Merci beaucoup, mec.","Ça va bien, mon pote."
"""No,"" Devyn bit out as she did a search for nearby hotels and found the one that she was looking for.","Non, dit Devyn en recherchant les hôtels des environs, et en trouvant celui qu'elle cherchait.","Non, dit Devyn en cherchant des hôtels à proximité et en trouvant celui qu'elle cherchait."
"She pressed against him harder, well aware that he couldn't move until the screw was in or the plywood would fall.","Elle se serra plus fort contre lui, consciente qu'il ne pouvait pas bouger tant que la vis n'était pas enfoncée, sous peine de voir le contreplaqué tomber.","Ça ne marche pas, dit-elle en se détachant de lui."
"""Need a beer or some water or something?""","Tu veux une bière, de l'eau ou autre chose ?",Ça te manque une bière ou de l'eau ou quelque chose comme ça ?
The smile he gives me is stunning.,Le sourire qu'il m'adresse est stupéfiant.,"Ça me fait sourire, ses lignes de rire se plissent."
I've wanted to have my own shop on the beach my whole life.,"Toute ma vie, j'ai voulu avoir ma propre boutique sur la plage.",Ça m'a toujours fait rêver d'avoir mon propre magasin sur la plage.
"I don't know what I was expecting from the residence of a man as talented with his hands as John is, but this isn't it.","J'ignore ce que j'attendais de la résidence d'un homme aussi doué de ses mains que John, mais ce n'est pas ça.","Ça ne me donnait pas envie de voir l'appartement d'un homme aussi doué avec ses mains que John, mais ce n'est pas ça."
And it could burn down the bar.,Et elle pourrait brûler le bar.,Ça pourrait brûler le bar.
"She reached to her throat, but words had dried on her tongue.","Elle porta la main à sa gorge, mais les mots avaient séché sur sa langue.","Ça lui était venu à la tête, mais les mots s'étaient asséchés sur sa langue."
And would have killed Chase if she hadn't been there to save him.,Et aurait tué Chase si elle n'avait pas été là pour le sauver.,Ça aurait tué Chase si elle n'était pas là pour le sauver.
"A local directory yielded a little info on John Burton, owner of Burton Construction.","Un annuaire local m'a permis d'obtenir quelques informations sur John Burton, propriétaire de Burton Construction.","Ça m'a donné un peu d'information sur John Burton, le propriétaire de Burton Construction."
"""Two months!""",Deux mois !,Ça fait deux mois !
"Placid, green oceans filled those same eyes when someone needed a helping hand.",Des océans verts et paisibles remplissaient ces mêmes yeux lorsque quelqu'un avait besoin d'une main secourable.,"Ça faisait l'effet d'un océan vert, calme, lorsqu'une personne avait besoin d'aide."
"""It's complicated,"" he said, picking up a file only to toss it back on his desk and go still when she blurted out, ""I have to tell you something.""","C'est compliqué, répondit-il, s'emparant d'un dossier pour le reposer aussitôt sur son bureau et de s'immobiliser quand elle lâcha :","Ça va être compliqué, dit-il en prenant un dossier, mais en le jetant sur son bureau et en s'immobilisant lorsqu'elle lui dit : ""Je dois te dire quelque chose""."
"His eyes blaze in the dark, but I can't make out his expression.","Ses yeux brillent dans l'obscurité, mais je n'arrive pas à distinguer son expression.","Ses yeux brûlent dans l'obscurité, mais je ne peux pas déceler son expression."
"But the studios have needed working on for a long time, and I'm glad our last fundraiser was enough to at least start on it.","Mais cela fait longtemps qu'il fallait rénover les studios, et je suis heureux que notre dernière collecte de fonds ait été suffisante pour au moins commencer à le faire.","Ça a fallu beaucoup de temps pour que les studios soient en état de fonctionner, mais je suis heureuse que notre dernière campagne de financement ait suffi pour au moins commencer les travaux."
"""We have nothing but time,"" Andi said, smiling hugely as she placed the colorful sack down at the top of the slide and gestured for him to sit down.","On a tout le temps, dit Andi, avec un grand sourire, en posant le sac coloré en haut du toboggan et en lui faisant signe de s'asseoir.","Ça nous laisse le temps, dit Andi en souriant avec une expression taquine alors qu'elle posait le sac couleur sur le sommet de la glissière et lui faisait signe de s'asseoir."
"When someone tells you they've had it all and done it all, and feel no need for more when you're still reaching for every goddamned thing life can offer, what is there left to say?","Quand quelqu'un vous dit qu'il a tout eu et tout fait, et qu'il ne ressent pas le besoin d'en avoir plus alors que vous cherchez toujours tout ce que la vie peut vous offrir, que reste-t-il à dire ?","Ça arrive à tous les gens de dire qu'ils ont tout eu et qu'ils ont tout fait, et qu'ils n'ont plus besoin de rien quand tu es encore en train de chercher tout ce que la vie peut offrir."
The waves crashed on the sand and the water pooled near her.,Les vagues s'écrasaient sur le sable et l'eau s'accumulait près d'elle.,Les vagues s'écrasaient sur le sable et l'eau se rassemblait près d'elle.
"""Frankie,"" John breathes into my wet hair.","Frankie, souffle John dans mes cheveux mouillés.","""Frankie"", soupire John dans mes cheveux mouillés."
"She didn't want this day, no matter how hard the work was, to ever end.","Elle ne voulait pas que cette journée, même si le travail était difficile, se termine un jour.","Ça ne devait jamais se terminer, même si le travail était difficile."
His dimple is just so adorable.,Sa fossette est tellement adorable.,Ça fait si bien de voir son muguet.
He lets his eyes skate over me before he turns them back to the room.,Il laisse ses yeux glisser sur moi avant de les tourner de nouveau vers la pièce.,Il laisse tomber ses yeux sur moi avant de les retourner vers la pièce.
"Humid, warm air rushed in and filled her lungs, and salty dampness coated her face.","L'air chaud et humide s'engouffra dans ses poumons, et une humidité salée recouvrit son visage.","L'air humide, chaud, s'engouffra dans ses poumons et remplit son visage d'une brume salée."
"""I'll keep her safe,"" Drew said, making Andi wince as she hung over his shoulder, struggling to keep the terror at bay.","Je la garderai en sécurité, dit Drew, faisant grimacer Andi qui s'accrochait à son épaule, s'efforçant de maintenir la terreur à distance.","Ça va bien, dit Drew, faisant grimacer Andi alors qu'elle se penchait sur son épaule, luttant pour contenir sa terreur."
"Nicki's skin is a deep, rich mahogany that must have been painted on by the hand of God himself, it's so perfect.","La peau de Nicki est d'un acajou riche et profond qui a dû être peint par la main de Dieu lui-même, tant elle est parfaite.","La peau de Nicki est un mahogany profond et riche qui doit avoir été peint par la main de Dieu lui-même, elle est si parfaite."
"And I'm sitting here in the bar that was supposed to be both our legacies.""",Et je suis assis ici dans le bar qui était censé être notre héritage à tous les deux.,Ça fait que je me trouve assise dans le bar qui était censé être notre héritage.
"No dark water surrounding him, just the bright and cold glare of sterility and the smell of bleach.","Il n'y avait plus d'eau sombre autour de lui, juste la froide lumière blafarde d'un endroit stérile et une odeur d'eau de Javel.","Ça n'était pas de l'eau noire qui l'entourait, mais du clair et du froid de la stérilité et le parfum de la bleach."
"That's the best news I've heard in ages.""",C'est la meilleure nouvelle que j'ai entendue depuis longtemps.,Ça est la meilleure nouvelle que j'ai entendue depuis des années.
"I've done it a thousand times.""",Je l'ai fait des milliers de fois.,"Ça, je l'ai fait mille fois."
What a day.,Quelle journée !,Ça a été une journée.
A big part of me wants to pull John into my arms and shield him from everything and everyone that would ever wish him harm.,Une grande partie de moi veut prendre John dans mes bras et le protéger de tout ce qui pourrait lui faire du mal.,Ça me fait envie de le prendre dans mes bras et de le protéger de tout et de tout le monde qui lui ferait du mal.
"It's me you want, not him.","C'est moi que tu veux, pas lui.","Ça, c'est ce que tu veux."
Reds and blues and bright yellows swirled and clashed along the walls.,"Du rouge, du bleu et du jaune vif tourbillonnaient et se mélangeaient le long des murs.","Les rouges, les bleus et les jaunes vifs se mélangeaient et s'entrechoquaient sur les murs."
"Merely acquaintances, as far as the world knew.","De simples connaissances, pour autant que le monde le sache.","Ça n'était qu'une amie d'enfance, comme le monde le savait."
It's intangible.,Ce n'est pas tangible.,Ça est intangible.
He was headed directly for them.,Il se dirigeait directement vers eux.,Ça lui donnait une idée de ce qu'il allait trouver.
"She'd fantasized about sucking him off many times, but it was never this good, this real.","Elle avait souvent fantasmé sur le fait de l'avoir en bouche, mais cela n'avait jamais été aussi bon, aussi vivace.","Ça lui est arrivé à l'esprit de le sucer de nombreuses fois, mais ça n'était jamais aussi bon, aussi réel."
"At first, I assume it's for work or for Lexi but, when I ask, he dodges the question or distracts me with sex.","Au début, je supposais que c'était pour le travail ou pour Lexi, mais quand je lui demande, il esquive la question ou me distrait avec du sexe.","À première vue, je suppose que c'est pour le travail ou pour Lexi, mais quand je lui demande, il évite la question ou me distrait avec du sexe."
"What a phenomenon.""",Quel phénomène !,Ça a été un phénomène.
"""If I had my way, we'd take out the privateer's whole linewomen too.","Si ça ne tenait qu'à moi, nous aurions éliminé toute la lignée du corsaire, y compris les femmes.",Ça m'aurait plu de faire en sorte que les femmes de la lignée du corsaire soient aussi enterrées.
"Pinching the jacket for Sign O' the Times between two fingers, I ease it off the shelf.","En pinçant la pochette de Sign O' the Times entre deux doigts, je la sors de l'étagère.",Je prends le gilet de Sign O' the Times entre deux doigts et le détache du support.
"""He's covering his ass,"" Devyn said, watching as she returned her attention back to the email and-","Il couvre ses arrières, dit Devyn, en la regardant reporter son attention sur l'e-mail et...","Ça s'agit d'une couverture, dit Devyn, en regardant Andi retourner son attention vers l'e-mail et..."
"""Lot's happened in the past couple of days.""",Il s'est passé beaucoup de choses ces deux derniers jours.,Ça a beaucoup changé ces derniers jours.
I frame his face in my hands.,J'encadre son visage dans mes mains.,Je prends son visage dans mes mains.
"""You're going to love the fourth grade,"" Uncle Shawn said, smiling as he picked her up and placed her on the chair as she frantically shook her head, knowing that this wasn't going to end well.","Tu vas adorer le CM1, dit Oncle Shawn en souriant alors qu'il la prenait dans ses bras et la déposait sur la chaise pendant qu'elle secouait frénétiquement la tête, car elle savait que ça n'allait pas bien se finir.","Ça va te plaire au CM1, dit Oncle Shawn en souriant et en la prenant dans ses bras pour la placer sur la chaise, tout en secouant la tête en fréquant, sachant que ça ne se terminerait pas bien."
"""You said he changed it,"" Garrett countered.","Tu as dit qu'il l'avait changé, rétorque Garrett.","Ça dit qu'il l'avait changé, contre-attaqua Garrett."
My voice sounds like I've been chewing on asphalt and my words crumble under the crush of it.,Ma voix sonne comme si j'avais mâché de l'asphalte et mes mots s'effritent sous son poids.,Ça me semble que j'ai mâché de l'asphalte et que mes mots s'effondrent sous le poids de la situation.
"""I'll post guards near the beach,"" her mother said.","Je vais poster des gardes près de la plage, dit sa mère.","Ça, dit sa mère, je l'ai pris en charge."
"And I'm not gonna lie, I get off on living vicariously through others.","Et je ne vais pas mentir, je prends mon pied en vivant par procuration à travers les autres.","Ça ne me fait pas mentir, j'ai du plaisir à vivre vicarieusement les aventures des autres."
"""Why didn't Christopher stay on land with her?",Pourquoi Christopher n'était-il pas resté sur la terre ferme avec elle ?,Pourquoi Christopher n'était-il pas resté sur la terre ferme avec elle ?
I know you feel the pull to the sea like I do.,"Je sais que tu es attiré par la mer, tout comme moi.",Ça me semble que tu ressens l'attrait du large comme moi.
"Inna was already on the ropes, scaling like a spider on a web.","Inna était déjà sur l'échelle de cordes, se déplaçant comme une araignée sur une toile.","Inna était déjà sur les cordes, grimpeant comme un araignée sur un fil."
He must see this because he continues.,"Il doit s'en apercevoir, car il continue.",Ça doit être le cas parce qu'il continue.
"""I think it made everything better,"" she said, absently tracing his fingers, careful of the cuts.","Je pense que ça a tout amélioré, dit-elle, traçant distraitement le contour de ses doigts, prenant soin de ne pas toucher aux coupures.","Ça a tout remis en place, dit-elle, en traçant le contour de ses doigts, en étant prudente pour ne pas lui faire de nouvelles blessures."
"He stared into her almond-shaped eyes, then moved his hand and turned away.","Il fixa ses yeux en amande, puis déplaça sa main et se détourna.",Ça lui fit froncer les sourcils et se tortiller pour s'échapper.
"After wiping my mouth with the back of my hand, I slink to the floor by the (blessedly cleanish) toilet, unable to move.","Après m'être essuyé la bouche du revers de la main, je me glisse sur le sol près des toilettes (heureusement propres), incapable de bouger.","Je me sèche la bouche avec la main, je m'affale sur le sol à côté de la (mercifully cleanish) toilette, incapable de bouger."
"""Swimming lessons.",Des cours de natation.,Ça faisait partie des leçons de natation.
"The more he breathed the decision, the more it became clear that she was meant for him.","Plus il pensait à cette décision, plus il devenait évident qu'elle était faite pour lui.","Plus il respirait la décision, plus il comprenait qu'elle était faite pour lui."
"""Michelle was my first,"" he offers.","Michelle était ma première, explique-t-il.","Ça fait des années que Michelle est mon premier amour, lui offre-t-il."
She was supposed to be able to do a hundred different things at once and-,"Elle était censée pouvoir faire une centaine de tâches en même temps, et...","Ça faisait partie de son travail, elle devait pouvoir faire cent choses en même temps et..."
"Dyer smiles, tossing the strap of his messenger bag over his head.","Dyer sourit, jetant la lanière de son sac par-dessus sa tête.","Dyer sourit, en passant la bandelette de son sac à dos sur sa tête."
"I take it back, he needs to stop doing that.","Je retire ce que j'ai dit, il doit arrêter de faire ça.","Ça, je le retire, il faut qu'il s'arrête."
"Mermaids were often spotted during a stormthat is when sailors needed them, and when they helped humans most.",Les sirènes sont souvent aperçues pendant une tempête  c'est à ce moment-là que les marins ont besoin d'elles et qu'elles aident le plus les humains.,"Ça faisait souvent des mermaides lors d'une tempête, c'est-à-dire lorsque les marins en avaient besoin et qu'elles aidaient les humains le plus."
"""Better?"" he asked, surprised at his breathiness.","demanda-t-il, surpris de son essoufflement.",Ça va mieux ?
"My skin is suddenly too tight, and my dick is arguing loudly in Garrett's favor, reminding me that we hadn't had sex in weeks before the end, so it's been - let me count - Jesus, nearly two months since I got laid.","Ma peau est soudain trop tendue, et ma bite plaide vigoureusement en faveur de Garrett, me rappelant que nous n'avions plus fait l'amour depuis des semaines avant la fin de notre histoire.","Ça me fait soudain peau de haricot, et ma bite fait un grand bruit en faveur de Garrett, me rappelant que nous n'avons pas eu de sexe depuis des semaines avant la fin, donc c'est - laissez-moi compter - mon Dieu, presque deux mois que je n'ai pas eu de chier."
It wasn't any different.,Ce n'était pas différent.,Ça n'était pas différent.
"For now, we need to figure out what to do.""","Pour l'instant, nous devons trouver quoi faire.",Ça nous permettra de réfléchir à ce qu'il faut faire.
"I mean, fuck.","Je veux dire, putain.",Ça me rend malade.
"The winding path through the rides was mostly clean of sand and debris, and only a few of the rides and sideshow games showed any evidence that a powerful storm had ripped through the night before.","Le chemin sinueux qui traversait les manèges était presque entièrement débarrassé du sable et des débris, et seuls quelques manèges et jeux du parc d'attraction montraient des signes qu'une puissante tempête s'était abattue sur le parc la nuit précédente.","Le chemin sinueux des manèges était le plus partiellement dégagé de sable et de débris, et seulement quelques manèges et jeux de tir étaient témoins d'une violente tempête qui avait traversé la nuit précédente."
"""Has anyone ever...confronted you?",Est-ce que quelqu'un t'a déjà... confronté ?,Êtes-vous jamais...
"John's hand, which he's lifted to sift through the hair at my nape, drifts down to cup the back of my neck.","La main de John, qu'il a soulevée pour la glisser dans les cheveux à l'arrière de mon crâne, descend jusqu'à ma nuque.","La main de John, qu'il a levée pour filtrer les cheveux de mon cou, glisse vers le dos de mon cou."
"""This is a long series of firsts for me,"" he says, his voice quiet.","C'est une longue série de premières pour moi, dit-il, la voix calme.","Ça fait longtemps que je ne fais pas ça, dit-il, la voix calme."
"""If my calculations are correct, I would say a little over twenty-two billion, forty-seven million, two hundred fifty-seven thousand dollars and eighty-three cents.","Si mes calculs sont corrects, je dirai un peu plus de vingt-deux milliards, quarante-sept millions, deux cent cinquante-sept mille dollars et quatre-vingt-trois centimes.","Si mes calculs sont corrects, je dirais un peu plus de vingt-deux milliards, quatre-vingt-dix-sept millions, deux cent cinquante-sept mille deux cents dollars et soixante-dix-sept centimes."
"My skin is beech with a hint of henna, my wild, black curls have minds of their own.","Ma peau est de la couleur du hêtre avec un soupçon de henné, mes boucles noires et sauvages n'en font qu'à leur tête.","Ma peau est blanche avec un soupçon de henné, mes boucles noires sauvages ont leur propre vie."
"When she stepped, the ground seemed to fall out from under her feet and she stumbled on air.","Lorsqu'elle fit un pas, le sol sembla se dérober sous ses pieds et elle trébucha dans le vide.",Ça lui semblait que le sol s'effondrait sous ses pieds et elle s'échoua dans l'air.
"""You too,"" I reply over my shoulder, as he starts his engine.","Toi aussi, répondis-je par-dessus mon épaule, tandis qu'il démarre son moteur.","Ça va te faire aussi, réponds-je en le regardant par-dessus mon épaule, alors qu'il démarre son moteur."
Every nerve in her body hummed.,Chaque nerf de son corps frémissait.,Ça faisait vibrer tous ses nerfs.
I smack him on his rock-hard abs.,Je lui donne une claque sur ses abdominaux durs comme la pierre.,Ça me fait rire.
"The sun warmed the top of his head and his shoulders, and the heated sand toasted his bare feet.","Le soleil lui réchauffait le sommet du crâne et les épaules, et le sable chaud brûlait ses pieds nus.","Le soleil réchauffa le sommet de sa tête et ses épaules, et le sable chaud torfa ses pieds nus."
"As sure as he was that he couldn't get close to anyone, he longed to feel her touch.","Même s'il était sûr de ne pas pouvoir être proche de quelqu'un, il avait envie de la toucher.","Ça lui arrivait bien de ne pas pouvoir s'approcher de quelqu'un, mais il désirait sentir son contact."
It'd sure be handy to talk to himhave him on her side in case the approaching figure turned out to be a menace.,"Ce serait bien pratique de lui parler, de l'avoir à ses côtés au cas où la silhouette qui s'approchait s'avérait être une menace.","Ça serait bien utile de pouvoir parler à lui, avoir son appui en casque le prochain homme qui se rapprochait se révélât être une menace."
We had so much more in common.,Nous avions bien plus en commun.,Ça nous a rapproché beaucoup plus.
"My cock dribbles nonstop, leaving threads of precome against my stomach.","Ma bite dégouline sans arrêt, laissant des fils de liquide séminal contre mon estomac.","Ma bite dégouline sans cesse, laissant des fils de liquide pré-séminal sur mon estomac."
"""I'm not used to being snuck up on.",Je n'ai pas l'habitude de me faire surprendre.,Ça ne me plaît pas d'être prise par surprise.
"He and Luke had loved the birds when they were kids, but after owning the bar, he realized what a nuisance they could be.","Luke et lui avaient adoré les oiseaux lorsqu'ils étaient enfants, mais depuis qu'il était propriétaire du bar, il s'était rendu compte de la nuisance qu'ils pouvaient représenter.","Luke et lui avaient aimé les oiseaux quand ils étaient enfants, mais après avoir pris la direction du bar, il avait réalisé à quel point ils pouvaient être gênants."
"""Tell me that this is enough.""",Dis-moi que ça suffit.,"Ça suffit, dis-moi."
She paused to see if he was joking.,Elle s'arrêta net pour voir s'il plaisantait.,Ça lui donnait envie de participer à cette réunion.
Or were they in love?,Ou étaient-ils amoureux ?,Ça faisait-ils amour ?
"""I don't know what Lucas has planned, but until I can make sure that you're safe, I need you to stay with your brother,"" Devyn explained as he placed the iPad and laptop in her backpack and handed it to Drew.","J'ignore ce que Lucas a prévu, mais jusqu'à ce que je puisse m'assurer que tu es en sécurité, j'ai besoin que tu restes avec ton frère, expliqua Devyn en plaçant l'iPad et l'ordinateur portable dans le sac à dos d'Andi et en le tendant à Drew.","Ça dit, je ne sais pas ce que Lucas a prévu, mais jusqu'à ce que je puisse te garantir de l'être en sécurité, je te demande de rester avec ton frère, expliqua Devyn en plaçant l'iPad et le laptop dans le sac à dos de Drew et en le lui tendant."
"He turns my head the way he wants it so that he can plunder my mouth, and I take it all.","Il tourne ma tête dans le sens qu'il veut pour pouvoir dévorer ma bouche, et je prends tout.",Ça me fait tourner la tête comme il le veut pour qu'il puisse m'écarter de nouveau les lèvres.
"For the first time in her life, she didn't care that she was in over her head or that she was probably making the biggest mistake of her life, not when he kissed her like this.","Pour la première fois de sa vie, elle ne se souciait pas de savoir qu'elle était dépassée par les événements ou qu'elle commettait probablement la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça.","Ça faisait la première fois de sa vie qu'elle ne se souciait pas d'être en-dessous de ses moyens ou qu'elle faisait peut-être la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça."
"""I heard you sold the bar.",J'ai entendu dire que tu avais vendu le bar.,"Ça m'a fait peur, je t'ai dit que je ne voulais pas que tu sois au bar."
"""What's this about, Lucas?"" Devyn asked because Lucas was the last person that he wanted to talk about Andi with.","demanda Devyn, parce que Lucas était la dernière personne avec qui il voulait parler d'Andi.","Ça va pour quoi, Lucas ?"
"""We want different things, Frankie,"" he'd said, and it hadn't come as a surprise.","""Nous voulons des choses différentes, Frankie"", avait-il dit, et cela n'avait pas été une surprise.","Ça veut dire que nous voulons des choses différentes, Frankie, avait-il dit, et ce n'était pas une surprise."
"I catch him in my arms, taking his weight so that he doesn't face-plant in the middle of the street.","Je l'attrape dans mes bras, supportant son poids pour qu'il ne tombe pas la tête la première au milieu de la rue.","Ça me fait rire, et son visage s'illumine de joie, même dans la faible lumière des réverbères."
"I scroll further and stop, not really able to wrap my head around the headlines for these articles.","Je fais défiler la page, puis je m'arrête, n'arrivant pas à comprendre les titres de ces articles.","Je fais un peu plus de la moitié de la page et je m'arrête, incapable de comprendre les titres de ces articles."
"He used to find reasons to stay after school, detention, clubs, anything was better than going back to rundown motels and boarding rooms without heat.","Il avait l'habitude de trouver des raisons de rester après l'école, les heures de colle, les clubs, tout valait mieux que de retourner dans des motels délabrés et des chambres d'internat sans chauffage.","Ça lui arrivait de trouver des raisons de rester après la classe, les détentions, les réunions des clubs, tout était mieux que de retourner dans les motels en mauvais état et dans les pensionnats sans chauffage."
I'll be his first for everything.,Je serai son premier pour tout.,Ça signifie que je serai son premier pour tout.
He set his glass of water on the coffee table between them.,Il posa son verre d'eau sur la table basse entre eux.,Il posa son verre d'eau sur la table basse entre eux.
"With Hillshire Hotels reorganizing and ready to sell off some of its properties to save itself, they didn't have a lot of time to waste.","Les Hôtels Hillshire étant en train de se réorganiser et prêts à vendre certains de leurs propriétés pour se sauver, ils avaient peu de temps à perdre.","Les Hôtels Hillshire ayant décidé de se restructurer et de vendre certains de leurs hôtels pour sauver leur entreprise, ils n'avaient pas beaucoup de temps à perdre."
She'd protect Chase as long as she could.,Elle protégerait Chase aussi longtemps qu'elle le pourrait.,Elle devait protéger Chase autant qu'elle le pouvait.
"""Good intense?"" He asks, hopeful.","demande-t-il, plein d'espoir.",Ça a été bon ?
"I arch and shimmy and squirm as waves of pleasure pulse through me, from the soles of my feet to the crown of my head, and I disintegrate, clenching and releasing and clenching again.","Je me cambre, me trémousse et me tortille tandis que des vagues de plaisir me traversent, de la plante des pieds au sommet de la tête, et je me désintègre, me serrant, me relâchant et me serrant à nouveau.","Ça me fait arquer, me faire trembler et me faire bouger, des pieds aux cheveux, et je me détache, contractant et relâchant, puis contractant à nouveau."
"She jumped to the last platform before the door, then stepped up to the landing.","Elle sauta sur la dernière plateforme avant la porte, puis s'avança sur le palier.",Ça lui donna l'idée d'aller voir ce qu'il y avait à l'extérieur.
"There is one double ten-inch I've been after for bloody ages, a rare pressing of The Police's Regatta de Blanc.""","Il y a un double vinyle 10 pouces que je cherche depuis des lustres, un exemplaire rare de Regatta de Blanc de The Police.","Ça y est, il y a un double 33 tours que j'ai cherché à acheter depuis des années, une édition rare de Regatta de Blanc des Police."
"Family and pirate and all.""","La famille, les pirates et tout le reste.",Ça fait partie de la famille et du pirate.
"She kissed and licked his length, noting the way that it became harder with every touch of her tongue as she wrapped her hand around him and took the tip between her lips and moaned.","Elle embrassa et lécha son membre, notant la façon dont il devenait plus dur à chaque contact de sa langue, puis elle enroula sa main autour de lui, prit le bout entre ses lèvres et gémit.","Elle embrassa et lécha sa longueur, remarquant la façon dont elle devenait plus dure avec chaque contact de sa langue, tout en enroulant sa main autour de lui et en prenant le bout entre ses lèvres et en gémissant."
Then I'm everybody's golden boy.,Je deviens alors le prodige de tous.,Ça veut dire que je suis le petit chou de tout le monde.
Are they wider than before?,Sont-elles plus larges qu'avant ?,Êtes-elles plus larges que précédemment ?
