sources,references,translations
"I shiver with pleasure and shake my head hard, wrenching his hand away from my needy flesh.","Je frissonne de plaisir et secoue la tête avec force, éloignant sa main de ma chair en manque ""Stop !""","Je frissonne de plaisir et je secoue la tête durement, lui arrachant sa main de ma chair avide."
"""You won't think so once you know the truth.""",Tu ne le penseras plus quand tu connaîtras la vérité.,Ça ne te semblera pas une fois que tu connaîtras la vérité.
"Did she know him, or had they just met?",Le connaissait-elle ou venaient-ils de se rencontrer ?,"Ça l'avait-elle déjà rencontré, ou avaient-ils juste rencontré ?"
He would not win.,Il ne gagnerait pas.,Ça ne marcherait pas.
Or cancel the contract.,Ou annuler le contrat.,Ça veut dire annuler le contrat.
"""For sixty-seven days?""",Depuis soixante-sept jours ?,67 jours ?
The moonlight streaks John's hair with gold.,"Au clair de lune, les cheveux de John se teintent d'or.","Lumière de la lune, les cheveux de John sont éclaircis d'or."
"I'm supposed to be putting you to sleep with my droning.""",Je suis censé t'endormir avec mon histoire barbante.,"Ça me fait rire, je suis censé te faire dormir avec mon dronner."
"That's beyond crazy, it's creepy.""","C'est plus que fou, c'est effrayant.","Ça dépasse le cadre du fou, c'est effrayant."
"""I thought you wanted to go to the park.",Je croyais que tu voulais aller au parc.,Ça me semblait que tu voulais aller au parc.
"And Christopher loved her enough to sacrifice everything for her.""",Et Christopher l'aimait suffisamment pour tout sacrifier pour elle.,Ça fait que Christopher l'aimait assez pour sacrifier tout pour elle.
"What the hell are you doing under my desk?""","Que faites-vous sous mon bureau, bon sang ?","Ça va, qu'est-ce que tu fais sous mon bureau ?"
It wouldn't be the same.,Ce ne serait pas la même chose.,Ça ne serait pas la même chose.
"Naturally, a young mother with her toddler wanders into the area just as those delightful words leave Dyer's mouth.","Naturellement, une jeune mère et son bambin entrent dans le restaurant juste au moment où ces mots charmants sortent de la bouche de Dyer.","Ça va de soi que, dans ce moment-là, une jeune mère avec son petit enfant se promène dans la zone juste après que ces mots si délicieux sont sortis de la bouche de Dyer."
"We found out about the child, but no record of Amelia.""","Nous avons découvert l'enfant, mais aucune trace d'Amelia.","Ça a été découvert, mais il n'y a pas de trace d'Amelia."
"Or to a place you really love.""",Ou dans un endroit que tu aimes vraiment.,Ça pourrait être un endroit où tu aimes vraiment.
"It's Saturday again, and I've invited John to go with me to a giant record fair in Cherry Hill, New Jersey.","Nous sommes samedi, et j'ai invité John à m'accompagner à une gigantesque foire aux disques à Cherry Hill, dans le New Jersey.","Ça fait un samedi, et j'ai invité John à venir avec moi à une foire aux disques à Cherry Hill, dans le New Jersey."
"""Give me a minute,"" he mumbled, and small sobs wracked his body, sending visible tremors through his shoulders.","Donne-moi une minute, marmonna-t-il, et de petits sanglots secouèrent son corps, provoquant des tremblements visibles dans ses épaules.","Ça me faut une minute, marmonna-t-il, et de petits sanglots secouèrent son corps, provoquant des tremblements visibles sur ses épaules."
"The sun glints in his snowy, blonde hair.",Le soleil brille dans ses cheveux blonds comme la neige.,Le soleil scintille dans ses cheveux blancs et blonds.
Then...not so much.,Ensuite... plus vraiment.,Ça a changé... pas vraiment.
"""Lexi is the sister of the boy that...?""",Lexi est la sœur du garçon qui... ?,"Ça fait référence à Lexi, la sœur du garçon qui... ?"
"I don't know why I'm so nervous, except that I have no idea what's going on between us.","Je ne sais pas pourquoi je suis si nerveux, mis à part que je n'ai aucune idée de ce qui se passe entre nous.","Je ne sais pas pourquoi je suis si nerveux, sauf que je ne sais pas quoi de ce qui se passe entre nous."
"I can blame the pirate in the painting for all my troubles.""",Je peux blâmer le pirate du tableau pour tous mes problèmes.,Ça me permet de blâmer le pirate du tableau pour tous mes problèmes.
She'd never forget the perfection of the moment.,Elle n'oublierait jamais la perfection de ce moment.,"Ça ne l'oublierait jamais, la perfection du moment."
"""I would have killed your diver man that day toobut you were there.","J'aurais tué ton plongeur ce jour-là aussi, mais tu étais là.","Ça aurait pu être toi qui mourrais ce jour-là, mais tu étais là."
She needed an antacid more than dinner.,Elle avait plus besoin d'un antiacide que d'un dîner.,Ça lui fallait un antacide plus qu'un dîner.
He leaned forward and buried his face in his hands.,Il se pencha en avant et enfouit son visage dans ses mains.,Ça le fit se pencher en avant et enterrer son visage dans ses mains.
"It's just that he seems so lost, at the moment.","C'est juste qu'il semble si perdu, en ce moment.","Ça, c'est juste qu'il semble si perdu, pour l'instant."
Tangy warmth filled her mouth and her taste buds opened up.,La chaleur acidulée emplit sa bouche et ses papilles gustatives se réveillèrent.,Ça avait une saveur douce et chaude qui remplissait sa bouche et ses papilles s'ouvrirent.
"""Before we could decide exactly what we were going to do, a large wave washed over the jelly.""","Avant que nous ayons pu décider exactement ce que nous allions faire, une grande vague s'était abattue sur la méduse.","Ça a été avant que nous ne puissions décider exactement de quoi nous allions faire, qu'une grande vague a emporté la gélatine."
He couldn't help but smile back.,Il ne put s'empêcher de sourire à son tour.,Ça lui faisait rire de retour.
"He hasn't seen me yet, which is a both a blessing and a curse.","Il ne m'a pas encore vu, ce qui est à la fois une bénédiction et une malédiction.","Ça fait que je ne l'ai pas encore vu, ce qui est à la fois une bénédiction et une malédiction."
"""Roman Palms is our highest earner,"" Devyn said, watching as she scrolled to a financial report.","Roman Palms est l'hôtel qui nous rapporte le plus, dit Devyn, en la regardant faire défiler un rapport financier.","Ça fait des années que Roman Palms est notre plus gros gagnant, dit Devyn en la regardant faire défiler un rapport financier."
It's become our thing.,C'est devenu notre truc.,Ça est devenu notre chose.
I hear rustling and know he's settling in for a conversation I don't know I want to have with him.,J'entends des bruits de mouvements et je sais qu'il s'installe pour une conversation que je ne suis pas sûr d'avoir envie d'entamer avec lui.,Ça fait du bruit et je sais qu'il s'installe pour une conversation dont je ne sais pas si je veux avoir avec lui.
"She ought to tell him the whole story, and that Inna was after him toobut she was tired and emotionally drained.","Elle devrait lui raconter toute l'histoire, et lui dire qu'Inna lui en voulait à lui aussi, mais elle était fatiguée et à bout de nerfs.","Ça lui fallait de lui dire l'histoire entière, et que Inna était sur ses trousses, mais elle était fatiguée et émotionnellement épuisée."
"I know that I could get you an interview,"" Drew said with a sympathetic smile.","Je sais que je peux t'obtenir un entretien, dit Drew avec un sourire compatissant.","Ça me semble que je peux te faire une interview, dit Drew avec un sourire sympathique."
It's a lot to swallow.,C'est beaucoup à avaler.,Ça fait mal à la gorge.
"His eyes open, half-lidded with lust, and I lick my bottom lip, sucking it into my mouth and biting it before I stretch my tongue out to taste him.","Ses yeux s'ouvrent, mi-clos de désir, et je lèche ma lèvre inférieure, l'aspirant dans ma bouche et la mordillant avant d'étirer ma langue pour le goûter.","Ça fait des années que je ne l'ai pas vu, dit-il, les yeux ouverts, demi-clos par la lèche, et je lèche ma lèvre inférieure, la suçant et la mordant avant de tendre ma langue pour le goûter."
"""And your glorious fucking arse.""",Et ton putain de cul glorieux.,Et ton cul glorieux.
His t-shirt rides up to reveal a flat stomach covered in a light dusting of strawberry blonde hair.,Son t-shirt remonte et révèle un ventre plat recouvert d'une légère couche de poils blond vénitien.,Son t-shirt monte pour révéler un ventre plat recouvert d'une légère poussière de cheveux blond vénitien.
"And the rent was cheaper, too.",Et le loyer était moins cher.,"Ça faisait moins cher, aussi."
"""Yes, you did,"" Devyn murmured in agreement with a pointed look at the notes that Andi made last night.","Oui, vous l'avez fait, murmura Devyn en signe d'accord avec le regard pointé sur les notes qu'Andi avait prises la nuit précédente.","Ça va, dit Devyn d'accord avec un regard pointé vers les notes que Andi avait prises la nuit dernière."
Good thing her fantasies didn't beam out of the top of her head and project onto the ceiling.,Heureusement que ses fantasmes ne sortaient pas de sa tête pour se projeter au plafond.,Ça lui aurait été bien plus difficile.
And then he withdrew.,Et puis il s'est éloigné.,Et puis il se retira.
"""Yes, since you set me up with nightly play dates.""","Oui, puisque tu m'as arrangé des créneaux de rendez-vous nocturnes pour que je m'amuse.","Ça va, car tu m'as fait rencontrer des dates de nuit."
The wind gusted and showered them with a spray of misty rain.,Le vent souffla en rafales et les aspergea d'une pluie fine.,Le vent souffla en rafales et les arrosera d'une brume de pluie.
"""I don't think he's a guard.",Je ne pense pas que ce soit un gardien.,Ça ne me semble pas qu'il soit un gardien.
"""You can't dive in Kansas unless you're planning on diving corn plants.""","On ne peut pas plonger au Kansas, à moins d'avoir l'intention de plonger dans des champs de maïs.","Ça ne fait pas de bon, de plonger au Kansas, sauf si vous avez l'intention de plonger dans les plantes de maïs."
"Mari climbed the stairs, disappearing for a moment on the other side of the dunes.","Mari monta les escaliers, disparaissant un instant de l'autre côté des dunes.","Mari grimpa les escaliers, disparaissant pendant un moment de l'autre côté des dunes."
His attention had been on her and no one else.,Son attention s'était portée sur elle et sur personne d'autre.,Son attention était sur elle et sur personne d'autre.
"?"" He asks.",demande-il.,Ça ?
"For a moment, Devyn considered taking a look at the notebook on the couch next to her to find out what she was working on, only to decide against it since that would probably end with him feeling like the biggest asshole alive when that bottom lip started trembling and she sadly mumbled, ""My notebook.""","Pendant un instant, Devyn envisagea de jeter un coup d'œil au carnet posé sur le canapé à côté d'elle pour savoir sur quoi elle travaillait, mais il décida de ne pas le faire parce qu'il finirait probablement par se sentir comme le plus grand connard lorsque sa lèvre inférieure se mettrait à trembler et qu'elle marmonnerait tristement : ""mon carnet.""","Devyn envisagea de regarder le cahier sur le canapé à côté d'elle pour voir ce qu'elle travaillait, mais il décida de ne pas le faire, car cela finirait probablement par le faire sentir comme le plus grand con du monde lorsque son lèvre inférieure commença à trembler et qu'elle marmonna tristement :"
"""I didn't know you made a habit of riding out storms.""",Je ne savais pas que tu avais l'habitude de traverser les tempêtes.,Ça m'était inconnue que tu faisais l'habitude de passer les tempêtes.
"""I don't know,"" she said, raising her voice over the sound of the water.","Je ne sais pas, dit-elle en élevant la voix au-dessus du bruit de l'eau.","Ça, je ne sais pas, dit-elle, levant la voix au-dessus du bruit de l'eau."
"""Then you should probably answer quickly,"" he said, not really looking all that concerned that she was about to create a memory that neither one of them would ever forget.","Alors, tu devrais probablement répondre rapidement, dit-il, ne semblant pas vraiment préoccupé par le fait qu'elle était sur le point de créer un souvenir que ni l'un ni l'autre n'oublierait jamais.","Ça veut dire que tu devrais répondre rapidement, dit-il, sans avoir l'air vraiment inquiet qu'elle allait créer une mémoire qu'ils ne oublieront jamais."
"""I'd just found out my little sister has cancer!"" The teen screams, startling the room.",Je viens d'apprendre que ma petite sœur a un cancer !,"Ça, c'est que j'ai découvert que ma petite sœur a le cancer !"
Dyer is unreasonably handsome.,Dyer est d'une beauté démesurée.,Ça fait un peu trop de beau pour Dyer.
"Hoping that this would be quick, Andi opened the door only to find a large man standing in the hallway.","En espérant que ce serait rapide, Andi ouvrit la porte et trouva un homme imposant qui se tenait dans le couloir.","Espérant que ce serait rapide, Andi ouvrit la porte pour découvrir un homme de taille imposante dans le couloir."
"""If you stay, I do too.","Si tu restes, je reste aussi.","Si tu restes, je reste aussi."
"He swipes at it, but another soon takes its place.","Il l'essuie, mais une autre prend rapidement sa place.","Ça se déplace, mais un autre le remplace rapidement."
"Besides, it gives me time to think.","Et puis, ça me laisse le temps de réfléchir.",Ça me donne du temps pour penser.
"His grip on me is light, but it burns hot.","Son emprise sur moi est légère, mais elle est brûlante.","Ça me prend doucement, mais brûle comme du feu."
"""You have to admit, it was a smart move to blame me.",Tu dois admettre que c'était une bonne idée de m'accuser.,"Ça fait bien, tu dois admettre que c'était une bonne idée de me blâmer."
"When I first landed on America's shores, I'd had high hopes of becoming a music journalist.","Lorsque j'ai débarqué sur le sol américain, j'avais le grand espoir de devenir journaliste musical.","Ça fait déjà longtemps que je suis arrivé sur les rivages américains, et j'avais de grandes ambitions de devenir journaliste musical."
"I snatch up the rest of my things, and then I walk out of  John's bedroom.",Je ramasse le reste de mes affaires et je sors de la chambre de John.,"Je ramasse le reste de mes affaires, puis je quitte la chambre de John."
"But if he does, then he'll see how desperately I want him to do just that.","Mais s'il le fait, il verra à quel point j'ai désespérément envie qu'il le fasse.","Ça ne signifie pas qu'il ne le fera pas, mais s'il le fait, il verra à quel point je veux qu'il le fasse."
"He's such a sweetheart, so tender and gentle, and yet so powerful.","Il est si gentil, si tendre et si doux, et pourtant si puissant.","Ça fait si bien, il est si doux, si tendre et si doux, et pourtant si puissant."
He remembered how much he loved the ocean before the accident.,Il se souvient à quel point il aimait l'océan avant l'accident.,Ça lui rappelait à quel point il aimait l'océan avant l'accident.
You would have been collateral damage if I hadn't been able to rescue you.,Tu aurais été un dommage collatéral si je n'avais pas pu te sauver.,Ça aurait été une collatéralité si je n'avais pas pu te sauver.
"They look rather cozy, actually.","Ils ont l'air plutôt sympathiques, en fait.","Ça a l'air assez confortable, en fait."
Like he's using me to test waters he's been afraid to swim in for whatever reason.,Comme s'il m'utilisait pour tester des eaux dans lesquelles il a peur de nager pour une raison ou une autre.,"Ça lui semble comme s'il utilisait mon corps pour tester les eaux qu'il avait peur de nager, pour quelque raison que ce soit."
Her mouth barely moved as she spoke.,Sa bouche bougeait à peine lorsqu'elle parla.,Son bouche ne bougeait que très peu lorsqu'elle parlait.
"""Right now, Roman Palms is renting their ballroom space for the Winter Wonderland and a few other low attendance events at a fraction of the price because it's easier, but it's costing them in the long run,"" Andi explained as he took the iPad from her and swiped through the file, taking a closer look at the numbers.","En ce moment, Roman Palms loue sa salle de bal pour le Winter Wonderland et quelques autres événements peu fréquentés à une fraction du prix normal parce que c'est plus facile, mais ça leur coûte cher à long terme, expliqua Andi en lui prenant l'iPad et en parcourant le fichier, examinant les chiffres de plus près.","Ça coûte cher, mais c'est plus facile, expliqua Andi en prenant l'iPad à elle et en faisant glisser la page, s'attardant à regarder les chiffres."
I don't have complete control over my body at the moment.,Je n'ai pas le contrôle total de mon corps en ce moment.,Je n'ai pas le contrôle complet de mon corps en ce moment.
"You act like you know him.""",Tu agis comme si tu le connaissais.,Ça va comme si tu le connaissais.
The Hollywood Hearts Series:,La série Hollywood Hearts :,La série des cœurs d'Hollywood :
"The room fills up rapidly around us, its dark walnut tables wobbling under the weight of glasses, dishes, and errant elbows.","La salle se remplit rapidement autour de nous, les tables en noyer sombre vacillent sous le poids des verres, de la vaisselle et des coups de coude.","La pièce se remplit rapidement autour de nous, ses tables en noyer tremblent sous le poids de verres, de plats et d'épaules errantes."
But she didn't say that.,Mais elle n'avait pas dit ça.,"Ça, elle ne l'a pas dit."
"Of course, he'd keep it all for himself.","Bien sûr, il garderait tout pour lui.",Ça va sans dire qu'il garderait tout pour lui.
"""Yeah,"" he grunts into my neck.","Oui, grogne-t-il dans mon cou.","Ça va, grogne-t-il dans mon cou."
It was all you could do when the air ran out.,C'est tout ce qu'on peut faire quand il n'y a plus d'air.,Ça était tout ce que tu pouvais faire quand l'air s'était épuisé.
And then he's racked by a choking sob that takes him to his knees.,Puis un sanglot étouffé le fait tomber à genoux.,Et puis il est pris d'un gémissement qui le fait tomber à genoux.
"Maybe tomorrow if there isn't much damage from the weather.""",Peut-être demain s'il n'y a pas trop de dégâts,Ça pourrait être demain si le temps est clément.
I'll take him as a faux pirate since the real ones need baths and a dentist anyway.,Je le considérerai comme un faux pirate puisque les vrais ont de toute façon besoin d'un bain et d'un dentiste.,"Ça me semble un faux pirate, car les vrais en ont besoin d'un bain et d'un dentiste."
"Wait until my mother hears about you trying to kill me.""",Attends que ma mère apprenne que tu as essayé de me tuer.,Ça vaudra à toi d'attendre que ma mère apprenne que tu as essayé de me tuer.
"He'd gone years without touching a woman, but the thought of going even one day without touching her...","Il avait passé des années sans toucher une femme, mais l'idée de passer ne serait-ce qu'un jour sans la toucher...","Ça faisait des années qu'il n'avait pas touché une femme, mais l'idée de passer un jour sans la toucher..."
"His are dark, darker than I've ever seen them, the pupils completely blown.","Les siens sont sombres, plus sombres que je ne les ai jamais vus, les pupilles complètement dilatées.","Ça fait des années que je ne les ai pas vus aussi sombres, les pupilles complètement dilatées."
"I've never ordered your pimento cheese, but it tastes different than what I've had before.""","Je n'ai jamais commandé ton fromage pimenté, mais il a un goût différent de ceux que j'ai déjà mangé.",Ça a un goût différent de ce que j'ai déjà goûté.
It's the question glaring at me from the top of my screen.,C'est la question qui m'interpelle en haut de mon écran.,Ça est la question qui me regarde de haut de mon écran.
"""Why do I have a feeling that this is about more than just a job?""",Pourquoi ai-je l'impression qu'il s'agit de bien plus qu'un simple travail,Ça me donne l'impression que ce n'est pas seulement un travail qui est en jeu ici ?
"""Let's get the last window on this side done.",Nous allons terminer la dernière fenêtre de ce côté.,Ça fait un moment que je veux faire la fenêtre de la dernière pièce.
"A flash of a distant transformer going, and then memories burned in his stomach like a whirlpool.","Un éclair venant d'un transformateur lointain qui se mettait en marche, puis des souvenirs brûlèrent dans son l'estomac comme un tourbillon.","Ça faisait un flash d'un transformateur qui s'éteignait, puis des souvenirs brûlaient dans son estomac comme un tourbillon."
"The strong flame flickered in his sight, the remnants of his tears making halo rainbows around the flame.","La forte flamme vacilla sous ses yeux, les restes de ses larmes formant des arcs-en-ciel autour de la flamme.","L'étincelle de feu se faufilait dans son champ de vision, les restes de ses larmes formant des arcs-en-ciel autour de la flamme."
"""Luke was about seven, I think.","Luke avait environ sept ans, je crois.","Ça faisait environ sept ans, je pense."
"The little place felt more like a home than anywhere she'd lived, and she wasn't ready to leave it behind.","Ce petit endroit ressemblait plus à un foyer que n'importe quel autre endroit où elle avait vécu, et elle n'était pas prête à le laisser derrière elle.","Ça ressemblait plus à un foyer qu'à un appartement, et elle n'était pas prête à l'abandonner."
"""I didn't want to delay the project,"" she mumbled sadly only to open her eyes and glare at the man who'd quickly become like a big brother to her over the past year and seemed to really enjoy tormenting her when he muttered, ""Pain in the ass.""","Je ne voulais pas retarder le projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de fixer l'homme qui était rapidement devenu un grand frère pour elle au cours de l'année écoulée et qui prenait plaisir à la tourmenter en marmonnant : ""Casse-pieds"".","Ça ne me plaisait pas, marmonna-t-elle tristement, avant d'ouvrir les yeux et de le regarder avec un air menaçant, alors que l'homme qui avait rapidement devenu comme un grand frère pour elle au cours de l'année précédente et semblait vraiment apprécier de la torturer, murmura :"
"""That's not really an answer,"" Andi said as she carefully slipped her feet back into her shoes.","Ce n'est pas vraiment une réponse, dit Andi alors qu'elle remettait avec précaution ses chaussures.","Ça ne fait pas vraiment réponse, dit Andi alors qu'elle remettait prudemment ses pieds dans ses chaussures."
Where were all the birds?,Où étaient tous les oiseaux ?,Ça faisait si longtemps qu'on ne voyait plus de vol de pigeons.
"I'm very, very busy, you know.","Je suis très, très occupé, tu sais.","Ça fait très longtemps que je suis très, très occupé, tu sais."
It was going to be an easy cleanup with no water damage to contend with.,Le nettoyage allait être facile et il n'y aurait pas de dégâts des eaux à déplorer.,"Ça allait être un nettoyage facile, sans dommages causés par l'eau à contester."
John and I?,John et moi ?,Ça fait référence à John et moi ?
My parents already thought I was obsessed.,Mes parents pensaient déjà que j'étais obsédé.,"Ça ne les a pas convaincu, pensaient mes parents que je suis obsédé."
A cool wave slid over her feet and her tail throbbed.,Une vague fraîche glissa sur ses pieds et sa queue palpita.,Une vague froide glissa sur ses pieds et sa queue battait.
"She leaned into him, relishing the warmth and safety of his hug.","Elle se pencha vers lui, savourant la chaleur et la sécurité de son étreinte.","Elle s'approcha de lui, savourant la chaleur et la sécurité de son bras."
"""But of course you'd be a butterfly.""",Mais bien sûr que tu deviendras un papillon.,Ça va sans dire que tu serais un papillon.
"Before I know it, I've closed the door and grabbed him from behind.","Avant même de m'en rendre compte, j'ai refermé la porte et je l'ai attrapé par derrière.",Ça ne me prend pas longtemps à me rendre compte que j'ai fermé la porte et l'ai attrapé de derrière.
I was busy boarding up the windows and closing the storm shutters.,J'étais occupé à barricader les fenêtres et à fermer les volets.,Ça faisait du temps que je calfeutrais les fenêtres et que je fermais les volets.
"He's clearly educated, and I've seen his patience in action.",Il est manifestement instruit et j'ai vu sa patience à l'œuvre.,"Ça est clair qu'il est éduqué, et j'ai vu sa patience en action."
"He looked so stressed, Andi thought as she lay there, watching Devyn as he worked on the couch that he'd dragged in here to keep an eye on her because apparently, he had trust issues and-","Il paraissait tellement stressé, pensa Andi alors qu'elle était allongée là, regardant Devyn travailler sur le canapé qu'il avait traîné ici pour garder un œil sur elle parce qu'apparemment, il avait des problèmes de confiance et...","Ça lui donnait tant de stress, pensa Andi en se reposant, regardant Devyn travailler sur le canapé qu'il avait ramené ici pour garder un œil sur elle, car apparemment il avait des problèmes de confiance et..."
Gulls shrieked warnings in the distance.,Des goélands criaient des avertissements au loin.,Les goélands criaient des avertissements à distance.
"She's strong in her convictions, anyone with eyes can see it.","Elle est tient droite dans ses bottes, n'importe qui avec des yeux peut le voir.","Ça fait un an que je la connais, et je peux dire qu'elle est forte en ses convictions, tout le monde peut le voir."
The men didn't need to cross paths.,Les deux hommes n'avaient pas besoin de se croiser.,Ça ne fallait pas qu'ils se croisent.
It's romantic.,C'est romantique.,Ça a l'air romantique.
"After handing the keys to the valet, Devyn, who kept sending her accusing glares, led her inside the incredibly beautiful hotel lobby.","Après avoir remis les clés au voiturier, Devyn, qui ne cessait de lui lancer des regards accusateurs, la conduisit à l'intérieur du hall de l'hôtel, d'une beauté incroyable.","Après avoir remis les clés au valet, Devyn, qui continuait de la regarder avec des regards accusateurs, la mena à l'intérieur de l'hôtel, dont le hall était incroyablement beau."
Maybe this Patrick was the reason.,Peut-être que ce Patrick en était la raison.,Ça pourrait être la raison de ce Patrick.
"""I thought you were resting.",Je croyais que tu te reposais.,Ça me semblait que tu reposais.
"He took her mouth in his, taking in the sweetness of her breath and the yielding fullness of her lips.","Il prit sa bouche dans la sienne, profitant de la douceur de son souffle et de la souplesse de ses lèvres.",Ça lui donnait la sensation de respirer la douceur de son souffle et de la pleine lèvre.
"He should give her one last kiss goodbye and head for the door, but...","Il devrait lui donner un dernier baiser d'adieu et se diriger vers la porte, mais...","Ça lui fallait donner un dernier baiser et partir à travers la porte, mais..."
"I can't describe the noise I make, part newborn kitten, part whiny toddler.","Je ne peux décrire le bruit que je fais, on dirait à la fois un chaton nouveau-né et un enfant pleurnichard.","Ça ne se décrit pas, c'est un miaulement de chaton, un gémissement de petit enfant."
"""Are you ready to tell me what happened between you two?""",Es-tu prêt à me dire ce qui s'est passé entre vous deux ?,Êtes-vous prêt à me dire ce qui s'est passé entre vous deux ?
Pterodactyls take up residence in my gut.,Des ptérodactyles s'installent dans mes tripes.,Ça fait des années que des ptérodactyles s'installent dans mon intestin.
"Dizzied, she couldn't separate Chase's licks from his nibbles, and she fell over the edge in one frantic shout.","Étourdie, elle n'arrivait pas à distinguer les coups de langue de Chase de ses mordillements, et elle tomba dans le vide en poussant un cri frénétique.","Ça la déboussolait, elle ne pouvait pas séparer les lézards de Chase des mordillons, et elle tomba à l'abîme en un cri frénétique."
"Who has time to bake bread anymore?""",Qui a encore le temps de faire du pain ?,Ça fait des années que je n'ai plus le temps de faire du pain.
"I hold up a hand, hating the fact that it wobbles.","Je lève une main, détestant le fait qu'elle tremble.","Je lève une main, me haïssant pour ce qu'elle tremble."
"LPs, CDs, and rare box sets, both vinyl and digital.","Des vinyles, des CD et des coffrets rares, tant en vinyle qu'en numérique.","33 tours, CDs et boîtes rares, en vinyle et en numérique."
"""This is Frankie L, and I'm here to take you on a journey.",Je suis Frankie L. et je suis là pour vous faire voyager.,Ça s'appelle Frankie L et je suis là pour vous emmener sur un voyage.
"""While I was taking a look at Roman Palms Hotel's files, I got curious about a few things, mostly about their off-months,"" she began as he took the hint and sat up only to release a small grunt when she climbed between his legs and grabbed the iPad back out of his hands so that she could take over.","Pendant que je jetais un coup d'œil aux dossiers de l'hôtel Roman Palms, j'ai été curieuse de certaines choses, surtout à propos de leurs mois creux, commença-t-elle.","Ça fait un moment que je me suis occupé des dossiers du Roman Palms Hotel, et j'ai commencé à me poser des questions, surtout sur leurs mois d'arrêt, dit-elle alors qu'il prit le bruit et se redressa, mais il fit un petit grognement lorsqu'elle s'installa entre ses jambes et lui arracha l'iPad des mains pour prendre le contrôle."
"But yeah, I'm pretty sure we're going to end up naked.","Mais oui, je suis presque sûr que nous allons finir nus.","Ça va, je suis assez sûr que nous allons finir nu."
"She'd gotten a little sad, mostly because she'd never known her dad.","Elle s'était sentie un peu triste, surtout parce qu'elle n'avait jamais connu son père.","Ça lui avait fait un peu de tristesse, surtout parce qu'elle n'avait jamais connu son père."
"How'd you get through high school?""",Comment as-tu fait pour survivre les années lycée ?,"Ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va, ça va,"
"""Give me what I want, Frankie,"" John growls.","Donne-moi ce que je veux, Frankie, grogne John.","Ça va, Frankie, dit John, grommelant."
"""That's not what I'm focusing on right now,"" I mutter.","Ce n'est pas ce sur quoi je me concentre en ce moment, murmuré-je.","Ça n'est pas ce que je me concentre sur le moment, murmuré-je."
"He hopped off the barstool and grabbed all the dishes with the finesse of a longtime waiter, stacking everything on his forearm and parading to the kitchen door.","Il sauta du tabouret et attrapa toute la vaisselle avec la dextérité d'un serveur expérimenté, empilant le tout sur son avant-bras et se dirigeant vers la porte de la cuisine.","Ça lui fit sauter du barstool et il attrapa tous les plats avec la finesse d'un serveur expérimenté, les empilant sur son avant-bras et faisant une promenade jusqu'à la porte de la cuisine."
"""Forgot we don't have lights.",J'ai oublié que nous n'avions pas de lumière.,Ça nous est échappé que nous n'avons pas de lumières.
"""I'll..."" I try to swallow and end up coughing.",J'essaie d'avaler ma salive et je finis par tousser.,Ça... je vais... essayer de déglutir et je finis par m'éternuer.
"Looks like you're done.""",On dirait que tu as fini.,Ça semble que tu aies fini.
Doing hurricane prep.,Je prépare l'arrivée de l'ouragan.,Ça fait partie des préparatifs pour une tempête.
"""I..."" I shake my head, trying to laugh off this, whatever it is.","Je secoue la tête, essayant de rire de tout ça, peu importe ce que c'est.","Ça... Je secoue la tête, essayant de rire de tout ça."
He's practically dead on his feet tonight.,Il est pratiquement mort de fatigue ce soir.,Ça fait presque un mort sur les pieds ce soir.
He had to stay strong for her.,Il devait rester fort pour elle.,Ça lui fallait rester fort pour elle.
"""Trust me, there's nothing wrong with this deal.","Fais-moi confiance, il n'y a rien qui cloche avec ce contrat.","Ça va, tu peux me faire confiance, il n'y a rien de mal avec ce contrat."
"At the first gush of his warm breath on me, I buck hard.","À la première bouffée de son souffle chaud sur moi, je me cabre.","À la première gorgée de son souffle chaud sur moi, je recoil hardi."
"""So?"" She turned to look over the sound at the sun slung low in the sky.",Alors... Elle se tourna pour regarder le soleil bas dans le ciel.,Ça va ?
"When John frowns, I continue.","Devant le froncement de sourcils de John, je poursuis.","Quand John fronce les sourcils, je continue."
It's a distraction.,C'est une sacrée distraction.,Ça sert de distraction.
"He's not looking at me, his eyes are trained on the ceiling.","Il ne me regarde pas, ses yeux sont rivés au plafond.","Ça ne me regarde pas, ses yeux sont fixés sur le plafond."
"They walked without talking, Mari whistling what sounded like a mash-up of Jingle Bells and America, the Beautiful, and Chase trying to keep up with her brisk pace.","Ils marchaient sans parler, Mari sifflant ce qui ressemblait à un mélange de Jingle Bells et d'America, the Beautiful, et Chase essayant de suivre son rythme rapide.","Ça marchait sans qu'ils parlent, Mari sifflant ce qui sonnait comme un mash-up de Jingle Bells et America, le beau pays, et Chase essayant de tenir le pas avec sa cadence rapide."
"He's been up all night, and it shows.",Il n'a pas dormi de la nuit et cela se voit.,"Ça fait une nuit qu'il est réveillé, et ça le montre."
We've never even exchanged contact information.,Nous n'avons jamais échangé nos coordonnées.,Ça ne nous a jamais permis d'échanger nos numéros de téléphone.
"It is a lie.""",C'est un mensonge.,Ça fait un mensonge.
