sources,references,translations
"My heartbeat pulses in its tip, and know I'm already wetting the front of my boxer-briefs.",Mon cœur bat à l'extrémité de mon gland et je sais que je mouille déjà le devant de mon boxer.,"Mon cœur bat dans son bout, et je sais que je suis déjà mouillé devant."
"He peered down at her, his pupils dilating with need, and evidence of his desire reaching out to her.","Il la regarda, les pupilles dilatées par le besoin, et la preuve de son désir s'étendant jusqu'à elle.","Il la regarda, ses pupilles s'étirant avec la nécessité, et l'évidence de son désir s'adressant à elle."
"The night would be memorable, one way or another.","La nuit allait être mémorable, d'une manière ou d'une autre.","Ça serait une nuit à ne pas oublier, quel que soit le résultat."
"He loved her, more than anything and he wasn't about to lose her because he'd fucked up and trusted the wrong person.","Il l'aimait, plus que tout, et il n'allait pas la perdre parce qu'il avait merdé et fait confiance à la mauvaise personne.","Ça l'aimait, plus que tout et il n'allait pas la perdre parce qu'il avait fait une bêtise et qu'il avait confié sa vie à la personne qui lui avait fait du tort."
"The words come slowly, as if he's giving me time to process them.","Les mots viennent lentement, comme s'il me donnait le temps de les assimiler.","Ça prend du temps, comme s'il me laissait le temps de les digérer."
"""It's a good place to be quiet and just think.""",C'est un bon endroit pour être tranquille et réfléchir.,Ça fait bon pour être tranquille et penser.
"""No, thanks,"" she said.","Non, merci, dit-elle.","Ça, non, merci, dit-elle."
"She didn't say anything but looked up at him with wild, wide eyes and kiss-swollen lips.","Elle ne dit rien, mais le regarda avec des yeux grands et furieux et des lèvres gonflées par leurs baisers.","Ça ne l'empêcha pas de regarder dans les yeux de l'homme, avec des yeux sauvages et des lèvres gonflées."
Almost reserved.,Presque réservée.,Ça faisait presque un réservé.
"He wasn't about to lose everything, not after everything he had to do to get to this point, which meant that he had to stay focused and keep his head in the game.","Il n'allait pas tout perdre, pas après tout ce qu'il avait dû faire pour en arriver là, ce qui signifiait qu'il avait dû rester concentré et garder la tête froide pour rester dans la partie.","Ça ne faisait pas partie de ses plans, pas après tout ce qu'il avait dû faire pour arriver à ce stade, ce qui signifiait qu'il devait rester concentré et ne pas perdre la tête."
"For a moment, she debated whether or not she should ask, but...","Pendant un instant, elle se demanda si elle devait poser la question ou non, mais...","Pour un moment, elle se demanda s'il fallait qu'elle demande, mais..."
"I want to take my time tonight.""",Je veux prendre mon temps ce soir.,Je veux prendre le temps ce soir.
"It was either that or they got lucky, Andi thought as she thought over everything that they'd learned over the past few months and-","C'était soit ça, soit ils ont eu de la chance, pensa Andi en réfléchissant à tout ce qu'ils avaient appris dans les derniers mois et...","Ça faisait plutôt longtemps qu'ils ne se rencontraient pas, pensa Andi en réfléchissant à tout ce qu'ils avaient appris ces derniers mois et..."
"Life isn't always fair.""",La vie n'est pas toujours juste.,Ça n'est pas toujours juste.
"Unfortunately for her, and her bacon addiction, the only restaurant within walking distance that made them closed hours ago.","Malheureusement pour elle, et pour son addiction au bacon, le seul restaurant à proximité qui en faisait avait fermé il y a des heures.","Malheureusement pour elle et son addiction au bacon, le seul restaurant à proximité qui était ouvert avait fermé il y a des heures."
"""You can't up and leave all you've built here.""","Tu ne peux pas abandonner tout ce que tu as construit ici, continua-t",Ça ne te permet pas de quitter tout ce que tu as construit ici.
"I wiggle my eyebrows, just to let him know I'm teasing.","ajouté-je tout en remuant les sourcils, juste pour lui faire comprendre que je le taquine","Je fronce les sourcils, juste pour lui faire comprendre que je lui joue."
"You're going to go down there, sit down, and keep your mouth shut while I break the news to the board about the unfortunate circumstances surrounding your impending resignation.","Tu vas t'y rendre, t'asseoir et te taire pendant que j'annonce au conseil les circonstances malheureuses de ta démission imminente.","Ça va falloir que tu descends, que tu te sasses et que tu tiens la bouche fermée pendant que je vais annoncer aux membres du conseil les circonstances malheureuses de ta démission."
"I came in at the right time to clean this mess up and keep you distracted, especially since the files were already missing before I was hired, which makes me believe that the angle that Lucas was going for was that I came in after the fact to clean up the mess for a partner, perhaps a boss.","Je suis arrivée au bon moment pour faire le ménage dans ce bazar et vous distraire, d'autant plus que les dossiers avaient déjà disparu avant que je ne sois engagée, ce qui me fait penser que l'angle d'attaque de Lucas était que je suis arrivée après coup pour faire le ménage pour un partenaire, peut-être un patron.","Ça a été une bonne idée de m'engager à ce moment-là pour nettoyer ce qu'il y avait de sale et pour te distraire, surtout que les fichiers étaient déjà manquants avant que je ne sois engagé, ce qui me fait croire que l'angle que Lucas était en train de poursuivre était que j'étais arrivé après les faits pour nettoyer le mess pour un partenaire, peut-être un patron."
"""Beer, if you have an IPA.""","De la bière, si tu as une IPA.","Ça, si tu as une IPA."
"He poured a small amount of the golden-brown alcohol into his glass, then lifted it and took a whiff.","Il versa une petite quantité de l'alcool brun doré dans son verre, puis le souleva et le huma.","Il versa un petit peu de l'alcool doré dans son verre, puis le leva et en prit un gout."
You'll like him.,Tu l'aimerais bien.,Ça te plaira.
"""Why are you pouting?"" came the question that had Andi releasing a shuddering sigh as she sat there, admittedly pouting, but for good reason.","""Pourquoi fais-tu la tête ?"" entendit Andi qui lâcha un soupir tremblant alors qu'elle était assise là, faisant certes la moue, mais pour une bonne raison.",Pourquoi pousses-tu les lèvres ?
Chase shifted the small backpack higher on his shoulders.,Chase déplaça le petit sac à dos plus haut sur ses épaules.,Chase déplaça le petit sac à dos plus haut sur ses épaules.
"I want to see his face when he finds out all about us.""",Je veux voir sa tête quand il apprendra tout sur nous.,Je veux voir son visage quand il apprendra tout ce qui se passe entre nous.
"He winks, and laughs, and something in my chest loosens a bit.","Il fait un clin d'œil et rit, et quelque chose dans ma poitrine se détend","Ça fait rire, ça fait rire, et quelque chose se détend un peu dans mon cœur."
She didn't scare him.,Elle ne lui faisait pas peur.,Ça ne l'a pas effrayé.
"""Patrick and I, we could talk about anything and everything.","Patrick et moi, nous pouvions parler de tout et de rien.","Patrick et moi, nous pouvions parler de tout et de rien."
"Christ, he'd never seen her coming, Lucas thought as he considered the small woman that had destroyed everything that he'd worked so hard for before shifting his attention to the black BMW parked only a few yards away.","Bon sang, il ne l'avait pas vue venir, pensa Lucas en considérant la petite femme qui avait détruit tout ce pour quoi il avait travaillé si dur, avant de reporter son attention sur la BMW noire garée à quelques mètres de là.","Ça va, il n'avait jamais vu ça venir, pensa Lucas en considérant la petite femme qui avait détruit tout ce qu'il avait si longtemps travaillé pour obtenir."
She'd felt so fucking good in his arms and-,"Cette sensation de bien-être quand elle était dans ses bras, et...",Ça lui avait fait si bien de se trouver dans ses bras et...
Lingering outside in the wind and rain wasn't getting her any closer to her goal.,S'attarder dehors dans le vent et la pluie ne la rapprochait pas de son but.,Être en plein vent et en plein froid ne l'aidait pas à atteindre son but.
"He pushed into his bedroom, navigating the dark space with ease.","Il pénétra dans sa chambre, se frayant un chemin dans l'espace sombre avec aisance.","Il pénétra dans sa chambre, se déplaçant dans l'espace sombre avec aisance."
Of course it was worth it.,Bien sûr que ça en valait la peine.,Ça vaut bien la peine.
"Any other time, I would signal my dining partner to let them know where I was.","À tout autre moment, je ferais signe à mon compagnon de table pour lui indiquer où je me trouve.","Ça, d'habitude, je signalais mon partenaire de dîner pour qu'ils sachent où je me trouvais."
I wish my father were still alivehe'd understand.,J'aimerai que mon père soit encore en vie  il comprendrait.,"Je souhaiterais que mon père soit encore en vie, il comprendrait."
"When he rode it, he flew.","Lorsqu'il montait dedans, il volait.","Quand il l'a monté, il a volé."
"""Nothing for me but thanks.""","Rien pour moi, mais merci.","Ça ne m'a pas servi de rien, mais merci."
"""I don't hear the wind howling as much.""",Je n'entends plus le vent hurler autant.,Je ne sens plus le vent hurler autant.
She leaned forward and pushed a kiss onto his jeans' fly.,Elle se pencha en avant et déposa un baiser sur la braguette de son jean.,"Ça lui fit plaisir, elle se pencha en avant et lui donna un baiser sur son pantalon."
"""I‘m so mad at you,"" I whisper between kisses, gripping his shoulders so hard, I know I'm leaving bruises.","Je suis tellement en colère contre toi, murmuré-je entre deux baisers, en serrant ses épaules si fort que je sais que je laisse des bleus.","Ça me rend si fou, murmuré-je entre deux baisers, serrant ses épaules si fort que je sais que j'ai laissé des empreintes."
Snowed Undercover,La neige sous couverture,Être enfermé sous couverture
"Mermaid's Purse is my responsibility, and if it fails, I've got nothing.""","La Bourse de la Sirène est sous ma responsabilité, et si elle tombe en ruine, je n'ai plus rien.","Ça fait partie de mes responsabilités, et si ça échoue, je n'ai rien."
He scanned the deck but only reflected moonlight and the remaining bits of debris met his gaze.,"Il balaya le pont du regard, mais seuls le reflet de la lune et les débris restants rencontrèrent son regard.","Il parcourut le pont, mais il ne rencontra que de la lumière de la lune et des débris restants."
"""I have no fucking idea, but I plan on talking to Lucas to see what he thinks,"" Devyn said, taking one last sip of his coffee before placing it back on his nightstand as she found herself wondering how someone who'd been working on a project for almost two years didn't know that it was-","Je n'en ai aucune idée, mais j'ai prévu d'en parler à Lucas pour voir ce qu'il en pense, dit Devyn en buvant une dernière gorgée de son café avant de le reposer sur le chevet alors qu'elle se demandait comment quelqu'un qui avait travaillé sur ce projet pendant presque deux années n'avait pas se rendre compte que c'était","Ça, je n'en ai aucune idée, mais je vais parler à Lucas pour voir ce qu'il pense, dit Devyn, prenant un dernier gulp de son café avant de le placer de nouveau sur sa table de nuit alors qu'elle se demandait comment quelqu'un qui travaillait sur un projet pendant presque deux ans ne savait pas qu'il s'agissait de..."
"He looks up at me, his eyes so full of pain, a lump forms in my throat.","Il lève les yeux vers moi, ils sont si emplis de douleur qu'une boule se forme dans ma gorge.","Ça me fait mal, il regarde dans mes yeux, ses yeux pleins de douleur, une boule monte dans ma gorge."
Chase would never forgive her if he ever found out.,Chase ne lui pardonnerait jamais s'il le découvrait.,Chase ne l'aurait jamais pardonnée si jamais il l'avait découvert.
Chapter 11,Chapitre 11,11e chapitre
"If I lose everything...""",Si je perds tout...,Si je perd tout...
"""It is a lovely hotel,"" Andi murmured in agreement with a solemn nod as she took her time selecting a slice of bacon off the huge platter in front of her.","C'est un bel hôtel, murmura Andi en acquiesçant d'un signe de tête solennel, tout en prenant le temps de choisir une tranche de bacon sur l'immense plateau qui se trouve devant elle.","Ça fait un hôtel magnifique, murmura Andi en s'accordant avec un hochement de tête solennel alors qu'elle prenait son temps pour choisir une tranche de bacon sur le grand plat devant elle."
"This morning when he woke up and realized that she wasn't there, he'd realized just how much he liked waking up with her in his arms.","Ce matin, quand, à son réveil, il avait vu qu'elle n'était pas à ses côtés, il avait réalisé à quel point il aimait se réveiller dans ses bras.",Ça faisait longtemps qu'il ne se souvenait plus de ce qu'il ressentait quand il se réveillait avec elle dans ses bras.
He had bumps and ridges everywhere he should.,Il avait des muscles saillants partout où il le fallait.,Ça avait des bosses et des gorges partout où il devait.
"Well, that was...precise.","Eh bien, c'est... précis.",Ça était... précis.
"After they'd graduated, Lucas's godfather gave him a junior management position at Carta Hotels while Devyn started at the bottom, working the overnight shift as a clerk for a chain of cheap hotels.","Après l'obtention de leurs diplômes, le parrain de Lucas lui avait offert le poste de cadre subalterne chez les Hôtels Carta alors que Devyn avait dû commencer en bas de l'échelle, en commençant à travailler de nuit comme réceptionniste pour une chaîne d'hôtels bon marché.","Après leur diplôme, le parrain de Lucas lui avait donné un poste de management junior chez Carta Hotels, tandis que Devyn commençait à la base, travaillant la nuit comme commis dans une chaîne d'hôtels de bas de gamme."
She wasn't happy that he wasn't interested in the job.,Elle n'était pas contente par le fait qu'il n'était pas intéressé par cette tâche.,Ça ne lui plaisait pas qu'il ne soit pas intéressé par le poste.
"""Come with me to Kansas.",Viens avec moi au Kansas.,Viens avec moi au Kansas.
"There's day-old snow on the ground, and tiny ice cubes falling from the cloudy sky, but inside is toasty and warm.","Il y a de la neige de la veille sur le sol et de petits flocons qui tombent du ciel nuageux, mais à l'intérieur, il fait chaud et c'est chaleureux.","Ça fait un jour que la neige est tombée, et les petits cubes de glace tombent du ciel gris, mais à l'intérieur, c'est chaud et confortable."
"Blood ran from his cheek, and he swiped and smeared it across his face.","Du sang coulait de sa joue, il l'essuya et l'étala sur son visage.","Ça lui coulait du sang de la joue, et il l'écrasa et la répandit sur son visage."
She was alive and that's all that mattered.,Elle était en vie et c'est tout ce qui comptait.,Ça faisait partie de son travail.
"Chase watched the hem of her shirt ride up again, this time enough to reveal the skin of her back.","Chase regarda l'ourlet de son tee-shirt remonter, cette fois suffisamment pour dévoiler la peau de son dos.","Chase aperçut la manche de son chemisier remonter à nouveau, cette fois-ci assez haut pour révéler la peau de son dos."
"I've never been particularly empathetic, and I barely know the man, but there you have it.","Je n'ai jamais été particulièrement empathique, et je connais à peine cet homme, mais voilà.","Je n'ai jamais été particulièrement émpathique, et je ne connais pas vraiment l'homme, mais là est la chose."
"It's delicious, in a perverted, self-destructive sense.","C'est délicieux, dans un sens pervers et autodestructeur.","Ça est délicieux, dans un sens pervers et auto-destructeur."
"We need to get our hands on another iPad and a laptop, log into our accounts and download those files before he gets a chance to alter them or delete them.""","Nous devons mettre la main sur un autre iPad et un ordinateur portable, nous connecter à nos comptes et télécharger ces fichiers avant qu'il n'ait le temps de les modifier ou de les effacer.","Ça nous faut un autre iPad et un ordinateur portable, nous devons nous connecter à nos comptes et télécharger ces fichiers avant qu'il n'ait le temps de les modifier ou de les supprimer."
"""I could ask you the same,"" I say, letting the water wash the soap from my body.","Je pourrais te demander la même chose, dis-je en laissant l'eau rincer le savon de mon corps.","Ça me ferait la même question, dis-je, laissant l'eau éliminer le savon de mon corps."
"When his hands found her breasts, she moved into his touch, the move causing her to be exactly where he needed her.","Lorsque ses mains trouvèrent ses seins, elle se laissa toucher, se plaçant exactement à l'endroit où il avait besoin d'elle.","Quand ses mains trouvèrent ses seins, elle se déplaça dans son toucher, ce qui la fit se trouver exactement où il la voulait."
"""And once you're in a relationship, I find that going out on actual dates just doesn't happen.""","Et une fois qu'on est en couple, je trouve qu'on ne sort plus en amoureux.",Ça ne se passe pas vraiment quand on est en couple.
Many thanks to:,Un grand merci,Merci à :
"There's barely any natural light, so John has off-white, rice-paper lanterns scattered in the corners.","Comme il n'y a pratiquement pas de lumière naturelle, John a placé des lanternes en papier de riz, couleur blanc cassé dans les coins.","Ça n'y a pas beaucoup de lumière naturelle, donc John a des lanternes en papier de riz blanches, éparpillées dans les coins."
She loved the way that he gently caressed her cheek with his fingertips as he moaned her name until that wasn't enough.,"Elle aimait la façon de caresser doucement sa joue du bout des doigts en gémissant son nom, jusqu'à ce que ça ne suffise plus.",Elle aimait la façon dont il caressait doucement son joue avec ses doigts tout en gémissant son nom jusqu'à ce que ça ne suffise plus.
Line-dancing area.,Une piste de danse en ligne.,Ça fait partie de l'espace de danse.
"""If what you say is truewell, it happened a long time ago.","Si ce que tu dis est vrai, c'est arrivé il y a longtemps.","Si ce que tu dis est vrai, c'est qu'il y a longtemps."
A small smile tugs at the corner of his mouth.,Un petit sourire se dessine au coin de sa bouche.,Un petit sourire se dessine aux coins de sa bouche.
"""I can't,"" was all he could muster, and even that sounded like the most pathetic excuse.","Tout ce qu'il avait pu dire, c'est ""Je ne peux pas"", et même cette excuse lui avait semblé des plus pathétiques.","Ça ne marche pas, dit-il, et même ça sonnait comme l'excuse la plus pathetique."
It takes everything in me not to look away.,Il me faut tout ce que j'ai en moi pour ne pas détourner le regard.,Ça me faut tout ce que j'ai en moi pour ne pas regarder.
"The feel of him, tight around me, is almost too much to bear.","La sensation de son intérieur, serré autour de moi, est presque trop difficile à supporter.","Le sentiment de lui, qui me serre contre moi, est presque trop fort pour supporter."
"He pushed the door mostly closed and looked out into the park, a stripe of late-day sunlight highlighting his face.","Il poussa la porte jusqu'à la fermer et regarda vers le parc, un rayon de soleil de fin de journée illuminant son visage.","Il ferma la porte à moitié et regarda le parc, une bande de soleil tardif mettant en valeur son visage."
"Where else would we hide?""",Où d'autre pourrions-nous nous cacher ?,"Ça, où aurions-nous pu cacher ?"
"I'll hold him all night, if that's what he wants.","Je le tiendrai toute la nuit, si c'est ce qu'il veut.","Je le tiens toute la nuit, si c'est ce qu'il veut."
Our time together meant nothing.,Le temps que nous avons passé ensemble ne signifiait rien.,Ça n'a pas eu de conséquence.
"I love music,"" he says.","J'aime la musique, dit-il.","Ça me fait plaisir, dit-il."
"After the often-crushing humidity of summer, fall in Philadelphia is crisp, like a ripe apple you can't wait to sink your teeth into.","Après l'humidité souvent écrasante de l'été, l'automne à Philadelphie est frais, comme une pomme mûre que l'on a hâte de croquer à pleines dents.","Après l'humidité écrasante de l'été, l'automne à Philadelphie est frais, comme une pomme mûre que l'on ne peut attendre de mordre."
"We'll sleep on the couches.""",On dormira sur les canapés.,"Ça, on s'endormira sur les canapés."
"He'd live in this moment, this night with her, with no promises.","Il vivrait ce moment, cette nuit avec elle, sans rien lui promettre.","Ça durerait, cette nuit avec elle, sans promesse."
"""We were having a difficult time putting the pieces together because of the missing files, but thankfully, Mr. Anderson was kind enough to create a fake hotel for every transfer.","Nous peinions à recoller les morceaux à cause des dossiers manquants, mais heureusement, M. Anderson a eu la gentillesse de créer un faux hôtel pour chaque transfert.","Ça faisait mal de mettre les briques ensemble à cause des dossiers manquants, mais grâce à la gentillesse de M. Anderson, il a créé un faux hôtel pour chaque transfert."
Even the girls have noticed me slinking around our flat.,Même les filles ont remarqué que je me faufilais dans notre appartement.,Ça a même attiré l'attention des filles qui se baladent dans notre appartement.
It never occurred to me that I might be hindering his progress by forcing him to keep quiet.,Il ne m'est jamais venu à l'esprit que je pouvais l'empêcher d'avancer en le forçant à se taire.,Ça ne m'est jamais venu à l'esprit que je pourrais l'empêcher de progresser en lui faisant garder le silence.
"Chase hefted the plywood and set it against the window, lining up the pilot holes.","Chase souleva le contreplaqué et le plaça contre la fenêtre, alignant les avant-trous.","Chase souleva le contreplaqué et le posa contre la fenêtre, en alignant les trous de pilotage."
"""They changed the schedule.",Ils ont changé les horaires.,Ça a changé le programme.
"""I'll go grab the bags,"" he said, that muscle in his jaw working double-time as he turned around and left, leaving her with no choice but to see this thing through on her own.","Je vais chercher nos bagages, ajouta-t-il, le muscle de sa mâchoire tiquant deux fois plus alors qu'il se retournait et partait, ne laissant pas d'autres choix à la jeune femme que de se débrouiller toute seule.","Ça va falloir que je ramène les sacs, dit-il, le muscle de son menton travaillant à plein régime alors qu'il se retournait et quittait la pièce, la laissant sans autre choix que de terminer ce projet seule."
If Chase ever found out the truth...,Si Chase découvrait la vérité...,Si Chase découvrait la vérité...
"The sun, half-risen and bright, glowed behind her head like an orange halo, outlining the edges of her hair in bright relief.","Le soleil, à moitié levé et brillant, rayonnait derrière sa tête comme un halo orange, soulignant les contours de ses cheveux d'un relief éclatant.","Le soleil, qui se levait et brillait, se réfléchissait derrière sa tête comme un halo orange, mettant en relief les bords de ses cheveux."
It never lies.,Elle ne ment jamais.,Ça ne ment jamais.
Of course Inna set the fire.,Bien sûr qu'Inna avait mis le feu.,Ça va sans dire que c'est Inna qui a mis le feu.
"But you will find someone.""",Mais tu trouveras quelqu'un.,"Ça ira, tu trouveras quelqu'un."
"It didn't matter what her mother had promised him, or what her father owed him.","Peu importe ce que sa mère lui avait promis, ou ce que son père lui devait.","Ça ne comptait pas ce que sa mère lui avait promis, ou ce que son père lui devait."
"Not even a little bit, because she had plenty to keep her busy, and honestly, she didn't have time for anything else.","Pas même un peu, car elle avait de quoi s'occuper, et honnêtement, elle n'avait pas le temps pour quoi que ce soit d'autre","Ça ne l'aurait pas fait, car elle avait beaucoup de choses à faire, et, honnêtement, elle n'avait pas le temps de rien d'autre."
The sun is stroking the highlights of John's auburn hair as if it can't keep its fingers out of the wavy locks.,"Le soleil caresse les reflets des cheveux auburn de John, comme s'il ne pouvait pas empêcher ses rayons de toucher ses mèches ondulées.",Le soleil caressait les reflets roux de ses cheveux auburn comme s'il ne pouvait pas tenir les mains.
"The pier cut out to sea a hundred yards north, and fishermen and tourists alike would always head to his bar for lunch.","La jetée s'enfonçait dans la mer à une centaine de mètres au nord, et les pêcheurs comme les touristes se rendaient toujours à son bar pour déjeuner.","Le quai s'avançait en mer à cent mètres au nord, et les pêcheurs et les touristes allaient toujours se rendre à son bar pour se repasser."
"She turned to Inna, and the words formed sticky clumps in her mouth.","Elle se tourna vers Inna, et les mots formèrent des amas collants dans sa bouche.","Elle se tourna vers Inna, et les mots se formaient en boules collantes dans sa bouche."
"""It's from the Police, a song called Tea in the Sahara.""","C'est une chanson de Police qui s'appelle ""Tea in the Sahara"".","Ça vient de la police, une chanson appelée ""Thé au Sahara""."
"""If you'd be still, it wouldn't hurt.""","Si tu restais tranquille, tu n'aurais pas mal.","Si tu restais immobile, tu ne te serais pas blessé."
The storm shutters banged a raging rhythm as the strong winds roared inland.,Les volets claquaient à un rythme endiablé tandis que les vents violents s'engouffraient à l'intérieur des terres.,Les volets de la tempête se balançaient avec une rage furieuse tandis que les vents violents s'enfonçaient dans l'intérieur.
"I know John was married to a woman, and that the marriage lasted for at least a few years.",Je sais que John était marié à une femme et que ce mariage a duré au moins quelques années.,"Je sais que John était marié à une femme, et que le mariage a duré au moins quelques années."
"""How did she survive, being a woman in that time?","Comment a-t-elle survécu, en tant une femme à cette époque ?","Ça a été difficile pour elle, étant une femme dans ce temps-là ?"
"But John brought color and warmth to it, things I didn't know I'd been missing.","Mais John y a apporté de la couleur et de la chaleur, des choses qui je ne savais pas me manquaient.","Ça a apporté de la couleur et de la chaleur, des choses que je ne savais pas que je manquais."
"""What?"" My question brings John back to the present.",Ma question ramène John au présent.,Ça ?
"One slides up my neck and into my hair, where he grabs a fistful of my curls, pulling me down into his hungry, greedy kiss.","L'une d'elles remonte le long de mon cou jusqu'à mes cheveux, où il saisit une poignée de mes boucles, m'attirant plus bas dans un baiser affamé et avide.","Ça glisse le long de mon cou et dans mes cheveux, où il attrape une boule de ma chevelure, me tirant vers lui dans son embrassement vorace."
"I turn away enough to give him some semblance of privacy, quietly putting my things in my backpack, but I stay close.","Je me détourne suffisamment pour lui laisser un semblant d'intimité, en rangeant discrètement mes affaires dans mon sac à dos, mais je reste près de lui.","Je me tourne assez pour lui donner un peu de privé, je mets tranquillement mes affaires dans mon sac à dos, mais je reste proche."
"""I have no idea since you haven't told me what I'm doing exactly.",Je n'en ai aucune idée vu que tu ne m'as pas dit ce que je dois exactement faire.,Ça ne m'a pas dit ce que je fais exactement.
I'm a veritable treasure trove of useless knowledge.,Je suis un véritable puits de connaissances inutiles.,Ça fait que je suis un véritable trésor de connaissances inutiles.
She reached for him and touched his arm and his tattoo burned like she'd touched him with a torch.,"Elle s'approcha de lui, toucha son bras et son tatouage le brûla comme si elle l'avait touché avec une torche.",Elle s'approcha de lui et toucha son bras et son tatouage brûla comme si elle l'avait touché avec une flamme.
"John makes a sound in the back of his throat, something like a confirmation, and drops his head to his chest.","John émet un grognement, quelque chose comme une confirmation, et baisse la tête vers sa poitrine.","John émet un son au fond de sa gorge, quelque chose comme une confirmation, et baissa la tête sur sa poitrine."
"""Huh?"" Mari sighed as the image of her and Chase vanished.",Mari soupira alors que l'image d'elle et de Chase disparaissait.,Ça ? Puisque l'image de Mari et Chase s'est évanouie.
"I want inside you,"" he practically begs.","Je veux être en toi, supplie-t-il presque.","Ça me fait du bien, dit-il presque en suppliant."
"""He's not here,"" Mari whispered.","Il n'est pas là, murmura Mari.","Ça n'est pas lui, murmura Mari."
Lights lit up the room and sickly carnival music blasted from unseen speakers.,Des lumières illuminèrent la pièce et une musique de carnaval discordante sortit de haut-parleurs invisibles.,Les lumières éclairaient la pièce et de la musique de fête macabre s'échappait des haut-parleurs cachés.
"He could see more fire than bar, and he knew it was over.","Il voyait plus le feu que son bar, et il savait que c'était fini.","Ça faisait plus de bar qu'un feu, et il savait que ça était fini."
"He doesn't think I'm crazy when I stop, mid-sentence, to point out the song that's playing in the restaurant while we eat.","Il ne me prend pas pour un fou quand je m'arrête, au milieu d'une phrase, pour lui faire remarquer la chanson qui passe dans le restaurant pendant que nous mangeons.",Ça ne pense pas que je sois folle quand je me mets à pointer la chanson qui sonne dans le restaurant pendant que nous mangeons.
Let me try to brace myself halfway.,Laisse-moi essayer de m'arc-bouter à mi-chemin.,Laisse-moi essayer de me calmer un peu.
"""I deserve to feel his death.",Je mérite de voir sa mort.,Je mérite de ressentir sa mort.
"The naked woman stood tall, her deep-brown hair reaching to her ankles.","La femme nue se tenait debout, ses cheveux d'un brun profond lui arrivaient aux chevilles.","La femme nue se tenait debout, ses cheveux bruns atteignant jusqu'à ses chevilles."
"Feeling more confident in her movements, she stroked him as she licked and sucked, grasping him firmly.","Plus confiante dans ses mouvements, elle le caressa tout en le léchant et en le suçant, l'empoignant fermement.","Ça lui donnait plus de confiance dans ses mouvements, elle le caressa tandis qu'elle léchait et suçait, le saisissant fermement."
"So, they tried to scare me off by telling me about all the monsters and the ghosts in the school, how mean the teacher really was, all the gross things the cafeteria lady was putting in the food, and unfortunately, it worked.","Elles ont donc essayé de m'effrayer en me parlant de tous les monstres et fantômes de l'école, de la méchanceté du professeur, de toutes les choses dégoûtantes que la dame de la cafétéria mettait dans la nourriture, et malheureusement, ça a fonctionné.","Ça a marché, car j'ai été effrayée par les monstres et les fantômes de l'école, par la méchanceté de la prof, par les grosses choses que la dame de la cantine mettait dans les repas, et j'ai décidé de ne plus y aller."
I hope my voice sounds firm.,J'espère que ma voix est ferme.,Je espère que mon accent sonne ferme.
"""I'm very thorough,"" Andi said, nibbling on a piece of bacon.","Je suis très minutieuse, dit Andi en grignotant un morceau de bacon.","Ça me fait rire, dit Andi en mâchotant une tranche de bacon."
"After high school, she attended college, worked as a bellhop, fast food cook, and a museum worker until she decided to take an EMT course.","Après le lycée, elle est allée à l'université, a travaillé comme groom, cuisinière dans un fast-food et employée dans un musée, jusqu'à ce qu'elle décide de suivre des cours pour devenir ambulancière.","Après le lycée, elle a fréquenté l'université, travaillé comme valet de chambre, cuisinier dans un restaurant rapide et employée dans un musée jusqu'à ce qu'elle décide de suivre un cours d'ambulancier."
"""His baby sister.",Sa petite sœur.,Son petit sœur.
"""Welcome to the Emerald Cove, Mr. MacGregor,"" the clerk said with that warm smile that didn't seem to help the situation as Devyn continued to glare in a way that told her that she was never going to hear the end of this.","Bienvenue à l'Emerald Cove, M. MacGregor, dit la réceptionniste avec un sourire chaleureux qui ne semblait pas arranger la situation, alors que Devyn continuait de la fixer d'une manière qui lui disait qu'elle ne finirait jamais d'en entendre parler.","Bienvenue à l'Emerald Cove, M. MacGregor, dit le clerc avec ce sourire chaleureux qui ne semblait pas aider la situation, tandis que Devyn continuait à glacer, ce qui lui faisait comprendre qu'elle ne l'entendrait jamais finir."
Was this the end?,Était-ce la fin ?,Ça faisait-il partie de la légende ?
The board would have fired his ass for gross incompetence.,Les membres du conseil d'administration l'auraient licencié pour incompétence grave.,Ça aurait été un licenciement pour grossière incompétence.
To escape.,Pour s'échapper.,Être en fuite.
"We expect landfall not long after midnight at the storm's current speed...""",Nous nous attendons à ce que la tempête touche terre peu après minuit vu sa vitesse actuelle...,"Ça va toucher la terre vers minuit, à la vitesse actuelle de la tempête..."
I don't want any stray projectiles to catch either one of us unawares.,"Je ne veux pas qu'un projectile perdu nous prenne au dépourvu, l'un ou l'autre.",Je ne veux pas que des projets errants nous attrapent par surprise.
"I yank until I free myself, wincing, but the pain calms me down a little.","Je tire jusqu'à me libérer, en grimaçant, mais la douleur me calme","Je tire jusqu'à ce que je m'en libère, poussant des cris, mais la douleur me calme un peu."
He looked out to the dark beach.,Il regarda la plage sombre.,Ça fait un moment que je ne suis pas allé à la plage.
"You haven't told me how you feel about him.""",Tu ne m'as pas dit ce que tu ressentais pour lui.,Ça ne t'a pas dit comment tu ressens pour lui.
Serving Chase coffee in bed without his black T-shirt or pants.,"Servir un café à Chase dans son lit, sans son tee-shirt noir ni son pantalon.",Ça faisait un an que Chase ne portait plus son t-shirt noir et ses pantalons noirs.
