sources,references,translations
The waves crashed on the sand and the water pooled near her.,Les vagues s'écrasaient sur le sable et l'eau s'accumulait près d'elle.,Les vagues s'écrasaient sur le sable et l'eau se répandait près d'elle.
"""Frankie,"" John breathes into my wet hair.","Frankie, souffle John dans mes cheveux mouillés.","""Frankie"", soupire John dans mes cheveux mouillés."
"She didn't want this day, no matter how hard the work was, to ever end.","Elle ne voulait pas que cette journée, même si le travail était difficile, se termine un jour.","Ça ne finirait jamais, même si le travail était difficile."
His dimple is just so adorable.,Sa fossette est tellement adorable.,"Ça, c'est juste adorable."
He lets his eyes skate over me before he turns them back to the room.,Il laisse ses yeux glisser sur moi avant de les tourner de nouveau vers la pièce.,Ses yeux passent sur moi avant de revenir sur la pièce.
"Humid, warm air rushed in and filled her lungs, and salty dampness coated her face.","L'air chaud et humide s'engouffra dans ses poumons, et une humidité salée recouvrit son visage.","L'air humide et chaud envahit ses poumons, et la saleté de la mer recouvrait son visage."
"""I'll keep her safe,"" Drew said, making Andi wince as she hung over his shoulder, struggling to keep the terror at bay.","Je la garderai en sécurité, dit Drew, faisant grimacer Andi qui s'accrochait à son épaule, s'efforçant de maintenir la terreur à distance.","Ça va bien, dit Drew, faisant grimacer Andi alors qu'elle se penchait sur l'épaule de Drew, luttant pour contenir la terreur."
"Nicki's skin is a deep, rich mahogany that must have been painted on by the hand of God himself, it's so perfect.","La peau de Nicki est d'un acajou riche et profond qui a dû être peint par la main de Dieu lui-même, tant elle est parfaite.","La peau de Nicki est un mahogany profond et riche, qui doit avoir été peint par la main de Dieu lui-même, il est si parfait."
"And I'm sitting here in the bar that was supposed to be both our legacies.""",Et je suis assis ici dans le bar qui était censé être notre héritage à tous les deux.,Ça m'a fait penser à ce bar qui était censé être notre héritage.
"No dark water surrounding him, just the bright and cold glare of sterility and the smell of bleach.","Il n'y avait plus d'eau sombre autour de lui, juste la froide lumière blafarde d'un endroit stérile et une odeur d'eau de Javel.","Pas d'eau noire autour de lui, juste le clair et le froid du stérilisation et l'odeur de chlorure de sodium."
"That's the best news I've heard in ages.""",C'est la meilleure nouvelle que j'ai entendue depuis longtemps.,Ça fait des années que je n'ai pas entendu de nouvelles aussi bonnes.
"I've done it a thousand times.""",Je l'ai fait des milliers de fois.,Ça m'a déjà fait mille fois.
What a day.,Quelle journée !,Ça a été une journée.
A big part of me wants to pull John into my arms and shield him from everything and everyone that would ever wish him harm.,Une grande partie de moi veut prendre John dans mes bras et le protéger de tout ce qui pourrait lui faire du mal.,Une grande partie de moi veut prendre John dans mes bras et le protéger de tout et de tout le monde qui pourrait lui faire du mal.
"It's me you want, not him.","C'est moi que tu veux, pas lui.","Ça, c'est moi que tu veux, pas lui."
Reds and blues and bright yellows swirled and clashed along the walls.,"Du rouge, du bleu et du jaune vif tourbillonnaient et se mélangeaient le long des murs.","Les rouges, les bleus et les jaunes vifs se mêlaient et s'entrecroisaient sur les murs."
"Merely acquaintances, as far as the world knew.","De simples connaissances, pour autant que le monde le sache.","Ça n'était que des connaissances, pour le monde entier."
It's intangible.,Ce n'est pas tangible.,Ça est intangible.
He was headed directly for them.,Il se dirigeait directement vers eux.,Ça lui faisait peur.
"She'd fantasized about sucking him off many times, but it was never this good, this real.","Elle avait souvent fantasmé sur le fait de l'avoir en bouche, mais cela n'avait jamais été aussi bon, aussi vivace.","Ça lui avait souvent passé par la tête de le sucer, mais ça n'avait jamais été aussi bon, aussi réel."
"At first, I assume it's for work or for Lexi but, when I ask, he dodges the question or distracts me with sex.","Au début, je supposais que c'était pour le travail ou pour Lexi, mais quand je lui demande, il esquive la question ou me distrait avec du sexe.","À première vue, je suppose que c'est pour le travail ou pour Lexi, mais quand je lui demande, il me détourne la question ou me distrait avec du sexe."
"What a phenomenon.""",Quel phénomène !,Ça fait quoi ?
"""If I had my way, we'd take out the privateer's whole linewomen too.","Si ça ne tenait qu'à moi, nous aurions éliminé toute la lignée du corsaire, y compris les femmes.","Si je pouvais, je prendrais les femmes de tous les capitaines de navires."
"Pinching the jacket for Sign O' the Times between two fingers, I ease it off the shelf.","En pinçant la pochette de Sign O' the Times entre deux doigts, je la sors de l'étagère.",Je presse le manteau de Sign O' the Times entre deux doigts et le détache du rayon.
"""He's covering his ass,"" Devyn said, watching as she returned her attention back to the email and-","Il couvre ses arrières, dit Devyn, en la regardant reporter son attention sur l'e-mail et...","Ça, c'est pour se couvrir la fesse, dit Devyn, observant qu'elle reportait son attention sur l'e-mail et..."
"""Lot's happened in the past couple of days.""",Il s'est passé beaucoup de choses ces deux derniers jours.,Ça a beaucoup changé ces derniers jours.
I frame his face in my hands.,J'encadre son visage dans mes mains.,Je prends son visage dans mes mains.
"""You're going to love the fourth grade,"" Uncle Shawn said, smiling as he picked her up and placed her on the chair as she frantically shook her head, knowing that this wasn't going to end well.","Tu vas adorer le CM1, dit Oncle Shawn en souriant alors qu'il la prenait dans ses bras et la déposait sur la chaise pendant qu'elle secouait frénétiquement la tête, car elle savait que ça n'allait pas bien se finir.","Ça va te plaire, le CM1, dit Oncle Shawn, souriant alors qu'il la soulevait et la plaçait sur le siège, tandis qu'elle secouait la tête de façon frénétique, sachant que ça ne se terminerait pas bien."
"""You said he changed it,"" Garrett countered.","Tu as dit qu'il l'avait changé, rétorque Garrett.","Ça, c'est ce que tu as dit, dit Garrett."
My voice sounds like I've been chewing on asphalt and my words crumble under the crush of it.,Ma voix sonne comme si j'avais mâché de l'asphalte et mes mots s'effritent sous son poids.,Ça me semble que j'ai mangé de l'asphalte et que mes mots s'effondrent sous le poids de la situation.
"""I'll post guards near the beach,"" her mother said.","Je vais poster des gardes près de la plage, dit sa mère.","Ça, je vais mettre des gardes près de la plage, dit-elle."
"And I'm not gonna lie, I get off on living vicariously through others.","Et je ne vais pas mentir, je prends mon pied en vivant par procuration à travers les autres.",Ça me fait plaisir de vivre vicarieusement par d'autres.
"""Why didn't Christopher stay on land with her?",Pourquoi Christopher n'était-il pas resté sur la terre ferme avec elle ?,Pourquoi Christopher n'était-il pas resté sur le sol avec elle ?
I know you feel the pull to the sea like I do.,"Je sais que tu es attiré par la mer, tout comme moi.",Ça me fait penser que tu ressens l'attrait de la mer comme moi.
"Inna was already on the ropes, scaling like a spider on a web.","Inna était déjà sur l'échelle de cordes, se déplaçant comme une araignée sur une toile.","Inna était déjà sur les cordes, grimpeant comme un araignée sur son fil."
He must see this because he continues.,"Il doit s'en apercevoir, car il continue.",Ça doit être vrai parce qu'il continue.
"""I think it made everything better,"" she said, absently tracing his fingers, careful of the cuts.","Je pense que ça a tout amélioré, dit-elle, traçant distraitement le contour de ses doigts, prenant soin de ne pas toucher aux coupures.","Ça a tout changé, dit-elle, traçant ses doigts, en se gardant des coupes."
"He stared into her almond-shaped eyes, then moved his hand and turned away.","Il fixa ses yeux en amande, puis déplaça sa main et se détourna.","Il fixa ses yeux almonds, puis déplaça sa main et se retourna."
"After wiping my mouth with the back of my hand, I slink to the floor by the (blessedly cleanish) toilet, unable to move.","Après m'être essuyé la bouche du revers de la main, je me glisse sur le sol près des toilettes (heureusement propres), incapable de bouger.","Je me suis essuyé la bouche avec la partie arrière de ma main, puis j'ai failli tomber par terre à côté du (mercifully cleanish) toilette, incapable de bouger."
"""Swimming lessons.",Des cours de natation.,Ça s'appelle des leçons de natation.
"The more he breathed the decision, the more it became clear that she was meant for him.","Plus il pensait à cette décision, plus il devenait évident qu'elle était faite pour lui.","Plus il respirait la décision, plus il comprenait qu'elle était faite pour lui."
"""Michelle was my first,"" he offers.","Michelle était ma première, explique-t-il.","Ça fait longtemps que Michelle et moi sommes ensemble, lui répond-je."
She was supposed to be able to do a hundred different things at once and-,"Elle était censée pouvoir faire une centaine de tâches en même temps, et...",Ça ne faisait pas partie de ses compétences.
"Dyer smiles, tossing the strap of his messenger bag over his head.","Dyer sourit, jetant la lanière de son sac par-dessus sa tête.","Dyer sourit, passant la bande de son sac à dos sur sa tête."
"I take it back, he needs to stop doing that.","Je retire ce que j'ai dit, il doit arrêter de faire ça.","Ça, je le reprends, il faut qu'il s'arrête."
"Mermaids were often spotted during a stormthat is when sailors needed them, and when they helped humans most.",Les sirènes sont souvent aperçues pendant une tempête  c'est à ce moment-là que les marins ont besoin d'elles et qu'elles aident le plus les humains.,"elles étaient souvent aperçues pendant une tempête, c'est-à-dire lorsque les marins en avaient besoin, et lorsqu'elles aidaient les humains le plus."
"""Better?"" he asked, surprised at his breathiness.","demanda-t-il, surpris de son essoufflement.",Ça va mieux ?
"My skin is suddenly too tight, and my dick is arguing loudly in Garrett's favor, reminding me that we hadn't had sex in weeks before the end, so it's been - let me count - Jesus, nearly two months since I got laid.","Ma peau est soudain trop tendue, et ma bite plaide vigoureusement en faveur de Garrett, me rappelant que nous n'avions plus fait l'amour depuis des semaines avant la fin de notre histoire.","Ça fait que mon peau est soudain trop étroite, et ma bite fait une scène en faveur de Garrett, me rappelant que nous n'avons pas eu de sexe depuis des semaines avant la fin, donc il y a - je vais compter - putain, presque deux mois que je ne suis pas allé au lit."
It wasn't any different.,Ce n'était pas différent.,Ça n'était pas différent.
"For now, we need to figure out what to do.""","Pour l'instant, nous devons trouver quoi faire.",Ça nous donne le temps de réfléchir à ce que faire.
"I mean, fuck.","Je veux dire, putain.",Ça me rend malade.
"The winding path through the rides was mostly clean of sand and debris, and only a few of the rides and sideshow games showed any evidence that a powerful storm had ripped through the night before.","Le chemin sinueux qui traversait les manèges était presque entièrement débarrassé du sable et des débris, et seuls quelques manèges et jeux du parc d'attraction montraient des signes qu'une puissante tempête s'était abattue sur le parc la nuit précédente.","Le chemin sinueux des attractions était le plus part pour le sable et les débris, et seulement quelques attractions et jeux de tir n'avaient aucune preuve que la tempête qui avait déferlé la nuit précédente avait été si violente."
"""Has anyone ever...confronted you?",Est-ce que quelqu'un t'a déjà... confronté ?,Ça a-t-il jamais été...
"John's hand, which he's lifted to sift through the hair at my nape, drifts down to cup the back of my neck.","La main de John, qu'il a soulevée pour la glisser dans les cheveux à l'arrière de mon crâne, descend jusqu'à ma nuque.","La main de John, qu'il a soulevée pour filer dans mes cheveux à la nuque, descend pour cerner la nuque de mon cou."
"""This is a long series of firsts for me,"" he says, his voice quiet.","C'est une longue série de premières pour moi, dit-il, la voix calme.","Ça fait longtemps que je ne fais pas ça, dit-il, la voix calme."
"""If my calculations are correct, I would say a little over twenty-two billion, forty-seven million, two hundred fifty-seven thousand dollars and eighty-three cents.","Si mes calculs sont corrects, je dirai un peu plus de vingt-deux milliards, quarante-sept millions, deux cent cinquante-sept mille dollars et quatre-vingt-trois centimes.","Si mes calculs sont corrects, je dirais un peu plus de vingt-deux milliards, quatre-vingt-sept millions, deux cent cinquante-sept mille dollars et quatre-vingt-trois centimes."
"My skin is beech with a hint of henna, my wild, black curls have minds of their own.","Ma peau est de la couleur du hêtre avec un soupçon de henné, mes boucles noires et sauvages n'en font qu'à leur tête.","Ma peau est blonde avec un soupçon de henné, mes boucles noires sauvages ont leur propre vie."
"When she stepped, the ground seemed to fall out from under her feet and she stumbled on air.","Lorsqu'elle fit un pas, le sol sembla se dérober sous ses pieds et elle trébucha dans le vide.","Quand elle posa le pied, le sol semblait s'effondrer sous ses pieds et elle s'échoua dans l'air."
"""You too,"" I reply over my shoulder, as he starts his engine.","Toi aussi, répondis-je par-dessus mon épaule, tandis qu'il démarre son moteur.","Ça va te faire, réponds-je par-dessus mon épaule, alors qu'il démarrera son moteur."
Every nerve in her body hummed.,Chaque nerf de son corps frémissait.,Ça faisait vibrer tous ses nerfs.
I smack him on his rock-hard abs.,Je lui donne une claque sur ses abdominaux durs comme la pierre.,Ça me fait rire.
"The sun warmed the top of his head and his shoulders, and the heated sand toasted his bare feet.","Le soleil lui réchauffait le sommet du crâne et les épaules, et le sable chaud brûlait ses pieds nus.","Le soleil réchauffa le sommet de sa tête et ses épaules, tandis que le sable chaud brûlait ses pieds nus."
"As sure as he was that he couldn't get close to anyone, he longed to feel her touch.","Même s'il était sûr de ne pas pouvoir être proche de quelqu'un, il avait envie de la toucher.","Ça lui arrivait à la tête qu'il ne pourrait pas s'approcher de quelqu'un, mais il désirait sentir son contact."
It'd sure be handy to talk to himhave him on her side in case the approaching figure turned out to be a menace.,"Ce serait bien pratique de lui parler, de l'avoir à ses côtés au cas où la silhouette qui s'approchait s'avérait être une menace.","Ça serait bien utile de parler à lui, avoir son appui en cas de besoin, si l'homme qui approchait se révéla être une menace."
We had so much more in common.,Nous avions bien plus en commun.,Ça nous rapprochait beaucoup.
"My cock dribbles nonstop, leaving threads of precome against my stomach.","Ma bite dégouline sans arrêt, laissant des fils de liquide séminal contre mon estomac.","Ma bite dégage une dribble incessante, laissant des fils de précum sur mon estomac."
"""I'm not used to being snuck up on.",Je n'ai pas l'habitude de me faire surprendre.,Ça ne m'est pas habituel d'être pris par surprise.
"He and Luke had loved the birds when they were kids, but after owning the bar, he realized what a nuisance they could be.","Luke et lui avaient adoré les oiseaux lorsqu'ils étaient enfants, mais depuis qu'il était propriétaire du bar, il s'était rendu compte de la nuisance qu'ils pouvaient représenter.","Luke et lui avaient aimé les oiseaux quand ils étaient enfants, mais après avoir acheté le bar, il avait réalisé à quel point ils pouvaient être gênants."
"""Tell me that this is enough.""",Dis-moi que ça suffit.,"Ça suffit, dis-moi."
She paused to see if he was joking.,Elle s'arrêta net pour voir s'il plaisantait.,"Ça lui faisait peur, il avait l'air de se moquer."
Or were they in love?,Ou étaient-ils amoureux ?,Êtaient-ils amoureux ?
"""I don't know what Lucas has planned, but until I can make sure that you're safe, I need you to stay with your brother,"" Devyn explained as he placed the iPad and laptop in her backpack and handed it to Drew.","J'ignore ce que Lucas a prévu, mais jusqu'à ce que je puisse m'assurer que tu es en sécurité, j'ai besoin que tu restes avec ton frère, expliqua Devyn en plaçant l'iPad et l'ordinateur portable dans le sac à dos d'Andi et en le tendant à Drew.","Ça, je ne sais pas, mais jusqu'à ce que je puisse m'assurer de ta sécurité, je te demande de rester avec ton frère, expliqua Devyn en mettant l'iPad et le laptop dans le sac à dos de Drew et en lui le remettant."
"He turns my head the way he wants it so that he can plunder my mouth, and I take it all.","Il tourne ma tête dans le sens qu'il veut pour pouvoir dévorer ma bouche, et je prends tout.","Ça lui plaît, il tourne ma tête comme il le veut pour pouvoir m'écarter les lèvres, et je le laisse faire."
"For the first time in her life, she didn't care that she was in over her head or that she was probably making the biggest mistake of her life, not when he kissed her like this.","Pour la première fois de sa vie, elle ne se souciait pas de savoir qu'elle était dépassée par les événements ou qu'elle commettait probablement la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça.","Ça faisait le premier jour de sa vie qu'elle ne se souciait pas d'être dans l'eau jusqu'au cou ou qu'elle faisait peut-être la plus grande erreur de sa vie, pas quand il l'embrassait comme ça."
"""I heard you sold the bar.",J'ai entendu dire que tu avais vendu le bar.,"Ça va bien, je t'ai entendu vendre le bar."
"""What's this about, Lucas?"" Devyn asked because Lucas was the last person that he wanted to talk about Andi with.","demanda Devyn, parce que Lucas était la dernière personne avec qui il voulait parler d'Andi.","Ça va pourquoi, Lucas ? demanda Devyn parce que Lucas était la dernière personne avec laquelle il ne voulait pas parler d'Andi."
"""We want different things, Frankie,"" he'd said, and it hadn't come as a surprise.","""Nous voulons des choses différentes, Frankie"", avait-il dit, et cela n'avait pas été une surprise.","Ça fait longtemps que nous voulons des choses différentes, Frankie, avait-il dit, et ça ne m'a pas surpris."
"I catch him in my arms, taking his weight so that he doesn't face-plant in the middle of the street.","Je l'attrape dans mes bras, supportant son poids pour qu'il ne tombe pas la tête la première au milieu de la rue.","Je le attrape dans mes bras, prenant son poids pour qu'il ne ne tombe pas au milieu de la rue."
"I scroll further and stop, not really able to wrap my head around the headlines for these articles.","Je fais défiler la page, puis je m'arrête, n'arrivant pas à comprendre les titres de ces articles.","Je fais un défilement et arrête, incapable de comprendre les titres des articles."
"He used to find reasons to stay after school, detention, clubs, anything was better than going back to rundown motels and boarding rooms without heat.","Il avait l'habitude de trouver des raisons de rester après l'école, les heures de colle, les clubs, tout valait mieux que de retourner dans des motels délabrés et des chambres d'internat sans chauffage.","Ça lui arrivait de trouver des raisons pour rester après l'école, la détention, les clubs, n'importe quoi était mieux que de retourner dans les motels en ruines et les pensionnats sans chauffage."
I'll be his first for everything.,Je serai son premier pour tout.,Ça me fera du bien.
He set his glass of water on the coffee table between them.,Il posa son verre d'eau sur la table basse entre eux.,Il posa son verre d'eau sur la table basse entre eux.
"With Hillshire Hotels reorganizing and ready to sell off some of its properties to save itself, they didn't have a lot of time to waste.","Les Hôtels Hillshire étant en train de se réorganiser et prêts à vendre certains de leurs propriétés pour se sauver, ils avaient peu de temps à perdre.",Les Hôtels Hillshire se restructuraient et étaient prêts à vendre certains de leurs hôtels pour sauver leur entreprise.
She'd protect Chase as long as she could.,Elle protégerait Chase aussi longtemps qu'elle le pourrait.,Elle devait protéger Chase autant qu'elle le pouvait.
"""Good intense?"" He asks, hopeful.","demande-t-il, plein d'espoir.","Ça va, ça va ?"
"I arch and shimmy and squirm as waves of pleasure pulse through me, from the soles of my feet to the crown of my head, and I disintegrate, clenching and releasing and clenching again.","Je me cambre, me trémousse et me tortille tandis que des vagues de plaisir me traversent, de la plante des pieds au sommet de la tête, et je me désintègre, me serrant, me relâchant et me serrant à nouveau.","Je me penche, je danse et je me tortille tandis que des vagues de plaisir se propagent en moi, des pieds aux cheveux, et je me décomposer, serrant et relâchant, puis serrant à nouveau."
"She jumped to the last platform before the door, then stepped up to the landing.","Elle sauta sur la dernière plateforme avant la porte, puis s'avança sur le palier.","Ça va être difficile, pensa-t-elle en se dirigeant vers la dernière plate-forme avant la porte, puis en montant sur la terrasse."
"There is one double ten-inch I've been after for bloody ages, a rare pressing of The Police's Regatta de Blanc.""","Il y a un double vinyle 10 pouces que je cherche depuis des lustres, un exemplaire rare de Regatta de Blanc de The Police.","Ça y est, il y a un double 33 tours que j'ai cherché depuis des années, une édition rare de Regatta de Blanc des Police."
"Family and pirate and all.""","La famille, les pirates et tout le reste.",Ça fait partie de la famille et du pirate.
"She kissed and licked his length, noting the way that it became harder with every touch of her tongue as she wrapped her hand around him and took the tip between her lips and moaned.","Elle embrassa et lécha son membre, notant la façon dont il devenait plus dur à chaque contact de sa langue, puis elle enroula sa main autour de lui, prit le bout entre ses lèvres et gémit.","Elle embrassa et lécha sa longueur, notant la façon dont elle durcit à chaque contact de sa langue, tandis qu'elle enroulait sa main autour de lui et prenait le bout entre ses lèvres, puis soupirant."
Then I'm everybody's golden boy.,Je deviens alors le prodige de tous.,Ça fait que je suis le garçon d'or de tout le monde.
Are they wider than before?,Sont-elles plus larges qu'avant ?,Êtes-elles plus larges que d'habitude ?
"""I've been meaning to go there.",J'avais l'intention d'y aller.,Ça m'a fait envie de y aller.
"From the distance, Mari could see Inna's scowl.","De loin, Mari pouvait voir la mine renfrognée d'Inna.","De loin, Mari pouvait voir le regard acariâtre d'Inna."
Damn birds were loudespecially in the quiet of the post-storm island.,"Ces satanés oiseaux étaient bruyants, surtout dans le calme de l'île après la tempête.","Ça fait chier ces oiseaux,"
Of course she wanted to know how the jelly was.,"Bien sûr, qu'elle voulait savoir ce qu'il en était de la méduse.","Ça va, elle voulait savoir comment le gelée était."
But he was wiser now.,Mais il était plus sage maintenant.,Ça lui avait donné plus de sagesse.
The aroma of her coconut soap wafted up to him.,L'arôme de son savon à la noix de coco s'éleva jusqu'à lui.,L'odeur de son savon à la noix de coco montait jusqu'à lui.
"Another gust of wind pelted her with prickles of sand, and she wiped her face.",Une nouvelle rafale de vent la bombarda de grains de sable piquants et elle s'essuya le visage.,"Une autre rafale de vent la pénalisait de grains de sable, et elle se frotta le visage."
"I'm a storm girl.""",Je suis une fille d'orage.,Ça fait partie de mon identité.
My uncle took good care of us.,Mon oncle s'est bien occupé de nous.,Mon oncle nous a bien pris en charge.
"""One of the largest on the East Coast.""",C'est l'une des plus grandes de la côte Est.,Ça fait partie des plus grands de la côte Est.
She held up a plate.,Elle brandit une assiette.,"Ça, c'est un plateau."
I open my mouth to say come join me when John's phone rings.,"J'ouvre la bouche pour dire ""viens me rejoindre"" quand le téléphone de John sonne.","Je me prépare à dire ""viens-moi rejoindre"" quand le téléphone de John sonne."
He was leaving and would never see her again.,Il partait et ne la reverrait jamais.,Ça faisait 10 ans qu'il partait et qu'il ne la reverrait plus.
He dropped off the files that Devyn needed her to go over first thing in the morning and picked them up at night.,Il déposait chez elle les dossiers que Devyn voulait qu'elle examine le matin et venait les récupérer le soir.,"Ça lui avait fallu de l'énergie, mais il avait réussi à terminer le travail."
Her legs wobbled as she adjusted to standing on land for the first time in weeks.,Ses jambes vacillèrent tandis qu'elle s'habituait à se tenir sur la terre ferme pour la première fois depuis des semaines.,Ses jambes tremblaient alors qu'elle s'habitait à se tenir sur la terre ferme après des semaines de vie en mer.
I also hate the fact that someone will be in my space tonight.,Je déteste aussi le fait qu'une personne soit dans mon espace ce soir.,Ça me dérange aussi que quelqu'un soit dans mon espace ce soir.
I'm too stunned to respond. Too needy.,Je suis trop abasourdi pour répondre.,Ça me rend stupéfait. Je suis trop dépendant pour répondre.
"She smiled and pictured herself as a barista, dressed in a tiny pink skirt and tall heels, no panties.","D'accord, sourit-elle en s'imaginant en barista, vêtue d'une petite jupe rose et de talons hauts, sans culotte.","Ça lui faisait rire et elle se représentait comme une barista, vêtue d'un minuscule skirt rose et de talons hauts, sans sous-vêtements."
Mari put her arms around his waist and lay her head on his back.,Mari passa ses bras autour de sa taille et appuya sa tête contre son dos.,Mari passa ses bras autour de sa taille et posa sa tête sur son dos.
"He filled her completely, unlike any other man she'd been with, not that there'd been many.","Il la remplissait complètement, contrairement à tous les autres hommes qu'elle avait fréquenté, non pas qu'il y en ait eu beaucoup.","Ça lui donnait une sensation de plénitude, contrairement à tous les autres hommes avec qui elle s'était couché, pas que ce soit beaucoup."
She wiped the last tears from her cheeks.,Elle essuya les dernières larmes sur ses joues.,"Ça, c'est la dernière fois qu'elle se lave les larmes."
Pursued the ship all over the Caribbean.,Ils l'avaient poursuivi dans tous les Caraïbes.,Ça m'a fait suivre le navire partout dans les Caraïbes.
"And good riddance.""",Et bon débarras.,"Ça va bien, et adieu."
"""More than Dyer?""",Plus que Dyer ?,"""Plus que Dyer ?"
"""You're a little neurotic,"" he continues.","Tu es un peu névrosé, poursuit-il.","Ça fait un peu de toi un peu neurotique, poursuit-il."
"""Dyer recommended we do the chef's tasting.""",Dyer nous a recommandé de prendre la dégustation du chef.,Ça fait 10 ans que je suis pompier.
"Inna wouldn't kill his family, would he?","Inna ne tuerait pas sa famille, n'est-ce pas ?","Ça ne tuerait pas sa famille, n'est-ce pas ?"
"""Yeah, though he's down in Florida.""","Oui, mais il est en Floride.","Ça va, même s'il est en Floride."
"""Let's go,"" he said, gesturing to the elevators and destroying her last hope of sleeping in her own bed for the first time in a month.","Allons-y, dit-il en faisant un geste vers les ascenseurs et en détruisant son dernier espoir de dormir dans son propre lit pour la première fois depuis un mois.","Ça marche, dit-il en faisant signe vers les ascenseurs et en détruisant son dernier espoir de dormir dans son propre lit pour la première fois depuis un mois."
"""Can't you go to a motel or something?""",Tu ne peux pas aller dans un motel ou quelque chose comme ça ?,Ça ne te permettait pas de passer la nuit dans un motel ?
"""I can see that you're off in your own little world now, so I'm going to head back to work now,"" Drew said dryly, not that she was listening since an idea came to her, one that had her absently murmuring, ""Love you, too,"" as she climbed off the bed and grabbed her iPad.","Je vois que tu es dans ton petit monde maintenant, alors je vais retourner au travail, déclara sèchement Drew, non pas qu'elle l'écoutait puisqu'une idée lui était venue, une idée qui la fit distraitement murmurer : ""Moi aussi, je t'aime"", alors qu'elle sortait du lit et attrapait son iPad.","Ça me semble que tu es dans ton monde à présent, alors je vais retourner au travail maintenant, dit Drew sèchement, sans qu'elle ne l'écoute, car une idée lui venait à l'esprit, l'amenant à murmurer distraitement : ""Je t'aime aussi"", tout en descendant du lit et en prenant son iPad."
The glow of moonlight spread across her face like sparkling fairy dust over a summer meadow.,L'éclat de la lune se répandait sur son visage comme une poussière de fée scintillante sur une prairie d'été.,La lumière de la lune éclairait son visage comme de la poussière de fée sur un pré d'été.
"I can protect you then.""",Je pourrai alors te protéger.,"Ça, je peux te protéger."
Swimming away wouldn't solve anything and it wouldn't save Chase.,Nager loin ne résoudrait rien et ne sauverait pas Chase.,Ça ne résoudrait rien et ça ne sauverait pas Chase.
"His seems okay now, so I remove my hands from his body and immediately miss the feel of him against my palms.","Il a l'air d'aller bien maintenant, alors j'enlève mes mains de son corps et la sensation  contre mes paumes me manque immédiatement.","Ça va, il semble bien maintenant, alors je retire mes mains de son corps et je manque de sentir sa peau contre mes mains."
"Her hand trembled as she opened the hinged box, and she blew out the breath in a long, slow whistle.","Sa main tremblait lorsqu'elle ouvrit la boîte à charnière, et elle expira dans un long et lent souffle.","Son main tremblait lorsqu'elle ouvrit la boîte à clous, et elle expira un long sifflement."
"""Some things,"" he begins after a long minute.","Certaines choses, commence-t-il après une longue minute.","Ça, c'est quelque chose, commence-t-il après une longue minute."
"Besides, he didn't deserve to be close to anyone anymore.","D'ailleurs, il ne méritait plus d'être proche de qui que ce",Ça ne lui servait à rien.
"""Walk me through how the requests were made.""",Expliquez-moi comment les demandes ont été faites.,Ça va me faire plaisir de te faire passer par les différentes étapes de la demande.
"She's mistaken,"" Lucas said, sighing heavily as he gestured for security to show her to the door.","Elle se trompe, dit Lucas, soupirant lourdement et faisant signe aux agents de sécurité de la sortir de la pièce.","Ça ne va pas, dit Lucas, soupirant profondément en faisant signe à la sécurité de la mener à la porte."
"""Does she live far away or something?",Elle habite loin ou quelque chose du genre ?,Ça veut-il dire qu'elle vit loin ou quelque chose comme ça ?
"""It's my heartbeat,"" Devyn said, turning his hand over so that she could see the new smartwatch that he'd purchased to link his heartbeat to the bear's so that no matter where he was, she would never have to sleep alone again.","C'est mon rythme cardiaque, dit Devyn, en retournant sa main pour qu'elle puisse voir la nouvelle montre connectée qu'il avait achetée pour relier son rythme cardiaque à celui de l'ours, afin que, peu importe où il se trouve, elle n'ait plus jamais à dormir seule.","Ça c'est mon rythme cardiaque, dit Devyn, retournant la main pour qu'elle puisse voir le nouveau smartwatch qu'il avait acheté pour lier son rythme cardiaque à celui de l'ours, de sorte qu'il n'y ait plus de risque qu'elle ne puisse plus dormir seule, qu'importe où il soit."
Maybe I've earned some leeway.,Peut-être ai-je gagné une certaine marge de manœuvre.,Ça pourrait me donner le droit de faire des concessions.
"They should have deleted the rows instead of just hiding them, but that probably would have alerted the accounting department to the embezzlement sooner.","La personne aurait dû effacer les lignes de compte au lieu de les cacher, mais ça aurait probablement alerté plus tôt le service comptabilité sur le détournement de fonds.","Ça aurait dû les supprimer plutôt que de les cacher, mais ça aurait probablement alerté le service comptabilité plus tôt sur le vol."
She put her foot back onto the couch and closed her eyes again.,Elle reposa son pied sur le canapé et ferma à nouveau les yeux.,Elle remit le pied sur le canapé et referma les yeux.
Unless Inna went upstairs to the bar.,À moins qu'Inna ne monte au bar.,"Ça dépend de Inna, qui est allée dans le bar."
"And now it's my turn to dispense justice.""","Et maintenant, c'est à mon tour de rendre justice.",Ça m'a fait rire.
"""I thought that was only a story,"" she said.","Je croyais que ce n'était qu'une histoire, dit-elle.","Ça n'était qu'une histoire, dit-elle."
"He set everything down in a pile, caught the rolling flashlight, and then grabbed the handset.","Il posa tout en tas, attrapa la lampe de poche qui roulait, puis saisit le combiné.","Il posa tout ça en tas, attrapa la lampe à main, puis prit le téléphone."
"If I stretched out my arm, I could touch him.","Si je tends le bras, je pourrais le toucher.","Si je tendais l'avant-bras, je pourrais le toucher."
"""What are you doing, can I come over?""","Que fais-tu,  je peux venir ?","Ça va, pourrais-je venir ?"
