sources,references,translations
"""Before we could decide exactly what we were going to do, a large wave washed over the jelly.""","Avant que nous ayons pu décider exactement ce que nous allions faire, une grande vague s'était abattue sur la méduse.","Ça faisait déjà un moment que le jelly était en train de se décomposer, mais une grande vague s'abattit sur lui."
He couldn't help but smile back.,Il ne put s'empêcher de sourire à son tour.,Ça lui faisait plaisir de lui répondre avec un sourire.
"He hasn't seen me yet, which is a both a blessing and a curse.","Il ne m'a pas encore vu, ce qui est à la fois une bénédiction et une malédiction.","Ça fait déjà un moment qu'il ne m'a pas vu, ce qui est à la fois une bénédiction et une malédiction."
"""Roman Palms is our highest earner,"" Devyn said, watching as she scrolled to a financial report.","Roman Palms est l'hôtel qui nous rapporte le plus, dit Devyn, en la regardant faire défiler un rapport financier.","Roman Palms est notre meilleur gagnant, dit Devyn en la regardant faire défiler un rapport financier."
It's become our thing.,C'est devenu notre truc.,Ça est devenu notre chose.
I hear rustling and know he's settling in for a conversation I don't know I want to have with him.,J'entends des bruits de mouvements et je sais qu'il s'installe pour une conversation que je ne suis pas sûr d'avoir envie d'entamer avec lui.,Je entends des bruits et je sais qu'il s'installe pour une conversation dont je ne saisis pas que je voulais avoir avec lui.
"She ought to tell him the whole story, and that Inna was after him toobut she was tired and emotionally drained.","Elle devrait lui raconter toute l'histoire, et lui dire qu'Inna lui en voulait à lui aussi, mais elle était fatiguée et à bout de nerfs.","Ça lui fallait de se reposer, et Inna était en train de le poursuivre."
"I know that I could get you an interview,"" Drew said with a sympathetic smile.","Je sais que je peux t'obtenir un entretien, dit Drew avec un sourire compatissant.","Ça me permettrait d'obtenir un entretien, répondit Drew avec un sourire sympathique."
It's a lot to swallow.,C'est beaucoup à avaler.,Ça fait mal à la gorge.
"His eyes open, half-lidded with lust, and I lick my bottom lip, sucking it into my mouth and biting it before I stretch my tongue out to taste him.","Ses yeux s'ouvrent, mi-clos de désir, et je lèche ma lèvre inférieure, l'aspirant dans ma bouche et la mordillant avant d'étirer ma langue pour le goûter.","Ses yeux sont ouverts, demi-clos par le désir, et je lèche ma lèvre inférieure, la suçant dans ma bouche et la mordillant avant de tendre ma langue pour le goûter."
"""And your glorious fucking arse.""",Et ton putain de cul glorieux.,Et ton cul glorieux.
His t-shirt rides up to reveal a flat stomach covered in a light dusting of strawberry blonde hair.,Son t-shirt remonte et révèle un ventre plat recouvert d'une légère couche de poils blond vénitien.,Son tee-shirt monte pour révéler un ventre plat recouvert d'une légère touffe de cheveux blond vénitien.
"And the rent was cheaper, too.",Et le loyer était moins cher.,"Ça faisait moins cher le loyer, aussi."
"""Yes, you did,"" Devyn murmured in agreement with a pointed look at the notes that Andi made last night.","Oui, vous l'avez fait, murmura Devyn en signe d'accord avec le regard pointé sur les notes qu'Andi avait prises la nuit précédente.","Ça a bien été fait, murmura Devyn d'accord avec un regard pointu sur les notes prises par Andi la nuit dernière."
Good thing her fantasies didn't beam out of the top of her head and project onto the ceiling.,Heureusement que ses fantasmes ne sortaient pas de sa tête pour se projeter au plafond.,Ça lui aurait été bien dommage si ses fantasmes s'étaient projetés sur le plafond.
And then he withdrew.,Et puis il s'est éloigné.,Et puis il se retira.
"""Yes, since you set me up with nightly play dates.""","Oui, puisque tu m'as arrangé des créneaux de rendez-vous nocturnes pour que je m'amuse.","Ça va, puisque tu m'as mis en couple avec des rendez-vous nocturnes."
The wind gusted and showered them with a spray of misty rain.,Le vent souffla en rafales et les aspergea d'une pluie fine.,Le vent souffla en rafales et les assaillit d'une pluie de gouttes de pluie.
"""I don't think he's a guard.",Je ne pense pas que ce soit un gardien.,Ça ne me semble pas être un gardien.
"""You can't dive in Kansas unless you're planning on diving corn plants.""","On ne peut pas plonger au Kansas, à moins d'avoir l'intention de plonger dans des champs de maïs.","Ça ne fonctionne pas dans le Kansas, sauf si tu as l'intention de plonger dans les maïs."
"Mari climbed the stairs, disappearing for a moment on the other side of the dunes.","Mari monta les escaliers, disparaissant un instant de l'autre côté des dunes.","Mari grimpa les marches, disparaissant pendant un moment de l'autre côté des dunes."
His attention had been on her and no one else.,Son attention s'était portée sur elle et sur personne d'autre.,Son attention était sur elle et sur personne d'autre.
"?"" He asks.",demande-il.,Ça ? Demande-t-il.
"For a moment, Devyn considered taking a look at the notebook on the couch next to her to find out what she was working on, only to decide against it since that would probably end with him feeling like the biggest asshole alive when that bottom lip started trembling and she sadly mumbled, ""My notebook.""","Pendant un instant, Devyn envisagea de jeter un coup d'œil au carnet posé sur le canapé à côté d'elle pour savoir sur quoi elle travaillait, mais il décida de ne pas le faire parce qu'il finirait probablement par se sentir comme le plus grand connard lorsque sa lèvre inférieure se mettrait à trembler et qu'elle marmonnerait tristement : ""mon carnet.""","Devyn envisagea de regarder le cahier sur le canapé à côté d'elle pour voir ce qu'elle travaillait, mais il se ravisa car ça finirait probablement par le faire sentir comme le plus grand con du monde lorsque sa lèvre inférieure commença à trembler et qu'elle marmonna tristement : ""Mon cahier""."
"""I didn't know you made a habit of riding out storms.""",Je ne savais pas que tu avais l'habitude de traverser les tempêtes.,Ça m'a étonné de voir que tu faisais l'expérience de la tempête.
"""I don't know,"" she said, raising her voice over the sound of the water.","Je ne sais pas, dit-elle en élevant la voix au-dessus du bruit de l'eau.","Ça me fait peur, dit-elle, surmontant le bruit de l'eau."
"""Then you should probably answer quickly,"" he said, not really looking all that concerned that she was about to create a memory that neither one of them would ever forget.","Alors, tu devrais probablement répondre rapidement, dit-il, ne semblant pas vraiment préoccupé par le fait qu'elle était sur le point de créer un souvenir que ni l'un ni l'autre n'oublierait jamais.","Ça te faut probablement de répondre rapidement, dit-il, sans avoir l'air vraiment inquiet alors qu'elle était sur le point de créer un souvenir qu'ils ne oublieront jamais."
"""I'd just found out my little sister has cancer!"" The teen screams, startling the room.",Je viens d'apprendre que ma petite sœur a un cancer !,"Ça, c'est un peu trop, dit-elle, effrayant la pièce."
Dyer is unreasonably handsome.,Dyer est d'une beauté démesurée.,"Ça fait un peu trop de beau, Dyer."
"Hoping that this would be quick, Andi opened the door only to find a large man standing in the hallway.","En espérant que ce serait rapide, Andi ouvrit la porte et trouva un homme imposant qui se tenait dans le couloir.","Espérant que ça serait rapide, Andi ouvrit la porte pour découvrir un homme de taille imposante dans le couloir."
"""If you stay, I do too.","Si tu restes, je reste aussi.","Si tu restes, je reste aussi."
"He swipes at it, but another soon takes its place.","Il l'essuie, mais une autre prend rapidement sa place.","Ça lui passe, mais un autre le remplace bientôt."
"Besides, it gives me time to think.","Et puis, ça me laisse le temps de réfléchir.",Ça me donne le temps de réfléchir.
"His grip on me is light, but it burns hot.","Son emprise sur moi est légère, mais elle est brûlante.","Son étreinte sur moi est légère, mais brûlante."
"""You have to admit, it was a smart move to blame me.",Tu dois admettre que c'était une bonne idée de m'accuser.,Ça fait bien plaisir de te voir reconnaître que c'était une bonne idée de me faire porter la faute.
"When I first landed on America's shores, I'd had high hopes of becoming a music journalist.","Lorsque j'ai débarqué sur le sol américain, j'avais le grand espoir de devenir journaliste musical.","Quand j'ai débarqué sur les côtes américaines, j'avais de grands espoirs de devenir journaliste musical."
"I snatch up the rest of my things, and then I walk out of  John's bedroom.",Je ramasse le reste de mes affaires et je sors de la chambre de John.,"Je ramasse le reste de mes affaires, puis je sortis de la chambre de John."
"But if he does, then he'll see how desperately I want him to do just that.","Mais s'il le fait, il verra à quel point j'ai désespérément envie qu'il le fasse.","Mais s'il le fait, il verra à quel point je veux qu'il fasse juste ça."
"He's such a sweetheart, so tender and gentle, and yet so powerful.","Il est si gentil, si tendre et si doux, et pourtant si puissant.","Ça fait si longtemps qu'il n'a pas eu de relation avec une femme, et il est tellement tendre et doux, et pourtant si puissant."
He remembered how much he loved the ocean before the accident.,Il se souvient à quel point il aimait l'océan avant l'accident.,Ça lui rappelait à quel point il aimait l'océan avant l'accident.
You would have been collateral damage if I hadn't been able to rescue you.,Tu aurais été un dommage collatéral si je n'avais pas pu te sauver.,Ça aurait été un dommage collatéral si je n'avais pas pu te sauver.
"They look rather cozy, actually.","Ils ont l'air plutôt sympathiques, en fait.","Ça a l'air assez confortable, en fait."
Like he's using me to test waters he's been afraid to swim in for whatever reason.,Comme s'il m'utilisait pour tester des eaux dans lesquelles il a peur de nager pour une raison ou une autre.,Ça lui sert à tester les eaux qu'il craignait de nager.
Her mouth barely moved as she spoke.,Sa bouche bougeait à peine lorsqu'elle parla.,Son bouche ne bougea guère lorsqu'elle parlait.
"""Right now, Roman Palms is renting their ballroom space for the Winter Wonderland and a few other low attendance events at a fraction of the price because it's easier, but it's costing them in the long run,"" Andi explained as he took the iPad from her and swiped through the file, taking a closer look at the numbers.","En ce moment, Roman Palms loue sa salle de bal pour le Winter Wonderland et quelques autres événements peu fréquentés à une fraction du prix normal parce que c'est plus facile, mais ça leur coûte cher à long terme, expliqua Andi en lui prenant l'iPad et en parcourant le fichier, examinant les chiffres de plus près.","Ça fait maintenant un an que Roman Palms loue leur salle de bal pour l'événement Winter Wonderland et quelques autres événements à faible fréquentation à un prix inférieur parce que c'est plus facile, mais ça leur coûte cher au long terme, expliqua Andi alors qu'il prenait l'iPad à elle et parcourut le dossier, s'attardant à regarder les chiffres."
I don't have complete control over my body at the moment.,Je n'ai pas le contrôle total de mon corps en ce moment.,Je n'ai pas le contrôle complet de mon corps en ce moment.
"You act like you know him.""",Tu agis comme si tu le connaissais.,Ça fait comme si tu le connaissais.
The Hollywood Hearts Series:,La série Hollywood Hearts :,La série des cœurs de Hollywood :
"The room fills up rapidly around us, its dark walnut tables wobbling under the weight of glasses, dishes, and errant elbows.","La salle se remplit rapidement autour de nous, les tables en noyer sombre vacillent sous le poids des verres, de la vaisselle et des coups de coude.","La pièce se remplit rapidement autour de nous, ses tables en noyer sombre tremblent sous le poids de verres, de plats et de coudes errants."
But she didn't say that.,Mais elle n'avait pas dit ça.,Ça ne fut pas dit.
"Of course, he'd keep it all for himself.","Bien sûr, il garderait tout pour lui.",Ça ne l'empêchera pas de tout garder pour lui.
"""Yeah,"" he grunts into my neck.","Oui, grogne-t-il dans mon cou.","Ça va, dit-il dans mon cou."
It was all you could do when the air ran out.,C'est tout ce qu'on peut faire quand il n'y a plus d'air.,Ça faisait froid quand l'air s'échappait.
And then he's racked by a choking sob that takes him to his knees.,Puis un sanglot étouffé le fait tomber à genoux.,Et il est pris d'un sanglot qui le fait tomber à genoux.
"Maybe tomorrow if there isn't much damage from the weather.""",Peut-être demain s'il n'y a pas trop de dégâts,Ça pourrait être demain si il n'y a pas trop de dégâts dus au mauvais temps.
I'll take him as a faux pirate since the real ones need baths and a dentist anyway.,Je le considérerai comme un faux pirate puisque les vrais ont de toute façon besoin d'un bain et d'un dentiste.,"Ça fait un bon pirate, même s'il n'est pas vraiment un pirate, car les vrais pirates ont besoin de bains et d'un dentiste."
"Wait until my mother hears about you trying to kill me.""",Attends que ma mère apprenne que tu as essayé de me tuer.,Attends que ma mère entende parler de toi pour essayer de me tuer.
"He'd gone years without touching a woman, but the thought of going even one day without touching her...","Il avait passé des années sans toucher une femme, mais l'idée de passer ne serait-ce qu'un jour sans la toucher...","Ça faisait des années qu'il n'avait pas touché une femme, mais l'idée de passer un jour sans la toucher..."
"His are dark, darker than I've ever seen them, the pupils completely blown.","Les siens sont sombres, plus sombres que je ne les ai jamais vus, les pupilles complètement dilatées.","Ses yeux sont noirs, plus noirs que je ne l'ai jamais vus, les pupilles complètement dilatées."
"I've never ordered your pimento cheese, but it tastes different than what I've had before.""","Je n'ai jamais commandé ton fromage pimenté, mais il a un goût différent de ceux que j'ai déjà mangé.","Ça fait longtemps que je n'ai pas commandé ton fromage au piment, mais il a un goût différent de ce que j'ai déjà goûté."
It's the question glaring at me from the top of my screen.,C'est la question qui m'interpelle en haut de mon écran.,Ça est la question qui me regarde du haut de mon écran.
"""Why do I have a feeling that this is about more than just a job?""",Pourquoi ai-je l'impression qu'il s'agit de bien plus qu'un simple travail,Ça me semble que ce n'est pas juste un travail.
"""Let's get the last window on this side done.",Nous allons terminer la dernière fenêtre de ce côté.,Ça fait du bien de faire la dernière fenêtre de ce côté.
"A flash of a distant transformer going, and then memories burned in his stomach like a whirlpool.","Un éclair venant d'un transformateur lointain qui se mettait en marche, puis des souvenirs brûlèrent dans son l'estomac comme un tourbillon.","Un éclair de transformateur à distance qui s'éteint, et des souvenirs brûlent dans son estomac comme un tourbillon."
"The strong flame flickered in his sight, the remnants of his tears making halo rainbows around the flame.","La forte flamme vacilla sous ses yeux, les restes de ses larmes formant des arcs-en-ciel autour de la flamme.","Le feu puissant flambait dans ses yeux, les restes de ses larmes faisant des arcs-en-ciel autour du feu."
"""Luke was about seven, I think.","Luke avait environ sept ans, je crois.","Luke avait environ sept ans, je crois."
"The little place felt more like a home than anywhere she'd lived, and she wasn't ready to leave it behind.","Ce petit endroit ressemblait plus à un foyer que n'importe quel autre endroit où elle avait vécu, et elle n'était pas prête à le laisser derrière elle.","Ça ressemblait plus à une maison qu'à un appartement, et elle n'était pas prête à l'abandonner."
"""I didn't want to delay the project,"" she mumbled sadly only to open her eyes and glare at the man who'd quickly become like a big brother to her over the past year and seemed to really enjoy tormenting her when he muttered, ""Pain in the ass.""","Je ne voulais pas retarder le projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de fixer l'homme qui était rapidement devenu un grand frère pour elle au cours de l'année écoulée et qui prenait plaisir à la tourmenter en marmonnant : ""Casse-pieds"".","Ça ne faisait pas de bien au projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de jeter un regard acariâtre sur l'homme qui avait rapidement devenu comme un grand frère pour elle au cours de l'année écoulée et qui semblait vraiment apprécier de la tormenter lorsqu'il murmura :"
"""That's not really an answer,"" Andi said as she carefully slipped her feet back into her shoes.","Ce n'est pas vraiment une réponse, dit Andi alors qu'elle remettait avec précaution ses chaussures.","Ça n'est pas vraiment une réponse, dit Andi alors qu'elle remettait soigneusement ses pieds dans ses chaussures."
Where were all the birds?,Où étaient tous les oiseaux ?,Ça faisait quoi longtemps que les oiseaux n'étaient plus là ?
"I'm very, very busy, you know.","Je suis très, très occupé, tu sais.","Ça fait très, très longtemps que je suis très occupé, tu sais."
It was going to be an easy cleanup with no water damage to contend with.,Le nettoyage allait être facile et il n'y aurait pas de dégâts des eaux à déplorer.,"Ça allait être facile à nettoyer, sans dommages dus à l'eau."
John and I?,John et moi ?,John et moi ?
My parents already thought I was obsessed.,Mes parents pensaient déjà que j'étais obsédé.,Mes parents pensaient déjà que je suis obsédée.
A cool wave slid over her feet and her tail throbbed.,Une vague fraîche glissa sur ses pieds et sa queue palpita.,Une vague froide glissa sur ses pieds et sa queue battait.
"She leaned into him, relishing the warmth and safety of his hug.","Elle se pencha vers lui, savourant la chaleur et la sécurité de son étreinte.","Elle s'inclina sur lui, savourant la chaleur et la sécurité de son bras."
"""But of course you'd be a butterfly.""",Mais bien sûr que tu deviendras un papillon.,Ça va sans dire que tu serais un papillon.
"Before I know it, I've closed the door and grabbed him from behind.","Avant même de m'en rendre compte, j'ai refermé la porte et je l'ai attrapé par derrière.","Je ne me suis pas rendu compte de ce que j'allais faire, j'ai fermé la porte et je l'ai attrapé derrière."
I was busy boarding up the windows and closing the storm shutters.,J'étais occupé à barricader les fenêtres et à fermer les volets.,Ça faisait très froid et je me suis occupé à calfeutrer les fenêtres et à fermer les volets.
"He's clearly educated, and I've seen his patience in action.",Il est manifestement instruit et j'ai vu sa patience à l'œuvre.,"Ça montre qu'il est éduqué, et j'ai vu sa patience en action."
"He looked so stressed, Andi thought as she lay there, watching Devyn as he worked on the couch that he'd dragged in here to keep an eye on her because apparently, he had trust issues and-","Il paraissait tellement stressé, pensa Andi alors qu'elle était allongée là, regardant Devyn travailler sur le canapé qu'il avait traîné ici pour garder un œil sur elle parce qu'apparemment, il avait des problèmes de confiance et...","Ça faisait si longtemps qu'il n'avait pas eu de vie sexuelle, Andi pensa en se reposant, regardant Devyn travailler sur le canapé qu'il avait apporté ici pour surveiller Andi, car apparemment, il avait des problèmes de confiance et..."
Gulls shrieked warnings in the distance.,Des goélands criaient des avertissements au loin.,Les goélands criaient des avertissements à l'horizon.
"She's strong in her convictions, anyone with eyes can see it.","Elle est tient droite dans ses bottes, n'importe qui avec des yeux peut le voir.","Ça fait longtemps qu'elle est convaincue de sa cause, tout le monde le voit."
The men didn't need to cross paths.,Les deux hommes n'avaient pas besoin de se croiser.,Ça n'était pas nécessaire que les hommes se croisent.
It's romantic.,C'est romantique.,Ça est romantique.
"After handing the keys to the valet, Devyn, who kept sending her accusing glares, led her inside the incredibly beautiful hotel lobby.","Après avoir remis les clés au voiturier, Devyn, qui ne cessait de lui lancer des regards accusateurs, la conduisit à l'intérieur du hall de l'hôtel, d'une beauté incroyable.","Devyn lui remit les clés du valet, tout en lui lançant des regards accusateurs, et l'entraîna dans l'incroyable salle d'accueil de l'hôtel."
Maybe this Patrick was the reason.,Peut-être que ce Patrick en était la raison.,Ça pourrait être le fait de Patrick.
"""I thought you were resting.",Je croyais que tu te reposais.,Ça me semblait comme si tu te reposais.
"He took her mouth in his, taking in the sweetness of her breath and the yielding fullness of her lips.","Il prit sa bouche dans la sienne, profitant de la douceur de son souffle et de la souplesse de ses lèvres.","Il prit sa bouche dans la sienne, respirant la douceur de son souffle et la pleine sensualité de ses lèvres."
"He should give her one last kiss goodbye and head for the door, but...","Il devrait lui donner un dernier baiser d'adieu et se diriger vers la porte, mais...","Ça lui restait à donner un dernier baiser et à partir, mais..."
"I can't describe the noise I make, part newborn kitten, part whiny toddler.","Je ne peux décrire le bruit que je fais, on dirait à la fois un chaton nouveau-né et un enfant pleurnichard.","Ça ressemble à un chaton qui pleure, à un petit garçon qui se plaindrait."
"""Are you ready to tell me what happened between you two?""",Es-tu prêt à me dire ce qui s'est passé entre vous deux ?,Êtes-vous prêt à me dire ce qui s'est passé entre vous deux ?
Pterodactyls take up residence in my gut.,Des ptérodactyles s'installent dans mes tripes.,Les ptérodactyles s'installent dans mon ventre.
"Dizzied, she couldn't separate Chase's licks from his nibbles, and she fell over the edge in one frantic shout.","Étourdie, elle n'arrivait pas à distinguer les coups de langue de Chase de ses mordillements, et elle tomba dans le vide en poussant un cri frénétique.","Ça lui donnait la vertige, elle ne pouvait pas distinguer les lèvres de Chase des morsures, et elle tomba dans le vide en criant."
"Who has time to bake bread anymore?""",Qui a encore le temps de faire du pain ?,Ça fait des années que personne ne fait de pain.
"I hold up a hand, hating the fact that it wobbles.","Je lève une main, détestant le fait qu'elle tremble.","Je lève la main, me détestant pour ce qu'elle tremble."
"LPs, CDs, and rare box sets, both vinyl and digital.","Des vinyles, des CD et des coffrets rares, tant en vinyle qu'en numérique.","33 tours, CDs et rares coffrets, en vinyle et numérique."
"""This is Frankie L, and I'm here to take you on a journey.",Je suis Frankie L. et je suis là pour vous faire voyager.,Ça s'appelle Frankie L et je suis là pour vous emmener sur un voyage.
"""While I was taking a look at Roman Palms Hotel's files, I got curious about a few things, mostly about their off-months,"" she began as he took the hint and sat up only to release a small grunt when she climbed between his legs and grabbed the iPad back out of his hands so that she could take over.","Pendant que je jetais un coup d'œil aux dossiers de l'hôtel Roman Palms, j'ai été curieuse de certaines choses, surtout à propos de leurs mois creux, commença-t-elle.","Ça fait deux ans que je suis à la tête de l'hôtel Roman Palms, et j'ai eu l'occasion de voir les dossiers de l'hôtel, et j'ai été curieuse de quelques choses, surtout des mois creux, commença-t-elle alors qu'il se redressa, avant de pousser un petit grognement lorsqu'elle l'enjamba et lui arracha l'iPad des mains pour prendre le relais."
"But yeah, I'm pretty sure we're going to end up naked.","Mais oui, je suis presque sûr que nous allons finir nus.","Ça va marcher, mais je suis sûr que nous allons finir nu."
"She'd gotten a little sad, mostly because she'd never known her dad.","Elle s'était sentie un peu triste, surtout parce qu'elle n'avait jamais connu son père.","Ça lui avait fait un peu triste, surtout parce qu'elle n'avait jamais connu son père."
"How'd you get through high school?""",Comment as-tu fait pour survivre les années lycée ?,Ça te coûte quoi ?
"""Give me what I want, Frankie,"" John growls.","Donne-moi ce que je veux, Frankie, grogne John.","""Donne-moi ce que je veux, Frankie, grogne John."
"""That's not what I'm focusing on right now,"" I mutter.","Ce n'est pas ce sur quoi je me concentre en ce moment, murmuré-je.","Ça n'est pas ce que je me concentre sur le moment présent, murmuré-je."
"He hopped off the barstool and grabbed all the dishes with the finesse of a longtime waiter, stacking everything on his forearm and parading to the kitchen door.","Il sauta du tabouret et attrapa toute la vaisselle avec la dextérité d'un serveur expérimenté, empilant le tout sur son avant-bras et se dirigeant vers la porte de la cuisine.","Il sauta du tabouret et ramassa tous les plats avec la finesse d'un serveur expérimenté, les empilant sur son avant-bras et se dirigeant vers la porte de la cuisine."
"""Forgot we don't have lights.",J'ai oublié que nous n'avions pas de lumière.,Ça nous a échappé que nous n'avons pas de lumières.
"""I'll..."" I try to swallow and end up coughing.",J'essaie d'avaler ma salive et je finis par tousser.,Ça... Je tente de déglutir et je finis par tousser.
"Looks like you're done.""",On dirait que tu as fini.,Ça a l'air que tu as fini.
Doing hurricane prep.,Je prépare l'arrivée de l'ouragan.,Ça s'appelle préparer à un ouragan.
"""I..."" I shake my head, trying to laugh off this, whatever it is.","Je secoue la tête, essayant de rire de tout ça, peu importe ce que c'est.","Ça... Je secoue la tête, essayant de rire de tout ça, quoi qu'il en soit."
He's practically dead on his feet tonight.,Il est pratiquement mort de fatigue ce soir.,Ça fait presque un mort vivant ce soir.
He had to stay strong for her.,Il devait rester fort pour elle.,Il devait rester fort pour elle.
"""Trust me, there's nothing wrong with this deal.","Fais-moi confiance, il n'y a rien qui cloche avec ce contrat.","Ça va marcher, tu peux te reposer sur moi."
"At the first gush of his warm breath on me, I buck hard.","À la première bouffée de son souffle chaud sur moi, je me cabre.","À la première brise de son chaud souffle sur moi, je renverse."
"""So?"" She turned to look over the sound at the sun slung low in the sky.",Alors... Elle se tourna pour regarder le soleil bas dans le ciel.,Ça va ? Elle se retourna pour regarder le bruit du soleil qui se couchant dans le ciel.
"When John frowns, I continue.","Devant le froncement de sourcils de John, je poursuis.","Ça fait froid dans le dos, je continue."
It's a distraction.,C'est une sacrée distraction.,Ça sert à faire oublier.
"He's not looking at me, his eyes are trained on the ceiling.","Il ne me regarde pas, ses yeux sont rivés au plafond.","Ça ne me regarde pas, ses yeux sont fixés sur le plafond."
"They walked without talking, Mari whistling what sounded like a mash-up of Jingle Bells and America, the Beautiful, and Chase trying to keep up with her brisk pace.","Ils marchaient sans parler, Mari sifflant ce qui ressemblait à un mélange de Jingle Bells et d'America, the Beautiful, et Chase essayant de suivre son rythme rapide.","elles marchaient sans parler, Mari sifflant une mélodie qui ressemblait à un mash-up entre Jingle Bells et America, the Beautiful, et Chase essayant de suivre son rythme."
"He's been up all night, and it shows.",Il n'a pas dormi de la nuit et cela se voit.,Ça montre qu'il a passé la nuit à travailler.
We've never even exchanged contact information.,Nous n'avons jamais échangé nos coordonnées.,Ça n'a jamais été question de nous échanger nos numéros de téléphone.
"It is a lie.""",C'est un mensonge.,Ça fait un mensonge.
"""Hey, John, good to see you again.""","Hé, John, content de te revoir !","Ça va, John, ça va bien de te voir de nouveau."
"He set the dishes on the counter, then headed to the bar.",Il posa les plats sur le comptoir et se dirigea vers le bar.,"Il posa les assiettes sur le comptoir, puis se dirigea vers le bar."
Blood dripped onto his shirt.,Du sang coulait sur son tee-shirt.,Le sang tombait sur sa chemise.
"If Amelia had survived, then there were lots of part-mer, part-humans out there on Chase's family tree.","Si Amelia avait survécu, c'est qu'il y avait beaucoup de métis de sirènes et d'humains dans l'arbre généalogique de Chase.","Si Amelia avait survécu, il y avait beaucoup de gens mi-humains, mi-sauvages dans l'arbre généalogique de la famille Chase."
"""Oh, no,"" he says, and his laugh is...not bitter, it's a laugh of disbelief.","Oh, non ! dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité.","Ça vaudra quoi, dit-il en riant, et son rire n'est pas amer, c'est un rire de désespoir."
I often wonder if she's got hidden cameras.,Je me demande souvent si elle a des caméras cachées.,Ça me fait souvent penser qu'elle a des caméras cachées.
"So much wind.""",Il y a tellement de vent.,Ça fait trop de vent.
"""I was almost killed by a tourist attraction.""",J'ai failli être tuée par une attraction touristique.,"Ça m'a presque tué, une attraction touristique."
"Within seconds, his gaze went from panicked to determined.","En quelques secondes, son regard passa de la panique à la détermination.","Dans quelques secondes, son regard passa de panique à détermination."
"In fact, he looks like he hasn't slept since primary school.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire.",Ça fait en fait comme s'il n'avait pas dormi depuis l'école primaire.
"""Sure, there's a balcony just off the guest bedroom.""","Bien sûr, il y a un balcon dans la chambre d'amis.","Ça va, il y a un balcon juste à côté de la chambre d'hôte."
"In the meantime, I try to stick to mornings at the school district.""","En attendant, j'essaie de m'en tenir aux matinées à l'école...",Ça me donne le temps de m'adapter à la vie de prof.
"Step by step, he drew closer.","Pas à pas, il se rapprocha.","Ça va, pas à pas, il s'approchait."
"There are stars behind my eyes, and a whirring sound in my ears, followed by pounding in my ribcage.","J'ai des étoiles derrière les yeux et un bourdonnement dans les oreilles, suivi d'un martèlement dans la cage thoracique.","Ça y est, il y a des étoiles derrière mes yeux, un bruit de tourbillon dans mes oreilles, suivi d'un battement dans ma poitrine."
Wasn't that the legend?,N'est-ce pas ce que disait la légende ?,Ça n'était-il pas le légendaire ?
"""I enjoy those things,"" he says, a frown over his beautiful eyes.","J'aime ces instants-là, dit-il en fronçant les sourcils.","Ça me plaît, dit-il, un froncement de sourcils sur ses beaux yeux."
"""So, I couldn't help but notice that there was a lovely hotel on the way here,"" Andi pointed out, already reaching for her phone.","Je n'ai pas pu m'empêcher de remarquer qu'il y avait un bel hôtel sur le chemin, souligna Andi, en attrapant déjà son téléphone.","Ça m'a fait remarquer qu'il y avait un magnifique hôtel sur le chemin, dit Andi en tendant déjà la main vers son téléphone."
"""I did,"" he readily agreed as he began caressing the back of her hand with his thumb.","C'est vrai, reconnut-il volontiers en commençant à caresser le dos de sa main avec son pouce.","Ça va, dit-il d'accord tout de suite en commençant à caresser le dos de sa main avec son pouce."
She peered out the window and whistled Jingle Bells under her breath.,Elle jeta un coup d'œil par la fenêtre et siffla doucement Jingle Bells.,"Ça fait du bien de voir le soleil, dit-elle en regardant la fenêtre."
"John toes out of his Skechers and lifts, first one leg, then the other as I strip him of his jeans.","John enlève ses Skechers et soulève d'abord une jambe, puis l'autre, tandis que je le débarrasse de son jean.","John enlève ses Skechers et soulève, d'abord une jambe, puis l'autre, tandis que je lui enlève son jean."
"""I'm going to try,"" Nicholas said, his lips twitching with amusement as he helped himself to another slice of bacon.","Je vais essayer, dit Nicholas, ses lèvres se tordant d'amusement tandis qu'il se servait une autre tranche de bacon.","Ça va falloir, dit Nicholas, les lèvres tressaillantes de rire alors qu'il prenait une autre tranche de bacon."
"Amelia swam into the still waters, and when she saw Christopher, she lifted her arms like she wanted to board the ship.","Amelia avait nagé dans les eaux calmes, et quand elle avait vu Christopher, elle avait levé les bras comme si elle voulait monter à bord.","Amelia plongea dans les eaux calmes, et lorsqu'elle vit Christopher, elle leva les bras comme s'il s'agissait d'un bateau."
"""...wasn't a homophobic asshat?",... n'était pas un connard homophobe ?,Ça n'était pas un connard homophobe ?
"""I'll leave you to negotiate that with John,"" Gayle answers as she gathers her things to go.","J'te laisse négocier ça 'vec John, répond Gayle en rassemblant ses affaires pour partir.","Ça te laisse négocier ça avec John, répond Gayle en rassemblant ses affaires pour partir."
That look has me trembling.,Ce regard me fait trembler.,Ça me fait trembler.
