sources,references,translations
"I've never ordered your pimento cheese, but it tastes different than what I've had before.""","Je n'ai jamais commandé ton fromage pimenté, mais il a un goût différent de ceux que j'ai déjà mangé.","Ça fait longtemps que je n'ai pas commandé ton fromage au piment, mais il a un goût différent de ce que j'ai déjà eu auparavant."
It's the question glaring at me from the top of my screen.,C'est la question qui m'interpelle en haut de mon écran.,Ça est la question qui me regarde du haut de mon écran.
"""Why do I have a feeling that this is about more than just a job?""",Pourquoi ai-je l'impression qu'il s'agit de bien plus qu'un simple travail,Ça me semble que ce n'est pas juste un travail ?
"""Let's get the last window on this side done.",Nous allons terminer la dernière fenêtre de ce côté.,Ça fait du bien de faire la dernière fenêtre de ce côté.
"A flash of a distant transformer going, and then memories burned in his stomach like a whirlpool.","Un éclair venant d'un transformateur lointain qui se mettait en marche, puis des souvenirs brûlèrent dans son l'estomac comme un tourbillon.","Un éclair de transformateur lointain qui s'éteignait, et des souvenirs brûlant dans son estomac comme un tourbillon."
"The strong flame flickered in his sight, the remnants of his tears making halo rainbows around the flame.","La forte flamme vacilla sous ses yeux, les restes de ses larmes formant des arcs-en-ciel autour de la flamme.","Le feu puissant flambait dans ses yeux, les restes de ses larmes faisaient des arcs-en-ciel autour du feu."
"""Luke was about seven, I think.","Luke avait environ sept ans, je crois.","Luke avait environ sept ans, je crois."
"The little place felt more like a home than anywhere she'd lived, and she wasn't ready to leave it behind.","Ce petit endroit ressemblait plus à un foyer que n'importe quel autre endroit où elle avait vécu, et elle n'était pas prête à le laisser derrière elle.","La petite maison lui semblait plus comme une maison qu'aucun autre endroit où elle avait vécu, et elle n'était pas prête à l'abandonner."
"""I didn't want to delay the project,"" she mumbled sadly only to open her eyes and glare at the man who'd quickly become like a big brother to her over the past year and seemed to really enjoy tormenting her when he muttered, ""Pain in the ass.""","Je ne voulais pas retarder le projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de fixer l'homme qui était rapidement devenu un grand frère pour elle au cours de l'année écoulée et qui prenait plaisir à la tourmenter en marmonnant : ""Casse-pieds"".","Ça ne faisait pas que retarder le projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de jeter un regard acariâtre à l'homme qui avait rapidement devenu comme un grand frère pour elle au cours de l'année passée et qui semblait vraiment apprécier de la tormenter lorsqu'il marmonna :"
"""That's not really an answer,"" Andi said as she carefully slipped her feet back into her shoes.","Ce n'est pas vraiment une réponse, dit Andi alors qu'elle remettait avec précaution ses chaussures.","Ça n'est pas vraiment une réponse, dit Andi en remettant soigneusement ses pieds dans ses chaussures."
Where were all the birds?,Où étaient tous les oiseaux ?,Ça faisait trop froid pour les oiseaux ?
"I'm very, very busy, you know.","Je suis très, très occupé, tu sais.","Ça fait très, très longtemps que je suis très occupé, tu sais."
It was going to be an easy cleanup with no water damage to contend with.,Le nettoyage allait être facile et il n'y aurait pas de dégâts des eaux à déplorer.,"Ça allait être facile à nettoyer, sans dommages dus à l'eau à réparer."
John and I?,John et moi ?,John et moi ?
My parents already thought I was obsessed.,Mes parents pensaient déjà que j'étais obsédé.,Mes parents pensaient déjà que je suis obsédée.
A cool wave slid over her feet and her tail throbbed.,Une vague fraîche glissa sur ses pieds et sa queue palpita.,Une vague froide glissa sur ses pieds et sa queue battait.
"She leaned into him, relishing the warmth and safety of his hug.","Elle se pencha vers lui, savourant la chaleur et la sécurité de son étreinte.","Elle s'inclina contre lui, savourant la chaleur et la sécurité de son bras."
"""But of course you'd be a butterfly.""",Mais bien sûr que tu deviendras un papillon.,Ça va sans dire que tu serais un papillon.
"Before I know it, I've closed the door and grabbed him from behind.","Avant même de m'en rendre compte, j'ai refermé la porte et je l'ai attrapé par derrière.",Ça n'a pas fallu longtemps avant que je ne ferme la porte et ne le saisisse de derrière.
I was busy boarding up the windows and closing the storm shutters.,J'étais occupé à barricader les fenêtres et à fermer les volets.,Je me trouvais à calfeuter les fenêtres et à fermer les volets anti-tempête.
"He's clearly educated, and I've seen his patience in action.",Il est manifestement instruit et j'ai vu sa patience à l'œuvre.,"Ça montre qu'il est éduqué, et j'ai vu sa patience en action."
"He looked so stressed, Andi thought as she lay there, watching Devyn as he worked on the couch that he'd dragged in here to keep an eye on her because apparently, he had trust issues and-","Il paraissait tellement stressé, pensa Andi alors qu'elle était allongée là, regardant Devyn travailler sur le canapé qu'il avait traîné ici pour garder un œil sur elle parce qu'apparemment, il avait des problèmes de confiance et...","Ça lui faisait tellement de mal, pensa Andi en s'allongeant, regardant Devyn travailler sur le canapé qu'il avait apporté ici pour surveiller Andi, car apparemment, il avait des problèmes de confiance et..."
Gulls shrieked warnings in the distance.,Des goélands criaient des avertissements au loin.,Des goélands criaient des avertissements à l'horizon.
"She's strong in her convictions, anyone with eyes can see it.","Elle est tient droite dans ses bottes, n'importe qui avec des yeux peut le voir.","Ça fait que sa conviction est forte, et qu'on peut le voir."
The men didn't need to cross paths.,Les deux hommes n'avaient pas besoin de se croiser.,Les hommes n'avaient pas besoin de se croiser.
It's romantic.,C'est romantique.,Ça est romantique.
"After handing the keys to the valet, Devyn, who kept sending her accusing glares, led her inside the incredibly beautiful hotel lobby.","Après avoir remis les clés au voiturier, Devyn, qui ne cessait de lui lancer des regards accusateurs, la conduisit à l'intérieur du hall de l'hôtel, d'une beauté incroyable.","Après avoir remis les clés au valet, Devyn, qui continuait de lui lancer des regards accusateurs, l'entraîna dans l'incroyablement beau hall de l'hôtel."
Maybe this Patrick was the reason.,Peut-être que ce Patrick en était la raison.,Ça pourrait être la raison pour laquelle Patrick était là.
"""I thought you were resting.",Je croyais que tu te reposais.,Je pensais que tu te reposais.
"He took her mouth in his, taking in the sweetness of her breath and the yielding fullness of her lips.","Il prit sa bouche dans la sienne, profitant de la douceur de son souffle et de la souplesse de ses lèvres.","Il prit sa bouche dans la sienne, prenant la douceur de son souffle et la pleine sensualité de ses lèvres."
"He should give her one last kiss goodbye and head for the door, but...","Il devrait lui donner un dernier baiser d'adieu et se diriger vers la porte, mais...","Ça lui fallait donner un dernier baiser et partir, mais..."
"I can't describe the noise I make, part newborn kitten, part whiny toddler.","Je ne peux décrire le bruit que je fais, on dirait à la fois un chaton nouveau-né et un enfant pleurnichard.","Je ne peux pas décrire le bruit que j'ai, qui est part kitten nouveau-né, part enfant qui pleure."
"""Are you ready to tell me what happened between you two?""",Es-tu prêt à me dire ce qui s'est passé entre vous deux ?,Êtes-vous prêt à me dire ce qui s'est passé entre vous deux ?
Pterodactyls take up residence in my gut.,Des ptérodactyles s'installent dans mes tripes.,Les ptérodactyles s'installent dans mon estomac.
"Dizzied, she couldn't separate Chase's licks from his nibbles, and she fell over the edge in one frantic shout.","Étourdie, elle n'arrivait pas à distinguer les coups de langue de Chase de ses mordillements, et elle tomba dans le vide en poussant un cri frénétique.","Ça l'avait rendu gêné, elle ne pouvait pas distinguer les lèvres de Chase des morsures, et elle s'était précipitée au bord de l'abîme en criant."
"Who has time to bake bread anymore?""",Qui a encore le temps de faire du pain ?,Ça fait des années que personne ne fait plus de pain.
"I hold up a hand, hating the fact that it wobbles.","Je lève une main, détestant le fait qu'elle tremble.","Je lève la main, hésitant de le faire trembler."
"LPs, CDs, and rare box sets, both vinyl and digital.","Des vinyles, des CD et des coffrets rares, tant en vinyle qu'en numérique.","33 tours, CDs et rares boîtes de disques, en vinyle et numérique."
"""This is Frankie L, and I'm here to take you on a journey.",Je suis Frankie L. et je suis là pour vous faire voyager.,Ça s'appelle Frankie L et je suis là pour vous emmener sur un voyage.
"""While I was taking a look at Roman Palms Hotel's files, I got curious about a few things, mostly about their off-months,"" she began as he took the hint and sat up only to release a small grunt when she climbed between his legs and grabbed the iPad back out of his hands so that she could take over.","Pendant que je jetais un coup d'œil aux dossiers de l'hôtel Roman Palms, j'ai été curieuse de certaines choses, surtout à propos de leurs mois creux, commença-t-elle.","""Alors que j'étais en train de regarder les dossiers de l'Hôtel Roman Palms, j'ai été curieuse de quelques choses, surtout des mois où ils n'ont pas de clients, a commencé-elle alors qu'il se doutait de ce qu'elle voulait dire et s'éleva, avant de grogner de douleur lorsqu'elle l'enjamba et qu'elle lui arracha l'iPad des mains pour prendre le relais."
"But yeah, I'm pretty sure we're going to end up naked.","Mais oui, je suis presque sûr que nous allons finir nus.","Ça va marcher, mais je suis sûr que nous allons finir nu."
"She'd gotten a little sad, mostly because she'd never known her dad.","Elle s'était sentie un peu triste, surtout parce qu'elle n'avait jamais connu son père.","Ça l'avait fait un peu triste, surtout parce qu'elle n'avait jamais connu son père."
"How'd you get through high school?""",Comment as-tu fait pour survivre les années lycée ?,Ça t'a coûté quoi pour passer le bac ?
"""Give me what I want, Frankie,"" John growls.","Donne-moi ce que je veux, Frankie, grogne John.","Donne-moi ce que je veux, Frankie, grogne John."
"""That's not what I'm focusing on right now,"" I mutter.","Ce n'est pas ce sur quoi je me concentre en ce moment, murmuré-je.","Ça n'est pas ce que je me focalise en ce moment, murmuré-je."
"He hopped off the barstool and grabbed all the dishes with the finesse of a longtime waiter, stacking everything on his forearm and parading to the kitchen door.","Il sauta du tabouret et attrapa toute la vaisselle avec la dextérité d'un serveur expérimenté, empilant le tout sur son avant-bras et se dirigeant vers la porte de la cuisine.","Il se détacha du tabouret et prit tous les plats avec la finesse d'un serveur expérimenté, les empilant sur son avant-bras et se dirigeant vers la porte de la cuisine."
"""Forgot we don't have lights.",J'ai oublié que nous n'avions pas de lumière.,Ça nous a échappé que nous n'avons pas de lumières.
"""I'll..."" I try to swallow and end up coughing.",J'essaie d'avaler ma salive et je finis par tousser.,Ça... Je tente de déglutir et finis par m'éternuer.
"Looks like you're done.""",On dirait que tu as fini.,Ça a l'air que tu as fini.
Doing hurricane prep.,Je prépare l'arrivée de l'ouragan.,Ça fait partie de la préparation d'un ouragan.
"""I..."" I shake my head, trying to laugh off this, whatever it is.","Je secoue la tête, essayant de rire de tout ça, peu importe ce que c'est.","Ça... Je secoue la tête, essayant de rire de ça, quoi que ce soit."
He's practically dead on his feet tonight.,Il est pratiquement mort de fatigue ce soir.,Ça fait presque un mort vivant ce soir.
He had to stay strong for her.,Il devait rester fort pour elle.,Il devait rester fort pour elle.
"""Trust me, there's nothing wrong with this deal.","Fais-moi confiance, il n'y a rien qui cloche avec ce contrat.","Ça va marcher, tu peux m'en faire confiance."
"At the first gush of his warm breath on me, I buck hard.","À la première bouffée de son souffle chaud sur moi, je me cabre.","À la première brise de son chaud souffle sur moi, je me renverse."
"""So?"" She turned to look over the sound at the sun slung low in the sky.",Alors... Elle se tourna pour regarder le soleil bas dans le ciel.,Ça va ? Elle se tourna pour regarder le bruit du soleil qui se balançait bas dans le ciel.
"When John frowns, I continue.","Devant le froncement de sourcils de John, je poursuis.","Quand John fronce les sourcils, je continue."
It's a distraction.,C'est une sacrée distraction.,"Ça, c'est une distraction."
"He's not looking at me, his eyes are trained on the ceiling.","Il ne me regarde pas, ses yeux sont rivés au plafond.","Ça ne regarde pas ça, ses yeux sont fixés sur le plafond."
"They walked without talking, Mari whistling what sounded like a mash-up of Jingle Bells and America, the Beautiful, and Chase trying to keep up with her brisk pace.","Ils marchaient sans parler, Mari sifflant ce qui ressemblait à un mélange de Jingle Bells et d'America, the Beautiful, et Chase essayant de suivre son rythme rapide.","elles marchaient sans parler, Mari s'enflant une mélodie qui ressemblait à un mash-up de Jingle Bells et America, the Beautiful, et Chase essayant de suivre son rythme rapide."
"He's been up all night, and it shows.",Il n'a pas dormi de la nuit et cela se voit.,Ça montre qu'il a passé la nuit à travailler.
We've never even exchanged contact information.,Nous n'avons jamais échangé nos coordonnées.,Ça n'a jamais été question de nous échanger nos numéros.
"It is a lie.""",C'est un mensonge.,Ça c'est un mensonge.
"""Hey, John, good to see you again.""","Hé, John, content de te revoir !","Ça va, John, c'est sympa de te revoir."
"He set the dishes on the counter, then headed to the bar.",Il posa les plats sur le comptoir et se dirigea vers le bar.,"Il posa les assiettes sur le comptoir, puis se dirigea vers le bar."
Blood dripped onto his shirt.,Du sang coulait sur son tee-shirt.,Le sang tombait sur sa chemise.
"If Amelia had survived, then there were lots of part-mer, part-humans out there on Chase's family tree.","Si Amelia avait survécu, c'est qu'il y avait beaucoup de métis de sirènes et d'humains dans l'arbre généalogique de Chase.","Si Amelia avait survécu, il y avait beaucoup de métis dans l'arbre généalogique de Chase."
"""Oh, no,"" he says, and his laugh is...not bitter, it's a laugh of disbelief.","Oh, non ! dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité.","Ça, non, dit-il, et son rire n'est pas amer, c'est un rire de désespoir."
I often wonder if she's got hidden cameras.,Je me demande souvent si elle a des caméras cachées.,Ça me fait souvent penser qu'elle a des caméras cachées.
"So much wind.""",Il y a tellement de vent.,Ça fait trop de vent.
"""I was almost killed by a tourist attraction.""",J'ai failli être tuée par une attraction touristique.,"Ça m'a presque tué, une attraction touristique."
"Within seconds, his gaze went from panicked to determined.","En quelques secondes, son regard passa de la panique à la détermination.","Dans quelques secondes, son regard passa de paniqué à déterminé."
"In fact, he looks like he hasn't slept since primary school.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire.",Ça lui donne l'air de ne pas avoir dormi depuis l'école primaire.
"""Sure, there's a balcony just off the guest bedroom.""","Bien sûr, il y a un balcon dans la chambre d'amis.","Ça va, il y a un balcon juste à côté de la chambre d'hôtes."
"In the meantime, I try to stick to mornings at the school district.""","En attendant, j'essaie de m'en tenir aux matinées à l'école...",Ça me donne le temps de me concentrer sur les matins à l'école.
"Step by step, he drew closer.","Pas à pas, il se rapprocha.","Ça s'approchait, pas à pas."
"There are stars behind my eyes, and a whirring sound in my ears, followed by pounding in my ribcage.","J'ai des étoiles derrière les yeux et un bourdonnement dans les oreilles, suivi d'un martèlement dans la cage thoracique.","Ça y est, il y a des étoiles derrière mes yeux, un bruit de tourbillon dans mes oreilles, suivi d'un battement dans ma poitrine."
Wasn't that the legend?,N'est-ce pas ce que disait la légende ?,Ça n'était-ce pas la légende ?
"""I enjoy those things,"" he says, a frown over his beautiful eyes.","J'aime ces instants-là, dit-il en fronçant les sourcils.","Ça me plaît, dit-il, avec un froncement de sourcils sur ses beaux yeux."
"""So, I couldn't help but notice that there was a lovely hotel on the way here,"" Andi pointed out, already reaching for her phone.","Je n'ai pas pu m'empêcher de remarquer qu'il y avait un bel hôtel sur le chemin, souligna Andi, en attrapant déjà son téléphone.","Ça m'a fait remarquer qu'il y avait un magnifique hôtel sur le chemin, remarqua Andi en prenant déjà son téléphone."
"""I did,"" he readily agreed as he began caressing the back of her hand with his thumb.","C'est vrai, reconnut-il volontiers en commençant à caresser le dos de sa main avec son pouce.","Ça a été, il répondit tout de suite en commençant à caresser le dos de sa main avec son pouce."
She peered out the window and whistled Jingle Bells under her breath.,Elle jeta un coup d'œil par la fenêtre et siffla doucement Jingle Bells.,Elle regarda la fenêtre et siffla Jingle Bells sous sa breath.
"John toes out of his Skechers and lifts, first one leg, then the other as I strip him of his jeans.","John enlève ses Skechers et soulève d'abord une jambe, puis l'autre, tandis que je le débarrasse de son jean.","John enlève ses Skechers et lève d'abord une jambe, puis l'autre, tandis que je lui enlève son jean."
"""I'm going to try,"" Nicholas said, his lips twitching with amusement as he helped himself to another slice of bacon.","Je vais essayer, dit Nicholas, ses lèvres se tordant d'amusement tandis qu'il se servait une autre tranche de bacon.","Ça va marcher, dit Nicholas avec un sourire amusé en prenant une autre tranche de bacon."
"Amelia swam into the still waters, and when she saw Christopher, she lifted her arms like she wanted to board the ship.","Amelia avait nagé dans les eaux calmes, et quand elle avait vu Christopher, elle avait levé les bras comme si elle voulait monter à bord.","Amelia plongea dans les eaux calmes, et quand elle vit Christopher, elle leva les bras comme si elle voulait monter à bord du bateau."
"""...wasn't a homophobic asshat?",... n'était pas un connard homophobe ?,Ça n'était pas un connard homophobe ?
"""I'll leave you to negotiate that with John,"" Gayle answers as she gathers her things to go.","J'te laisse négocier ça 'vec John, répond Gayle en rassemblant ses affaires pour partir.","Ça, tu le négocieras avec John, répond Gayle en rassemblant ses affaires pour partir."
That look has me trembling.,Ce regard me fait trembler.,Ça me fait trembler.
"Besides, if anything happens, I'll be right there to keep you safe,"" Travis said as she forced herself to look away from Devyn, wondering what the hell was wrong with her.","De plus, si quelque chose devait arriver, je serai là pour vous protéger, déclara Travis alors qu'elle s'efforçait de détourner le regard de Devyn, se demandant ce qui n'allait pas chez elle.","Ça ne t'empêchera pas de m'aider si quelque chose se passe, dit Travis en se forçant à ne pas regarder Devyn, se demandant ce qu'il se passait avec elle."
I don't have to tell him twice.,Je n'ai pas besoin de le lui dire deux fois.,Je ne dois pas lui le dire deux fois.
"Thunder echoed in the distance and stalks of bright lightning dropped out of the sky near the horizon, momentarily lighting up the surface of the ocean like polished silver.","Le tonnerre résonnait au loin et des éclairs brillants tombaient du ciel près de l'horizon, illuminant momentanément la surface de l'océan comme de l'argent poli.","Le tonnerre retentit à l'horizon et des éclairs lumineux s'abattirent dans le ciel près de l'horizon, éclairant la surface de l'océan comme de l'argent poli."
Seemed like baseball was always on lately.,On aurait dit que le baseball était toujours à l'écran ces derniers temps.,Ça semblait que le baseball était toujours en direct récemment.
"I hear the tell-tale snick of the cap of a bottle, and then cold liquid drips down my crease.","J'entends le bruit caractéristique du bouchon de bouteille qu'on ouvre, puis un liquide froid coule le long de mon pli.","Je entends le cliquetis d'une bouteille, puis un liquide froid s'écoule dans ma plisse."
"Before she could finish the sentence that promised to break the perfection of the moment, he tipped her chin higher and grazed her lips with his.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui fit relever le menton et effleura ses lèvres.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui fit lever le menton et lui graissa les lèvres."
"The setting sun streamed across the park, casting long shadows of rides onto the empty beach like an invading army of giant insects.","Le soleil couchant traversa le parc, projetant de longues ombres de manèges sur la plage vide, telle une armée envahissante d'insectes géants.","Le soleil couchant éclairait le parc, projetant des ombres de montagnes russes sur la plage vide, comme une armée d'insectes géants envahissant la plage."
She loved the way the light streaked across his angry eyes like a flash of lightning over a dark sea.,"Elle aimait la façon dont la lumière traversait ses yeux en colère, comme un éclair sur une mer sombre.",Ça lui plaisait de voir la lumière traverser ses yeux en colère comme une éclair de tonnerre sur une mer sombre.
"I'm fuller than I've ever been, stretched and aching with a pleasure I can barely process.","Je n'ai jamais été aussi rempli, étiré et endolori par un plaisir que j'ai du mal à assimiler.","Ça m'a rempli plus que jamais, étiré et en douleur d'un plaisir que je ne peux que difficilement assimiler."
"""I'm sorry you had to leave a job you loved, the place you grew up,"" I say, and I mean it.","Je suis désolé que tu aies dû quitter un travail que tu aimais, l'endroit où tu as grandi, dis-je, et je le pense vraiment.","Je suis désolé que tu aies dû quitter un travail que tu aimais, la ville où tu as grandi, dis-je, et je le veux vraiment."
"It's the least I can do.""",C'est le moins que je puisse faire.,"Ça, c'est le moins que je peux faire."
Her heart thumped and she whistled the Imperial March from Star Wars.,Son cœur battait la chamade et elle siffla la Marche impériale de La Guerre des étoiles.,Son cœur battait et elle siffla l'air de l'Empire de Star Wars.
"He lifted her chin and kissed her, his lips pressing against hers in fervent desire.","Il lui souleva le menton et l'embrassa, ses lèvres se pressant contre les siennes dans un désir fervent.","Il souleva son menton et l'embrassa, ses lèvres pressant ardemment contre les sires."
"""I love seeing you wearing that necklace,"" he murmured.","J'aime te voir porter ce collier, murmura-t-il.","Ça me fait plaisir de te voir avec ce collier, murmura-t-il."
"""So, I think I figured it out,"" Andi said, already completely fucking lost in whatever was on the iPad that she'd managed to get her hands on as she rolled onto her back.","Ah, j'ai trouvé, dit Andi, déjà complètement perdue dans ce qu'il y avait sur l'iPad sur lequel elle avait réussi à mettre la main, alors qu'elle se roulait sur le dos.","Ça me semble que j'ai compris, dit Andi, déjà complètement perdue dans ce que l'iPad qu'elle avait réussi à obtenir contenait alors qu'elle se retournait sur le dos."
"""We'd better get to work.""",Nous ferions mieux de nous mettre au travail.,Ça vaut mieux que nous nous mettions au travail.
His voice pours over me like melted chocolate.,Sa voix se déverse sur moi comme du chocolat fondu.,Sa voix me coule comme du chocolat fondu.
"I'm sure they made the best decision, given the conditions.""","Je suis sûre qu'ils ont pris la meilleure décision, compte tenu des conditions.","Ça, c'est la meilleure décision à prendre, compte tenu des circonstances."
"I don't know how long we stand in my doorway, but I eventually slip out of his arms and lead him over to the couch.","Je ne sais pas combien de temps nous sommes restés sur le seuil de ma porte, mais j'ai fini par me défaire de son étreinte et je le conduis jusqu'au canapé.","Je ne sais pas combien de temps nous restons dans mon portail, mais je me détache de ses bras et le conduis à l'intérieur du salon."
"""I can't give you what you need.",Je ne peux pas te donner ce dont tu as besoin.,"Ça, je ne peux pas te le donner."
"""I guess you weren't kidding about the whole birthright thing.""",Je suppose que tu ne plaisantais pas à propos de l'héritage culturel.,Ça veut dire que tu n'as pas joué avec la question du droit de naissance.
"I have the overwhelming urge to kiss him there, and so I do.","J'ai une envie irrésistible de l'embrasser à cet endroit, et c'est ce que je fais.","Je ressens une envie irrépressible de l'embrasser là-bas, et je le fais."
"Whether she had hidden it, or he hadn't looked closely enough to see it, he didn't know.","Qu'elle l'ait cachée ou qu'il ne l'ait pas regardée d'assez près pour la voir, il ne le savait pas.",Ça ne lui importait pas si elle l'avait caché ou s'il n'avait pas regardé de près pour la voir.
I don't think I've ever met anyone so ready to experience joy.,Je crois que je n'ai jamais rencontré quelqu'un d'aussi enclin à éprouver de la joie.,Je ne pense pas avoir jamais rencontré quelqu'un aussi prêt à ressentir la joie.
Mari leaned over to see.,Mari se pencha pour voir.,Mari se pencha pour voir.
She was always at the hospital.,Elle était toujours à l'hôpital.,Ça faisait toujours des années qu'elle était à l'hôpital.
It probably saved me.,Elle m'a probablement sauvé.,Ça m'a probablement sauvé.
"A bit worried about the storm, yeah.""","Je suis un peu inquiète à cause de la tempête, c'est tout.","Ça m'inquiète un peu la tempête, oui."
No sign of Inna anywhere.,Aucune trace d'Inna.,Pas de signe d'Inna nulle part.
"He's blinking up at the ceiling, and he's gone quiet.","Il cligne des yeux en regardant le plafond, et il est devenu silencieux.",Ça fait que ça fait un moment qu'il regarde le plafond et qu'il est silencieux.
"""I'd go for a swim if I didn't worry about all the debris in the water.""",J'irai bien nager si je ne m'inquiétais pas de tous les débris dans l'eau.,Ça me ferait plaisir de faire du nage si je ne me faisais pas de soucis de tout le débris dans l'eau.
"Can't you get out of the contract?""",Tu ne peux pas rompre ce contrat ?,Ça te coûte pas cher de sortir du contrat ?
"Determined to ignore it, she cleared her throat, slapped a smile on her face and watched as Devyn's eyes narrowed on her as he reached over and plucked the phone out of her hand.","Déterminée à l'ignorer, elle se racla la gorge, afficha un sourire et regarda Devyn qui, les yeux rivés sur elle, s'approcha et lui enleva le téléphone des mains.","Determinée à l'ignorer, elle se frotta la gorge, posa un sourire et regarda Devyn qui fixa ses yeux sur elle alors qu'il tendait la main et lui arrachait le téléphone."
"""More,"" he responds.","Plus, répond-il.","Ça suffit, répond-il."
"""Oh yes, we'll be married.","Oh oui, nous nous marierons.","Ça va être un mariage, dit-elle."
Will there be?,Y en aura-t-il ?,Ça y sera ?
He winced as a streak of pain shot through his face at her touch.,Il grimaça lorsqu'un trait de douleur traversa son visage à son contact.,Il grimaça lorsqu'une brûlure de douleur traversa son visage à son contact.
"It only takes one breach, and there'll be water and mess all over the bar.""",Il suffit d'une brèche pour qu'il y ait de l'eau et des dégâts partout dans le bar.,"Ça suffit d'une brèche, et il y aura de l'eau et du brouillard partout dans le bar."
"It's a necessity.""",C'est une nécessité.,Ça fait partie des nécessités.
My focus is on the Big Plates section of the menu until John's voice rumbles across the table.,Je me concentre sur la catégorie des grandes assiettes sur le menu jusqu'à ce que la voix de John retentisse à l'autre bout de la table.,Je me concentre sur la section des Plats Principaux du menu jusqu'à ce que la voix de John ronronne à travers la table.
"""We talked about that,"" Andi pointed out as she googled Hillshire Hotels to see how they were holding up after yesterday, only to swallow hard when she saw the first headline.","Nous en avions déjà parlé, fit-elle remarquer, tout en cherchant sur Google ""Hôtels Hillshire"" pour voir comment ils s'en sortaient depuis la veille","Ça a été abordé, dit Andi en cherchant les Hôtels Hillshire pour voir comment ils se portaient après hier, mais elle grimaça en voyant le premier titre."
"He'd never made promises, never offered more than he could give, and it was never anything that he couldn't live without, but God help him, he knew that he'd lose his fucking mind if he had to live without this.","Il n'avait jamais fait de promesses, n'avait jamais offert plus que ce qu'il pouvait donner, et ce n'était jamais quelque chose dont il ne pouvait pas se passer, mais que Dieu lui vienne en aide, il savait qu'il perdrait la tête s'il devait se passer de ça.","Il n'avait jamais fait de promesses, il n'avait jamais offert plus qu'il ne pouvait pas donner, et ce n'était jamais rien qu'il n'aurait pu supporter, mais au nom de Dieu, il savait qu'il perdrait sa tête s'il devait vivre sans ça."
"He reached up and took down the mermaid sun catcher, then set it gently into the box, surrounding it with packing material.","Il tendit le bras et décrocha l'attrape-soleil en forme de sirène, puis le déposa délicatement dans la boîte, en l'entourant de papier bulle.","Il se pencha et enleva la pendule de sirène, la plaça doucement dans la boîte, l'entourant de matériel de remplissage."
Never knew what I was missing until now.,Je n'ai jamais su ce qui me manquait jusqu'à présent.,Ça ne m'avait jamais manqué jusqu'à présent.
"Good-looking, hard-working, and sensitive, he was all that.","Beau, travailleur et sensible, il était tout cela.",Ça faisait longtemps qu'il n'avait pas mangé.
"He grinned and lowered himself to her, his warm skin setting her afire more.","Il sourit et s'approcha d'elle, sa peau déjà chaude s'enflammant encore plus.","Il sourit et s'enfonça en elle, sa peau chaude la faisant brûler encore plus."
"""I really don't think that I can do this,"" Andi stressed as she continued taking in the room that they were expected to stay in.","Je ne pense vraiment pas que je puisse le faire, souligna Andi en continuant d'observer la pièce dans laquelle ils sont censés séjourner.","Ça, je ne peux pas le faire, marmonna Andi en continuant à regarder la pièce où ils devaient rester."
"""You like me when I'm hard,"" he says, laughing.","Tu aimes quand je suis dur, réplique-t-il en riant.","Ça te plaît quand je suis dur, dit-il en riant."
I need to know what's going through that enigmatic head of his.,J'ai besoin de savoir ce qui se passe dans sa tête énigmatique.,Ça m'intéresse de savoir ce qui passe dans cette tête enigmatique.
"""Are you worried you won't get off the island before the storm hits?""",Tu as peur de ne pas pouvoir quitter l'île avant la tempête ?,Êtes-vous inquiet de ne pas quitter l'île avant que la tempête ne frappe ?
"She'd saved him from death, for goodness sake.","Elle l'avait sauvé de la mort, pour l'amour du ciel.","Ça lui avait sauvé la vie, pour l'amour de Dieu."
"""Which is why I contacted Hillshire Hotels and asked them to send the files again when I let them know that you weren't going to be able to make it to New York to meet with their CEO.",C'est pourquoi j'ai contacté les Hôtels Hillshire pour qu'ils me renvoient une copie des dossiers et leur dire que vous ne pourriez pas vous rendre à New York pour rencontrer leurs PDG.,Ça explique pourquoi j'ai contacté les Hôtels Hillshire et j'ai demandé qu'ils envoient à nouveau les fichiers lorsque j'ai appris que tu ne pourais pas venir à New York pour rencontrer le PDG des Hôtels Hillshire.
"He had a good crew.""",Il avait un bon équipage.,Ça faisait une bonne équipe.
She could swim another day.,Elle pourrait nager un autre jour.,Elle pourrait nager encore un jour.
"""It is and it isn't,"" she said, worrying her bottom lip between her teeth, wondering why she couldn't seem to figure out what she wanted.","Ça l'est et ça ne l'est pas, dit-elle, mordillant sa lèvre inférieure entre ses dents, se demandant pourquoi elle n'arrivait pas à comprendre ce qu'elle voulait","Ça l'est et ça n'est pas, dit-elle en mordillant sa lèvre inférieure entre ses dents, en se demandant pourquoi elle ne pouvait pas se décider à quoi elle voulait."
And it's pretty far-fetched.,Et elle est assez farfelue.,Ça n'est pas très crédible.
