sources,references,translations
"""I thought that was only a story,"" she said.","Je croyais que ce n'était qu'une histoire, dit-elle.","Je pensais que cela était qu'une histoire, a dit-elle."
"He set everything down in a pile, caught the rolling flashlight, and then grabbed the handset.","Il posa tout en tas, attrapa la lampe de poche qui roulait, puis saisit le combiné.","Il a mis tout cela dans un tas, a attrapé la torche qui roulait, et ensuite a pris l'ensemble téléphonique."
"If I stretched out my arm, I could touch him.","Si je tends le bras, je pourrais le toucher.","Si je étendais mon bras, je pourrais le toucher."
"""What are you doing, can I come over?""","Que fais-tu,  je peux venir ?","Pouvez-vous venir ici, s'il vous plaît ?"
"Between going through the Hillshire Hotels' files and taking care of him, she was exhausted.","Entre l'examen des dossiers des Hôtels Hillshire et les soins apportés à Devyn, elle était épuisée.","Entre son parcours des dossiers des hôtels Hillshire et son soin envers lui, elle était épuisée. English: She's not as good at math as she is at art. French: Elle n'est pas aussi bonne en mathématiques qu'en art. English: He's a bit of a workaholic. French: Il est un peu un travailleur en surprenant. English: They're not really into sports. French: Ils ne sont pas vraiment passionnés par les sports"
"""Sorry if I touched a nerve.""",Désolé si j'ai touché un point sensible.,Je suis désolé si j'ai touché un nerf.
"Inna struggled and the guards shoved him to the ground, face-first.","Inna se débattit et les gardes le poussèrent au sol, la tête la première.","Inna lutta et les gardes l'ont jeté au sol, visage-abord."
John's laughter rumbles against my back.,Le rire de John gronde contre mon dos.,La rire de John ronge mon dos.
"""Plus, we didn't get a lot of sleep last night.","En plus, on n'a pas beaucoup dormi la nuit dernière.","Ensuite, nous n'avons pas eu beaucoup de sommeil hier soir."
I need to see him.,J'ai besoin de le voir.,J'ai besoin de le voir.
"In short, I was the guy sitting on the arm of his boyfriend's chair staring off into space while everyone around him espoused the genius of someone named Lena Dunham.","En bref, j'étais le gars assis sur le bras du fauteuil de son copain, regardant dans le vide pendant que tout le monde autour de lui vantait le génie d'une certaine Lena Dunham.","En bref, je suis été l'homme assis sur l'arme de la chaise de son compagnon, regardant l'espace avec un regard absent, tout en autour de moi faisant l'éloge du génie de quelqu'un nommé Lena Dunham. Note: In French, the term ""boyfriend"" is often translated as ""compagnon"" or ""petit ami"". However, in this context, ""compagnon"" is more appropriate as it is a neutral term that can be used for friends, partners, or"
"Maybe they were staging a rescue.""",Peut-être qu'ils organisaient un sauvetage.,Peut-être qu'ils organisaient un secours.
He needed answers and he couldn't get them from behind a desk.,Il avait besoin de réponses et il ne pouvait pas les obtenir derrière un bureau.,Il avait besoin de réponses et il ne pouvait les obtenir derrière un bureau.
He couldn't protect anyone anymore.,Il ne pouvait plus protéger personne.,Il n'avait plus pu protéger personne.
"""I have to question the logistics of what the report said because I'm not sure how Mrs. Grady would have been able to bend me over her desk with her bad hip and-""","Je dois remettre en question la logistique de ce que dit le rapport, car j'ignore comment Mme Grady aurait pu me pencher sur son bureau avec sa blessure à la  hanche et...","""Il me faut interroger la logistique de ce que le rapport a dit car je ne suis pas sûr comment Mme Grady aurait pu me faire plier sur son bureau avec son mauvais genou et-"""
"""And you?""","Et, vous ?","""Et toi?"""
"""I wish I could do that, but I don't know how.""","J'aimerai pouvoir le faire, mais je ne sais pas comment.","Je voudrais pouvoir faire cela, mais je ne sais pas comment."
It was almost like he was a mood ring with a short-circuiting sensor.,C'était presque comme s'il était une bague d'humeur avec un court-circuit dans ses capteurs.,C'était presque comme s'il était un anneau d'humeur avec un circuit court-circuité.
"She would go on and on about it, and that wasn't good for either of their anxieties.","Elle n'aurait cessé d'en parler, ce qui n'était pas bon pour leurs angoisses.","Elle allait en parler et en parler, et cela ne était pas bénéfique pour les deux anxieties d'entre eux."
"When I was old enough to dress myself, she says I didn't give a shit about girls' clothes or boys' clothes, I liked what I liked.","Quand j'ai eu l'âge de m'habiller seul, elle m'a dit que je me moquais de savoir si c'étaient des vêtements pour filles ou pour garçons, j'aimais ce que j'aimais.","Quand j'étais assez vieux pour me vêtir moi-même, elle dit que je n'ai pas donné de bête à penser aux vêtements des filles ou des garçons, je préférais ce que j'aimais. English: I've got a new job, and I'm going to be working from home. French: Je suis en train de prendre un nouveau travail, et je vais travailler à la maison. English: I've got a new job, and I'"
"A stiff breeze rustles the trees above our heads, blowing my hair into my face.","Une forte brise fait bruisser les arbres au-dessus de nos têtes, soufflant mes cheveux sur mon visage.","Un vent fort agite les arbres au-dessus de notre tête, soufflant mes cheveux dans mon visage."
"We don't know what happened.""",Nous ne savons pas ce qui s'est passé.,Nous ne savons pas ce qu'il s'est passé.
"For now, it had to stay hidden.","Pour l'instant, elle devait rester cachée.","Pour l'instant, il devait rester caché."
"As he slipped into the ocean, he shifted into a dark, tentacled beast and slithered into the deeper water.","Alors qu'il s'enfonçait dans l'océan, il se transforma en une bête sombre à tentacules et s'enfonça dans les eaux plus profondes.","En entrant dans l'océan, il se transforma en une bête nocturne, tentaculée et glissait dans les eaux plus profondes. English: The sun was setting, casting long shadows across the field. French: Le soleil couchant, il projettait des ombres longues sur le champ."
"Swallowing hard, she watched as he pulled his belt free and dropped it to the floor as he toed off his shoes.","Déglutissant, elle le regarda retirer sa ceinture et la laisser tomber sur le sol en même temps qu'il enlevait ses chaussures.","En gonflant la gorge, elle regardait comme il dégagait son ceinturon et le laissait tomber au sol, en même temps qu'il enlevait ses chaussures en déplaçant ses pieds. French translation: He swallowed hard, watching as she undid her belt and let it fall to the floor, while she removed her shoes by moving her feet. (reversed roles for the sake of example)"
"Well, almost everything.","Enfin, de presque tout.",Bien presque tout.
"Rows of bungalows lay along the road, empty for now, but each holding a family's memories within its walls.","Des rangées de bungalows s'étendaient le long de la route, vides pour l'instant, mais renfermant chacun les souvenirs d'une famille.","Des bungalows alignaient la route, pour l'instant vides, mais chaque un d'eux contenait les souvenirs d'une famille dans ses murs."
"Someone could see you.""",Quelqu'un pourrait te voir.,Quelqu'un pourrait te voir.
"I sound whiny and not at all sure about this, which I'm not.","J'ai l'air pleurnichard et pas du tout sûr de moi, ce qui n'est pas le cas.","Je sonne plaintif et n'ai aucune certitude à propos de cela, ce qui n'est pas le cas. French translation: I sound whiny and not at all sure about this, which I'm not."
"""The man in the painting.""",L'homme du tableau.,"""L'homme dans le tableau."""
"He could barely believe it, as it felt like they'd been boarding up for weeks.","Il avait du mal à le croire, car il avait l'impression que cela faisait des semaines qu'ils fixaient des planches.","Il avait mal du croire, car cela lui semblait comme s'ils avaient travaillé ensemble pendant des semaines."
"When he pulled her fingertips to his lips for a kiss, she giggled.","Lorsqu'il porta le bout de ses doigts à ses lèvres pour l'embrasser, elle gloussa.","Lorsqu'il lui fit glisser ses doigts vers ses lèvres pour un baiser, elle riait."
"My heartbeat pulses in its tip, and know I'm already wetting the front of my boxer-briefs.",Mon cœur bat à l'extrémité de mon gland et je sais que je mouille déjà le devant de mon boxer.,"Mon cœur battait à son bout, et je savais déjà que je mouillais la face avant de mes boxer. English: I'm not a man who's easily impressed, but you... you're different. French: Je ne suis pas un homme facile à impressionner, mais toi... tu es différent."
"He peered down at her, his pupils dilating with need, and evidence of his desire reaching out to her.","Il la regarda, les pupilles dilatées par le besoin, et la preuve de son désir s'étendant jusqu'à elle.","Il l'observait de dessus, ses pupilles s'étirant avec besoin, et l'évidence de son désir s'étendait vers elle."
"The night would be memorable, one way or another.","La nuit allait être mémorable, d'une manière ou d'une autre.","La nuit sera mémorable, de quelque manière que ce soit."
"He loved her, more than anything and he wasn't about to lose her because he'd fucked up and trusted the wrong person.","Il l'aimait, plus que tout, et il n'allait pas la perdre parce qu'il avait merdé et fait confiance à la mauvaise personne.",Il l'aimait plus que tout et il n'allait pas la perdre parce qu'il avait mal choisi et avait confié sa confiance à la mauvaise personne.
"The words come slowly, as if he's giving me time to process them.","Les mots viennent lentement, comme s'il me donnait le temps de les assimiler.","Les mots arrivent lentement, comme s'il me donnait du temps pour les comprendre."
"""It's a good place to be quiet and just think.""",C'est un bon endroit pour être tranquille et réfléchir.,"""C'est un bon endroit pour être tranquille et juste penser."""
"""No, thanks,"" she said.","Non, merci, dit-elle.","Non, merci, dit-elle."
"She didn't say anything but looked up at him with wild, wide eyes and kiss-swollen lips.","Elle ne dit rien, mais le regarda avec des yeux grands et furieux et des lèvres gonflées par leurs baisers.","Elle ne dit rien mais lève les yeux vers lui avec des yeux sauvages et gonflés, et lèvres gonflées par des baisers."
Almost reserved.,Presque réservée.,Presque réservé.
"He wasn't about to lose everything, not after everything he had to do to get to this point, which meant that he had to stay focused and keep his head in the game.","Il n'allait pas tout perdre, pas après tout ce qu'il avait dû faire pour en arriver là, ce qui signifiait qu'il avait dû rester concentré et garder la tête froide pour rester dans la partie.","Il n'allait pas risquer tout ça, pas après tout ce qu'il avait dû faire pour arriver à ce point, ce qui signifiait qu'il devait rester concentré et ne pas perdre la tête."
"For a moment, she debated whether or not she should ask, but...","Pendant un instant, elle se demanda si elle devait poser la question ou non, mais...","Pendant un instant, elle hésita entre demander ou non, mais..."
"I want to take my time tonight.""",Je veux prendre mon temps ce soir.,Je veux prendre mon temps ce soir.
"It was either that or they got lucky, Andi thought as she thought over everything that they'd learned over the past few months and-","C'était soit ça, soit ils ont eu de la chance, pensa Andi en réfléchissant à tout ce qu'ils avaient appris dans les derniers mois et...","C'était soit cela ou ils se sont révélés chanceux, pensa-t-elle en réfléchissant à tout ce qu'ils avaient appris les derniers mois et- English: The old man, who had been a prisoner of war, was found dead in his cell, and the cause of death was determined to be a heart attack. French: L'ancien homme, qui avait été prisonnier de guerre, a été trouvé mort dans sa cellule, et la cause de la mort a été déterminée être un arrêt cardiaque."
"Life isn't always fair.""",La vie n'est pas toujours juste.,La vie n'est pas toujours équitable.
"Unfortunately for her, and her bacon addiction, the only restaurant within walking distance that made them closed hours ago.","Malheureusement pour elle, et pour son addiction au bacon, le seul restaurant à proximité qui en faisait avait fermé il y a des heures.","Malheureusement pour elle, et son addiction à la charcuterie, seul le restaurant à proximité qui était ouvert a fermé il y a déjà des heures. English: The storm is expected to intensify as it moves northward. French: La tempête devrait s'intensifier en se déplaçant vers le nord. English: The temperature is expected to drop significantly overnight. French: La température devrait chuter considérablement la nuit. English: The power outage is expected to last for several hours."
"""You can't up and leave all you've built here.""","Tu ne peux pas abandonner tout ce que tu as construit ici, continua-t",Tu ne peux pas partir et abandonner tout ce que tu as construit ici.
"I wiggle my eyebrows, just to let him know I'm teasing.","ajouté-je tout en remuant les sourcils, juste pour lui faire comprendre que je le taquine","Je fais un peu de sourire avec mes sourcils, juste pour lui indiquer que je le teigne."
"You're going to go down there, sit down, and keep your mouth shut while I break the news to the board about the unfortunate circumstances surrounding your impending resignation.","Tu vas t'y rendre, t'asseoir et te taire pendant que j'annonce au conseil les circonstances malheureuses de ta démission imminente.","Tu iras en bas, te asseyeras et garderas la bouche fermée pendant que je communiquerai à l'équipe dirigeante les circonstances désolées qui entourent votre démission imminente."
"I came in at the right time to clean this mess up and keep you distracted, especially since the files were already missing before I was hired, which makes me believe that the angle that Lucas was going for was that I came in after the fact to clean up the mess for a partner, perhaps a boss.","Je suis arrivée au bon moment pour faire le ménage dans ce bazar et vous distraire, d'autant plus que les dossiers avaient déjà disparu avant que je ne sois engagée, ce qui me fait penser que l'angle d'attaque de Lucas était que je suis arrivée après coup pour faire le ménage pour un partenaire, peut-être un patron.","Je suis arrivé à la bonne époque pour nettoyer ce désordre et vous distraire, surtout depuis que les fichiers étaient déjà manquants avant que je sois embauché, ce qui me fait croire que l'angle que Lucas était en train de poursuivre était que je suis arrivé après les faits pour nettoyer le désordre pour un partenaire, peut-être un patron."
"""Beer, if you have an IPA.""","De la bière, si tu as une IPA.","Bière, si tu en as une IPA."
"He poured a small amount of the golden-brown alcohol into his glass, then lifted it and took a whiff.","Il versa une petite quantité de l'alcool brun doré dans son verre, puis le souleva et le huma.","Il versa une petite quantité de l'alcool d'un brun doré dans sa verre, puis le souleva et en prit un souffle."
You'll like him.,Tu l'aimerais bien.,"Tu aimeras peut-être lui. (You may like him.) Note: The future tense is used in the French sentence to reflect the conditional nature of the English sentence. However, it's important to note that the exact translation can vary depending on the context and the speaker's intention. The provided translation is a general interpretation."
"""Why are you pouting?"" came the question that had Andi releasing a shuddering sigh as she sat there, admittedly pouting, but for good reason.","""Pourquoi fais-tu la tête ?"" entendit Andi qui lâcha un soupir tremblant alors qu'elle était assise là, faisant certes la moue, mais pour une bonne raison.","Pourquoi tu pleures-tu ? came the question that had Andi letting out a shuddering sigh as she sat there, admittedly pouting, but for good reason."
Chase shifted the small backpack higher on his shoulders.,Chase déplaça le petit sac à dos plus haut sur ses épaules.,Chase remonta le petit sac à dos plus haut sur ses épaules.
"I want to see his face when he finds out all about us.""",Je veux voir sa tête quand il apprendra tout sur nous.,Je veux le voir quand il apprendra tout ce qui est entre nous.
"He winks, and laughs, and something in my chest loosens a bit.","Il fait un clin d'œil et rit, et quelque chose dans ma poitrine se détend","Il sourit, rire et quelque chose dans mon poitrine se détend un peu."
She didn't scare him.,Elle ne lui faisait pas peur.,Elle ne l'a pas effrayé.
"""Patrick and I, we could talk about anything and everything.","Patrick et moi, nous pouvions parler de tout et de rien.","Patrick et moi, nous pourrions parler de tout et de rien."
"Christ, he'd never seen her coming, Lucas thought as he considered the small woman that had destroyed everything that he'd worked so hard for before shifting his attention to the black BMW parked only a few yards away.","Bon sang, il ne l'avait pas vue venir, pensa Lucas en considérant la petite femme qui avait détruit tout ce pour quoi il avait travaillé si dur, avant de reporter son attention sur la BMW noire garée à quelques mètres de là.","Christ, il n'avait jamais vu venir cette femme, a pensé Lucas en considérant la petite femme qui avait détruit tout ce qu'il avait travaillé si dur avant de reporter son attention sur la BMW noire stationnée seulement quelques yards loin."
She'd felt so fucking good in his arms and-,"Cette sensation de bien-être quand elle était dans ses bras, et...",Elle s'était sentie si bien dans ses bras et- English: I've never felt so fucking good in my life. French: Je n'ai jamais ressenti aussi bien dans ma vie. English: I've never felt so fucking good about myself. French: Je n'ai jamais ressenti aussi bien à propos de moi-même. English: I've never felt so fucking good about anything. French: Je n'ai jamais ressenti aussi bien à propos de quelque chose.
Lingering outside in the wind and rain wasn't getting her any closer to her goal.,S'attarder dehors dans le vent et la pluie ne la rapprochait pas de son but.,Se trouvant dehors dans le vent et la pluie ne l'amène pas plus près de son but.
"He pushed into his bedroom, navigating the dark space with ease.","Il pénétra dans sa chambre, se frayant un chemin dans l'espace sombre avec aisance.","Il a poussé dans sa chambre, se déplaçant avec aisance dans l'espace sombre."
Of course it was worth it.,Bien sûr que ça en valait la peine.,"Oui, c'était bien sûr à notre portée."
"Any other time, I would signal my dining partner to let them know where I was.","À tout autre moment, je ferais signe à mon compagnon de table pour lui indiquer où je me trouve.","À d'autres moments, je signalerais mon partenaire de dîner pour qu'il sache où je suis."
I wish my father were still alivehe'd understand.,J'aimerai que mon père soit encore en vie  il comprendrait.,"Je voudrais que mon père soit encore en vie, il comprendrait."
"When he rode it, he flew.","Lorsqu'il montait dedans, il volait.","Quand il en monta, il vola."
"""Nothing for me but thanks.""","Rien pour moi, mais merci.","Rien pour moi, que des remerciements."
"""I don't hear the wind howling as much.""",Je n'entends plus le vent hurler autant.,Je ne l'entends pas beaucoup hurler le vent.
She leaned forward and pushed a kiss onto his jeans' fly.,Elle se pencha en avant et déposa un baiser sur la braguette de son jean.,Elle se pencha en avant et lui donna un baiser sur son pantalon de jeans.
"""I‘m so mad at you,"" I whisper between kisses, gripping his shoulders so hard, I know I'm leaving bruises.","Je suis tellement en colère contre toi, murmuré-je entre deux baisers, en serrant ses épaules si fort que je sais que je laisse des bleus.","""Je suis si en colère contre toi,"" je murmure entre baisers, saisissant ses épaules si fort, je sais que je laisse des ébruites."
Snowed Undercover,La neige sous couverture,Neige sous couverture
"Mermaid's Purse is my responsibility, and if it fails, I've got nothing.""","La Bourse de la Sirène est sous ma responsabilité, et si elle tombe en ruine, je n'ai plus rien.","Le Sac de la Sirene est ma responsabilité, et si elle échoue, je n'ai rien."
He scanned the deck but only reflected moonlight and the remaining bits of debris met his gaze.,"Il balaya le pont du regard, mais seuls le reflet de la lune et les débris restants rencontrèrent son regard.","Il balaya la pont, mais seul le reflet de la lune et les derniers morceaux de débris lui renvoyaient son regard."
"""I have no fucking idea, but I plan on talking to Lucas to see what he thinks,"" Devyn said, taking one last sip of his coffee before placing it back on his nightstand as she found herself wondering how someone who'd been working on a project for almost two years didn't know that it was-","Je n'en ai aucune idée, mais j'ai prévu d'en parler à Lucas pour voir ce qu'il en pense, dit Devyn en buvant une dernière gorgée de son café avant de le reposer sur le chevet alors qu'elle se demandait comment quelqu'un qui avait travaillé sur ce projet pendant presque deux années n'avait pas se rendre compte que c'était","""Je n'ai aucune idée, mais je vais parler à Lucas pour voir ce qu'il pense,"" a dit Devyn, prenant son dernier gout de café avant de le replacer sur sa nuit de nuit, tandis qu'il se demandait comment quelqu'un qui travaillait sur un projet pendant presque deux ans ne savait pas que cela était- English: ""I'm not sure if I'm ready for this, but I guess I'll just have to take a deep breath and dive in,"" Devyn thought to"
"He looks up at me, his eyes so full of pain, a lump forms in my throat.","Il lève les yeux vers moi, ils sont si emplis de douleur qu'une boule se forme dans ma gorge.","Il me regarde vers le haut, ses yeux si pleins de douleur, une boule se forme dans ma gorge."
Chase would never forgive her if he ever found out.,Chase ne lui pardonnerait jamais s'il le découvrait.,Chase ne l'aurait jamais pardonnée si jamais il en découvrait.
Chapter 11,Chapitre 11,Chapitre 11
"If I lose everything...""",Si je perds tout...,Si je perdais tout...
"""It is a lovely hotel,"" Andi murmured in agreement with a solemn nod as she took her time selecting a slice of bacon off the huge platter in front of her.","C'est un bel hôtel, murmura Andi en acquiesçant d'un signe de tête solennel, tout en prenant le temps de choisir une tranche de bacon sur l'immense plateau qui se trouve devant elle.","C'est un hôtel magnifique, murmura Andi en accord avec un solennel mouvement de tête, lorsqu'elle choisissait soigneusement une tranche de bacon sur la grande assiette devant elle. French translation: It is a lovely hotel, murmured Andi in agreement with a solemn nod as she took her time selecting a slice of bacon off the huge platter in front of her."
"This morning when he woke up and realized that she wasn't there, he'd realized just how much he liked waking up with her in his arms.","Ce matin, quand, à son réveil, il avait vu qu'elle n'était pas à ses côtés, il avait réalisé à quel point il aimait se réveiller dans ses bras.","Ce matin, lorsqu'il s'est réveillé et s'est aperçu qu'elle n'était pas là, il s'est aperçu juste combien il aimait se réveiller avec elle dans ses bras. French translation: This morning, when he woke up and realized that she wasn't there, he realized just how much he liked waking up with her in his arms."
He had bumps and ridges everywhere he should.,Il avait des muscles saillants partout où il le fallait.,Il avait des bosses et des crêtes partout où il devrait.
"Well, that was...precise.","Eh bien, c'est... précis.","Enfin, cela et le précis."
"After they'd graduated, Lucas's godfather gave him a junior management position at Carta Hotels while Devyn started at the bottom, working the overnight shift as a clerk for a chain of cheap hotels.","Après l'obtention de leurs diplômes, le parrain de Lucas lui avait offert le poste de cadre subalterne chez les Hôtels Carta alors que Devyn avait dû commencer en bas de l'échelle, en commençant à travailler de nuit comme réceptionniste pour une chaîne d'hôtels bon marché.","Après leur diplôme, le parrain de Lucas lui a donné un poste de gestionnaire junior à Carta Hotels tandis que Devyn a commencé à la base, en travaillant la nuit en tant que clerc pour une chaîne d'hôtels à prix abordables."
She wasn't happy that he wasn't interested in the job.,Elle n'était pas contente par le fait qu'il n'était pas intéressé par cette tâche.,Elle n'était pas heureuse qu'il ne soit pas intéressé par le poste.
"""Come with me to Kansas.",Viens avec moi au Kansas.,Viens avec moi au Kansas.
"There's day-old snow on the ground, and tiny ice cubes falling from the cloudy sky, but inside is toasty and warm.","Il y a de la neige de la veille sur le sol et de petits flocons qui tombent du ciel nuageux, mais à l'intérieur, il fait chaud et c'est chaleureux.","Il y a neige de deux jours sur le sol, et des petits cubes de glace qui tombent du ciel nuageux, mais à l'intérieur, c'est chaud et confortable."
"Blood ran from his cheek, and he swiped and smeared it across his face.","Du sang coulait de sa joue, il l'essuya et l'étala sur son visage.","Le sang coulait de son joue, et il le balaya et le rabattit sur son visage."
She was alive and that's all that mattered.,Elle était en vie et c'est tout ce qui comptait.,Elle était vivante et c'était tout ce qui comptait.
"Chase watched the hem of her shirt ride up again, this time enough to reveal the skin of her back.","Chase regarda l'ourlet de son tee-shirt remonter, cette fois suffisamment pour dévoiler la peau de son dos.","Chase aperçut à nouveau monter le bord de son chemisier, cette fois-ci assez haut pour révéler la peau de son dos."
"I've never been particularly empathetic, and I barely know the man, but there you have it.","Je n'ai jamais été particulièrement empathique, et je connais à peine cet homme, mais voilà.","Je n'ai jamais été particulièrement émpathique et je ne connais pas l'homme très bien, mais voilà."
"It's delicious, in a perverted, self-destructive sense.","C'est délicieux, dans un sens pervers et autodestructeur.","C'est délicieux, dans un sens déroutant, auto-destructeur."
"We need to get our hands on another iPad and a laptop, log into our accounts and download those files before he gets a chance to alter them or delete them.""","Nous devons mettre la main sur un autre iPad et un ordinateur portable, nous connecter à nos comptes et télécharger ces fichiers avant qu'il n'ait le temps de les modifier ou de les effacer.","Nous devons obtenir une autre iPad et un ordinateur portable, nous connecter à nos comptes et télécharger ces fichiers avant qu'il ne puisse les modifier ou les supprimer."
"""I could ask you the same,"" I say, letting the water wash the soap from my body.","Je pourrais te demander la même chose, dis-je en laissant l'eau rincer le savon de mon corps.","""Je pourrais vous poser la même question,"" dis-je, laissant l'eau éliminer le savon de mon corps."
"When his hands found her breasts, she moved into his touch, the move causing her to be exactly where he needed her.","Lorsque ses mains trouvèrent ses seins, elle se laissa toucher, se plaçant exactement à l'endroit où il avait besoin d'elle.","Quand ses mains trouvèrent ses seins, elle s'enfonça dans son toucher, le mouvement la faisant être exactement où il l'avait besoin."
"""And once you're in a relationship, I find that going out on actual dates just doesn't happen.""","Et une fois qu'on est en couple, je trouve qu'on ne sort plus en amoureux.","""Et une fois que vous êtes en relation, je trouve que sortir en véritables dates ne se produit pas."""
Many thanks to:,Un grand merci,"Merci à: English: I'm sorry, I can't generate full sentences. I can only translate the provided English sentence into French. English: ""And the answer is?"" French: Et la réponse est ? English: ""Many thanks to:"" French: Merci à:"
"There's barely any natural light, so John has off-white, rice-paper lanterns scattered in the corners.","Comme il n'y a pratiquement pas de lumière naturelle, John a placé des lanternes en papier de riz, couleur blanc cassé dans les coins.","Il n'y a presque plus de lumière naturelle, donc John a des lanternes en papier de riz à off-white, dispersées dans les coins."
She loved the way that he gently caressed her cheek with his fingertips as he moaned her name until that wasn't enough.,"Elle aimait la façon de caresser doucement sa joue du bout des doigts en gémissant son nom, jusqu'à ce que ça ne suffise plus.","Elle aimait la façon dont il lui caressait doucement la joue avec ses doigts, en murmurant son nom jusqu'à ce que ça ne suffise plus."
Line-dancing area.,Une piste de danse en ligne.,Zone de line-dance.
"""If what you say is truewell, it happened a long time ago.","Si ce que tu dis est vrai, c'est arrivé il y a longtemps.","Si ce que tu dis est vrai, bien sûr, cela s'est passé longtemps ago."
A small smile tugs at the corner of his mouth.,Un petit sourire se dessine au coin de sa bouche.,Un petit sourire tient en tiraillage au coin de sa bouche.
"""I can't,"" was all he could muster, and even that sounded like the most pathetic excuse.","Tout ce qu'il avait pu dire, c'est ""Je ne peux pas"", et même cette excuse lui avait semblé des plus pathétiques.","""C'était tout ce qu'il pouvait dire, et même ça sonnait comme le plus faible prétexte possible."""
It takes everything in me not to look away.,Il me faut tout ce que j'ai en moi pour ne pas détourner le regard.,Il me faut tout ce que j'ai en moi pour ne pas le regarder.
"The feel of him, tight around me, is almost too much to bear.","La sensation de son intérieur, serré autour de moi, est presque trop difficile à supporter.","Le sentiment de lui autour de moi, presque trop fort à supporter."
"He pushed the door mostly closed and looked out into the park, a stripe of late-day sunlight highlighting his face.","Il poussa la porte jusqu'à la fermer et regarda vers le parc, un rayon de soleil de fin de journée illuminant son visage.","Il poussa la porte presque fermée et regarda dehors dans le parc, une bande de soleil tardif le mettant en évidence."
"Where else would we hide?""",Où d'autre pourrions-nous nous cacher ?,Où pourrions-nous nous cacher ailleurs ?
"I'll hold him all night, if that's what he wants.","Je le tiendrai toute la nuit, si c'est ce qu'il veut.","Je tiendrai tout la nuit, si c'est ce qu'il veut."
Our time together meant nothing.,Le temps que nous avons passé ensemble ne signifiait rien.,Notre temps ensemble n'a signifié rien.
"I love music,"" he says.","J'aime la musique, dit-il.","Il aime la musique, selon ce qu'il dit."
"After the often-crushing humidity of summer, fall in Philadelphia is crisp, like a ripe apple you can't wait to sink your teeth into.","Après l'humidité souvent écrasante de l'été, l'automne à Philadelphie est frais, comme une pomme mûre que l'on a hâte de croquer à pleines dents.","Après des mois de luttes pour trouver quelqu'un pour l'aider, il faudrait un miracle pour rattraper le retard, mais il comptait sur un miracle. Dans la ville de Philadelphie, l'automne suit souvent l'humidité écrasante de l'été, et il est dur, comme une pomme mûre que l'on ne peut attendre de mordre."
"We'll sleep on the couches.""",On dormira sur les canapés.,Nous dormirons sur les canapés.
"He'd live in this moment, this night with her, with no promises.","Il vivrait ce moment, cette nuit avec elle, sans rien lui promettre.","Il vivrait dans ce moment, cette nuit avec elle, sans promesse."
"""We were having a difficult time putting the pieces together because of the missing files, but thankfully, Mr. Anderson was kind enough to create a fake hotel for every transfer.","Nous peinions à recoller les morceaux à cause des dossiers manquants, mais heureusement, M. Anderson a eu la gentillesse de créer un faux hôtel pour chaque transfert.","Nous avions du mal à rassembler les pièces en raison des fichiers manquants, mais heureusement, M. Anderson a été assez gentil pour créer un hôtel fictif pour chaque transfert."
Even the girls have noticed me slinking around our flat.,Même les filles ont remarqué que je me faufilais dans notre appartement.,Les filles ont remarqué que je glisse autour de notre appartement.
It never occurred to me that I might be hindering his progress by forcing him to keep quiet.,Il ne m'est jamais venu à l'esprit que je pouvais l'empêcher d'avancer en le forçant à se taire.,Cela ne m'est jamais venu à l'esprit que je pourrais l'empêcher de progresser en le forçant à rester silencieux. English: I'm not sure if I should tell her the truth or not. French: Je ne suis pas sûr si je devrais lui dire la vérité ou non. English: I'm not sure if I should tell him the good news or not. French: Je ne suis pas sûr si je devrais lui dire la bonne nouvelle ou non.
"Chase hefted the plywood and set it against the window, lining up the pilot holes.","Chase souleva le contreplaqué et le plaça contre la fenêtre, alignant les avant-trous.","Chase a aligné les trous de pilotage et posa le contreplaqué contre la fenêtre, en alignment."
"""They changed the schedule.",Ils ont changé les horaires.,Ils ont modifié le planning.
"""I'll go grab the bags,"" he said, that muscle in his jaw working double-time as he turned around and left, leaving her with no choice but to see this thing through on her own.","Je vais chercher nos bagages, ajouta-t-il, le muscle de sa mâchoire tiquant deux fois plus alors qu'il se retournait et partait, ne laissant pas d'autres choix à la jeune femme que de se débrouiller toute seule.","Il a dit : ""Je vais chercher les valises"", et ce muscle dans sa mâchoire travaillait à double vitesse alors qu'il tournait autour et quittait, laissant elle seule avec aucune autre option que de voir cette chose à sa fin seule."
If Chase ever found out the truth...,Si Chase découvrait la vérité...,Si Chase découvrait jamais la vérité...
"The sun, half-risen and bright, glowed behind her head like an orange halo, outlining the edges of her hair in bright relief.","Le soleil, à moitié levé et brillant, rayonnait derrière sa tête comme un halo orange, soulignant les contours de ses cheveux d'un relief éclatant.","Le soleil, à moitié levant et lumineux, éclatait derrière sa tête comme un halo orange, mettant en relief les bords de ses cheveux dans une lumière vive."
It never lies.,Elle ne ment jamais.,Il ne ment jamais.
Of course Inna set the fire.,Bien sûr qu'Inna avait mis le feu.,"Bien sûr, Inna a mis le feu."
"But you will find someone.""",Mais tu trouveras quelqu'un.,Tu trouveras quelqu'un.
"It didn't matter what her mother had promised him, or what her father owed him.","Peu importe ce que sa mère lui avait promis, ou ce que son père lui devait.","Peu importe ce que sa mère lui avait promis, ou ce que son père lui devait, il était heureux."
