sources,references,translations
"When I call Dyer and ask him to sit in on my shift, he only hesitates for a moment before agreeing.","Lorsque j'appelle Dyer pour lui demander de me remplacer, il hésite un instant avant d'accepter.",Ça fait deux ans que je fais partie du service d'urgence.
"He stood, dabbing his eye with the ice pack.",Il se leva et se tamponna l'œil avec la poche de glace.,"Ça se soignait, il se leva et s'essuya l'œil avec la bouteille de gel."
"Why is it suddenly hot out here, has summer returned in the last hour or so?","Pourquoi fait-il soudain chaud ici, l'été serait-il revenu depuis une heure ?","Ça fait soudain chaud, est-ce que l'été est revenu dans les dernières heures ?"
"This time, Travis led her through the large hole in the side of the ship, making her smile as she watched yellow, orange, and blue fish race out the other side, following Travis as he made his way back up to the surface and-","Cette fois, Travis la fit passer à travers le grand trou sur le flanc du navire, la faisant sourire en regardant des poissons jaunes, oranges et bleus sortir de l'autre côté, suivant Travis alors qu'il remontait à la surface et...","Ça fait un an, Travis l'a menée à travers la grande brèche dans le côté du vaisseau, lui faisant sourire en regardant des poissons jaunes, oranges et bleus sortir de l'autre côté, suivre Travis qui remontait à la surface et..."
"He follows them down to the floor and helps me step out of, first my Vans sneakers, and then the denim.","Il le suit jusqu'au sol et m'aide à enlever d'abord mes baskets Vans, puis le jean.","Ça lui faut, il me tend une main et m'aide à enlever, d'abord mes chaussures Canvas, puis mon jeans."
"""Shut up, woman.""","Tais-toi, femme.","Ça va, femme !"
"She was going to spend the rest of her life telling herself that it was good enough, she thought, deciding that definitely earned another heartfelt sigh.","Elle allait passer le reste de sa vie à se dire que c'était suffisant, pensa-t-elle, décidant que ça valait bien un autre soupir du fond du cœur.","Ça allait suffire, elle pensa, décidant qu'elle avait définitivement gagné le droit à un autre soupir sincère."
"And then, after finally accepting the painful realization that I'll never see the man again, it sure is a shock to the system when he walks into Nicki's house during her annual fall mixer.","Et puis, après avoir finalement accepté la dure réalité que je ne reverrai jamais cet homme, ça m'a fait un vrai choc lorsqu'il entre dans la maison de Nicki lors de sa soirée annuelle d'automne.","Ça fait mal, et ensuite, après avoir finalement accepté la douleur de ne pas voir cet homme de plus, c'est vraiment un choc pour le système quand il entre dans la maison de Nicki pendant sa fête annuelle d'automne."
He spoke her thoughts aloud.,Il exprima ses pensées à voix haute.,Ça lui ressemblait à ce qu'elle pensait.
He'd thought about that a lot and just how badly he wanted to do it again.,Il avait souvent repensé à cela et à quel point il avait envie de le refaire.,Ça lui était souvent à l'esprit et à quel point il voulait le faire à nouveau.
"And this nightmare will be over.""",Et ce cauchemar sera terminé.,"Ça finira, c'est un rêve qui se réalisera."
"She stared at him as he tried to maneuver partway down the sand-covered stairs, and his pulse raced at the scrutiny.","Elle le dévisagea alors qu'il tentait de descendre les marches couvertes de sable, et son pouls s'accéléra à l'examen minutieux de la situation.","Ça lui faisait peur, elle le regarda tout en essayant de descendre à mi-hauteur sur l'escalier recouverte de sable, et son pouls s'accéléra sous son regard."
"Still, I can't say I'm not disappointed that we won't be strolling hand-in-hand through the fair.","Pourtant, je ne peux pas dire que je ne suis pas déçu que nous ne nous promenions pas main dans la main à travers la foire.",Ça ne veut pas dire que je ne suis pas déçu que nous ne marcherons pas main dans la main à la foire.
The day had been a cacophony of noises from wind to Inna to rain to cheesy music.,"La journée avait été une cacophonie de bruits, du vent à Inna, de la pluie à la musique ringarde.","Ça avait été une journée de bruit, de vent à Inna en passant par la pluie et la musique au goût forcé."
"Aren't those reasons enough?""",Ces raisons ne sont-elles pas suffisantes ?,Ça ne suffit pas ?
Inna wasn't going to mess things up with Chase.,Inna n'allait pas tout gâcher avec Chase.,Ça ne faisait pas de bon que Inna fasse chavir les choses avec Chase.
"Now, there was no chance of saving Chase from Inna's angerhe had every mer-legal right to kill the man who'd seduced his betrothed.","Maintenant, il n'y avait plus aucune chance de sauver Chase de la colère d'Inna  il avait tous les droits légaux de tuer l'homme qui avait séduit sa promise.",Ça ne lui donnait plus aucune chance de sauver Chase de la colère d'Inna  il avait tout à fait le droit de tuer l'homme qui avait séduit sa promise.
He looks so happy.,Il a l'air si heureux.,Ça lui fait si bien de voir qu'il est si heureux.
Another romp with him would drown out any fears she had.,Une autre partie de jambes en l'air avec lui noierait toutes les craintes qu'elle avait.,Ça lui donnerait une certaine tranquillité.
"""I should get back to...""",Je devrais retourner à...,Ça me faut de retourner à...
"Not too much, too soon.","Pas trop, pas trop tôt.","Ça ne doit pas être trop vite, pas trop vite."
"He's a good guy, and I enjoy talking to him.""","C'est un bon gars, et j'aime bien lui parler.","Ça fait du bien, et je me divertis à le parler."
"""My mom loves me, Chase.","Ma mère m'aime, Chase.","Ça fait bien, Chase."
"""You're from Scotland?"" He asks, his eyes following the flight of a bird from one treetop to the next.","me demande-t-il, ses yeux suivant le vol d'un oiseau d'une cime à une autre.",Ça veut dire que tu es écossaise ?
"It didn't help that she'd been afraid to close her eyes, terrified that if she closed them for even a minute that something would happen to him.","La peur qu'il lui arrive quelque chose si elle fermait les yeux, ne serait-ce","Ça ne l'avait pas aidé qu'elle ait peur de fermer les yeux, terrifiée à l'idée qu'elle fermer les yeux pendant même une minute, quelque chose de mal lui arrivant."
"""I really don't, though,"" Andi said, sniffling at the end there as she once again found herself heading towards another long night of searching through files and trying to come up with a way to improve the hotel's bottom line as she kept an eye out for anything that could help them figure out who the mysterious James Jamerson was.","Je ne sais vraiment pas, dit Andi, en reniflant à la fin, alors qu'elle se dirigeait une fois de plus vers une longue nuit de recherche dans les dossiers et de tentatives pour trouver un moyen d'améliorer les résultats de l'hôtel, tout en gardant un œil sur tout ce qui pourrait les aider à découvrir qui était le mystérieux James Jamerson.","Ça ne va pas, mais je ne sais vraiment pas, dit Andi en gémissant à la fin, alors qu'elle se retrouvait à la tête d'une longue nuit passée à parcourir des dossiers et à essayer de trouver une façon de faire baisser les coûts de l'hôtel, tout en gardant un œil sur tout ce qui pourrait les aider à comprendre qui était le mystérieux James Jamerson."
"I nod, reaching up to hold his face in my hands.","J'acquiesce, en levant les bras pour prendre son visage dans mes mains.","Ça va, je hoche la tête et lève les mains pour prendre son visage dans mes mains."
"This is the best news ever.""",C'est la meilleure nouvelle qui soit.,"Ça, c'est la meilleure nouvelle qu'on puisse avoir."
"""I like listening to you.""",J'aime t'écouter.,Ça me plaît de t'écouter.
"We also discovered the responsible party, James Jamerson,"" Devyn explained, making Harold frown in confusion.","Nous avons également découvert le responsable, James Jamerson, expliqua Devyn, ce qui fit froncer les sourcils de Harold, confus.","Ça a aussi permis de découvrir la personne responsable, James Jamerson, expliqua Devyn, ce qui fit froncer les sourcils de Harold de confusion."
"""But, really, I tend to go along with whatever.","Mais, en fait, j'ai tendance à me laisser faire.","Ça me semble, mais en réalité, j'ai tendance à m'adapter."
He set his plate beside hers.,Il posa son assiette à côté de la sienne.,Il posa son assiette à côté d'elle.
"When she deepened the kiss, he wished she were on a bed where he could press harder against her, feeling every contour of her soft body beneath his.","Lorsqu'elle approfondit le baiser, il souhaita qu'elle soit dans un lit où il pourrait se presser plus fort contre elle, sentant chaque contour de son corps doux sous le sien.","Ça lui aurait fait plaisir qu'elle soit allongée sur un lit, afin qu'il puisse la presser plus fort contre elle, sentant chaque courbure de son corps doux sous la sienne."
"God, if he only knew how wanted he was.",Si seulement il savait à quel point il est désiré.,"Ça, mon Dieu, s'il en savait quelque chose, il en aurait été ravi."
"Mari dipped under the water as a large wave washed over her, then came back up, slicking her hair away from her face.","Mari plongea sous l'eau lorsqu'une grosse vague la submergea, puis remonta, écartant ses cheveux de son visage.","Mari plongea dans l'eau sous l'effet d'une grande vague, puis remonta à la surface, luisant ses cheveux loin de son visage."
"A mermaid has no business on land, and now look what's happened.","Une sirène n'a rien à faire sur terre, et regarde ce qui s'est passé.","Ça ne fait pas de bonne chose qu'une sirène vienne sur terre, et voilà ce qui est arrivé."
"I glance over at Dyer, and he's studying me.","Je jette un coup d'œil à Dyer, et il m'étudie.",Je jette un coup d'œil à Dyer et il me regarde attentivement.
Until John Burton.,Jusqu'à John Burton.,Ça a duré jusqu'à John Burton.
One way or another.,D'une manière ou d'une autre.,Ça va de soi.
"He could face her now, find out exactly what the man meant by ""engaged.""","Il pouvait l'affronter maintenant, découvrir exactement ce que l'homme entendait par ""fiancé"".","Ça lui permettait de la regarder maintenant, de découvrir exactement ce que l'homme entendait par ""fiancée""."
"Or what's left of it.""",Ou ce qu'il en reste.,Ça reste à voir.
"She struggled to climb the pile of sand, her flip-flops in one hand.","Elle s'efforça de grimper sur le tas de sable, ses tongs dans une main.","Ça lui fallait de tout son pouvoir pour grimper dans la pile de sable, un gobelin dans une main."
"There's awe in his face, the way his lips part ever-so-slightly, and his eyes widen just a little bit.","Il y a de l'admiration sur son visage, la façon dont ses lèvres s'écartent légèrement, et ses yeux s'écarquillent un tout petit peu.","Ça fait peur sur son visage, la façon dont ses lèvres se déparent d'une manière si délicate, et ses yeux s'agrandissent d'une manière si légère."
We're so very different from one another.,Nous sommes très différents l'un de l'autre.,Ça fait si longtemps que nous ne sommes plus d'accord sur rien.
"What was the point of all this – of us -  if you can't trust me?""",Quel était le but de tout cela  de nous  si tu ne peux pas me faire confiance ?,Ça servait à quoi tout ça  si tu ne peux pas m'y faire confiance ?
"The way you are with music, that's how he is with beer.","Il est comme toi et la musique, mais avec la bière.","Ça, c'est comme ça qu'il est avec la bière."
"""The eye should make landfall approximately midnight or a little after, depending on whether the storm slows a lot as it moves inland.","""L'œil du cyclone devrait toucher terre vers minuit ou un peu plus tard, en fonction de la vitesse de déplacement de la tempête vers l'intérieur des terres.","Ça devrait toucher le sol vers minuit ou un peu plus tard, selon que la tempête ralentit beaucoup en s'engouffrant à l'intérieur des terres."
She moved to look out over the railing and saw the lighted pier lanterns bobbing as the pier swayed and groaned under the weight of the swollen waves.,Elle se déplaça pour regarder par-dessus la balustrade et vit les lanternes allumées de la jetée qui se balançaient tandis que la jetée elle-même se balançait et gémissait sous le poids des vagues déchaînées.,Elle se déplaça pour regarder par-dessus la balustrade et vit les lanternes de la jetée se balancer au rythme du mouvement de la jetée et des vagues gonflées.
"To be with me, forever?","Être avec moi, pour toujours ?","Être avec moi, pour toujours ?"
"""It's too soon to tell,"" Devyn said, sighing heavily as he slid the daily report into his coat pocket.","Il est trop tôt pour le dire, soupira Devyn tout en glissant le rapport quotidien dans la poche de son manteau.","Ça fait trop peu de temps pour dire, dit Devyn, soupirant lourdement en enfilant le rapport dans sa poche."
Big trouble.,De gros ennuis.,Ça va mal.
"Chase pushed Mari off his shoulder and leaped up, his heart throbbing in his throat as a wave of nausea rolled through him.","Chase repoussa Mari de son épaule et se leva d'un bond, le cœur palpitant dans sa gorge, tandis qu'une vague de nausée le traversait.","Chase éloigna Mari de son épaule et sauta, son cœur battant dans sa gorge alors qu'une vague de nausée le traversait."
"""I think I can handle that,"" the man that still hadn't told her what job she was interviewing for murmured.","C'est gérable, marmonna l'homme qui ne lui avait toujours pas dit pour quel poste elle passait un entretien.","Ça me va, je crois, murmura l'homme qui ne lui avait pas encore dit pour quel poste elle avait passé un entretien."
"Chase turned toward her, his eyes looking through her.","Chase se tourna vers elle, ses yeux la pénétrant.","Chase se tourna vers elle, ses yeux la traversant."
"I like seeing him like this, so close to the edge so soon.","J'aime le voir comme ça, si proche de craquer, si rapidement.","Ça me plaît de le voir comme ça, si près du bord si rapidement."
"""Thanks a lot, man.","Merci beaucoup, mec.","Ça me fait beaucoup de plaisir,"
"""No,"" Devyn bit out as she did a search for nearby hotels and found the one that she was looking for.","Non, dit Devyn en recherchant les hôtels des environs, et en trouvant celui qu'elle cherchait.","Non, dit Devyn alors qu'elle effectuait une recherche de hôtels proches et trouvait celui qu'elle cherchait."
"She pressed against him harder, well aware that he couldn't move until the screw was in or the plywood would fall.","Elle se serra plus fort contre lui, consciente qu'il ne pouvait pas bouger tant que la vis n'était pas enfoncée, sous peine de voir le contreplaqué tomber.","Elle s'accrocha plus fort à lui, bien consciente qu'il ne pourrait pas bouger jusqu'à ce que la vis soit insérée, sous peine qu'une partie de la table en contreplaqué tombe."
"""Need a beer or some water or something?""","Tu veux une bière, de l'eau ou autre chose ?","Ça fait envie d'une bière, d'une eau ou du moins quelque chose ?"
The smile he gives me is stunning.,Le sourire qu'il m'adresse est stupéfiant.,Ça fait un effet stupéfiant.
I've wanted to have my own shop on the beach my whole life.,"Toute ma vie, j'ai voulu avoir ma propre boutique sur la plage.",Ça m'a toujours fait rêver d'avoir ma propre boutique sur la plage.
"I don't know what I was expecting from the residence of a man as talented with his hands as John is, but this isn't it.","J'ignore ce que j'attendais de la résidence d'un homme aussi doué de ses mains que John, mais ce n'est pas ça.","Ça, c'est pas ce que je m'attendais à la résidence d'un homme aussi doué avec ses mains que John est, mais ce n'est pas ça."
And it could burn down the bar.,Et elle pourrait brûler le bar.,Ça pourrait faire brûler le bar.
"She reached to her throat, but words had dried on her tongue.","Elle porta la main à sa gorge, mais les mots avaient séché sur sa langue.","Elle tendit la main à sa gorge, mais les mots étaient secs sur sa langue."
And would have killed Chase if she hadn't been there to save him.,Et aurait tué Chase si elle n'avait pas été là pour le sauver.,Ça aurait tué Chase si elle n'avait pas été là pour le sauver.
"A local directory yielded a little info on John Burton, owner of Burton Construction.","Un annuaire local m'a permis d'obtenir quelques informations sur John Burton, propriétaire de Burton Construction.","Ça m'a donné quelques informations sur John Burton, le propriétaire de Burton Construction."
"""Two months!""",Deux mois !,Ça fait deux mois !
"Placid, green oceans filled those same eyes when someone needed a helping hand.",Des océans verts et paisibles remplissaient ces mêmes yeux lorsque quelqu'un avait besoin d'une main secourable.,Ça faisait comme si des océans verts et calmes remplissaient ces mêmes yeux lorsque quelqu'un avait besoin d'une main tendue.
"""It's complicated,"" he said, picking up a file only to toss it back on his desk and go still when she blurted out, ""I have to tell you something.""","C'est compliqué, répondit-il, s'emparant d'un dossier pour le reposer aussitôt sur son bureau et de s'immobiliser quand elle lâcha :","Ça est compliqué, dit-il en prenant un dossier qu'il remit sur son bureau et en s'immobilisant lorsqu'elle dit : ""Je dois te dire quelque chose""."
"His eyes blaze in the dark, but I can't make out his expression.","Ses yeux brillent dans l'obscurité, mais je n'arrive pas à distinguer son expression.","Son regard brille dans l'obscurité, mais je ne peux pas déchiffrer son expression."
"But the studios have needed working on for a long time, and I'm glad our last fundraiser was enough to at least start on it.","Mais cela fait longtemps qu'il fallait rénover les studios, et je suis heureux que notre dernière collecte de fonds ait été suffisante pour au moins commencer à le faire.","Ça a fallu pourtant qu'ils soient rénovés depuis longtemps, et je suis heureux que notre dernière levée de fonds ait suffi pour commencer les travaux."
"""We have nothing but time,"" Andi said, smiling hugely as she placed the colorful sack down at the top of the slide and gestured for him to sit down.","On a tout le temps, dit Andi, avec un grand sourire, en posant le sac coloré en haut du toboggan et en lui faisant signe de s'asseoir.","Ça nous reste du temps, dit Andi en souriant et en posant le sac couleuré au sommet de la glissade et en lui faisant signe de s'asseoir."
"When someone tells you they've had it all and done it all, and feel no need for more when you're still reaching for every goddamned thing life can offer, what is there left to say?","Quand quelqu'un vous dit qu'il a tout eu et tout fait, et qu'il ne ressent pas le besoin d'en avoir plus alors que vous cherchez toujours tout ce que la vie peut vous offrir, que reste-t-il à dire ?","Ça arrive qu'une personne te dise qu'elle a tout eu et tout fait, et qu'elle n'a pas besoin de plus quand tu es encore en train de chercher tout ce que la vie peut offrir, qu'y a-t-il à dire ?"
The waves crashed on the sand and the water pooled near her.,Les vagues s'écrasaient sur le sable et l'eau s'accumulait près d'elle.,Les vagues s'écrasaient sur le sable et l'eau s'accumulait près d'elle.
"""Frankie,"" John breathes into my wet hair.","Frankie, souffle John dans mes cheveux mouillés.","Frankie, suspires John dans mes cheveux humides."
"She didn't want this day, no matter how hard the work was, to ever end.","Elle ne voulait pas que cette journée, même si le travail était difficile, se termine un jour.","Ça lui avait valu des ennuis, mais elle ne voulait pas que cette journée, même si le travail était difficile, se termine jamais."
His dimple is just so adorable.,Sa fossette est tellement adorable.,"Ça, c'est adorable."
He lets his eyes skate over me before he turns them back to the room.,Il laisse ses yeux glisser sur moi avant de les tourner de nouveau vers la pièce.,"Ça fait un moment qu'il me regarde, puis il me fait une promenade avec ses yeux avant de les retourner sur la pièce."
"Humid, warm air rushed in and filled her lungs, and salty dampness coated her face.","L'air chaud et humide s'engouffra dans ses poumons, et une humidité salée recouvrit son visage.","Ça était humide et chaud, l'air s'engouffra dans ses poumons et elle sentit l'humidité salée sur son visage."
"""I'll keep her safe,"" Drew said, making Andi wince as she hung over his shoulder, struggling to keep the terror at bay.","Je la garderai en sécurité, dit Drew, faisant grimacer Andi qui s'accrochait à son épaule, s'efforçant de maintenir la terreur à distance.","Ça va bien, je la protégerai, dit Drew, ce qui fit froncer les sourcils d'Andi, qui s'accrocha à son épaule, luttant pour empêcher la terreur de la gagner."
"Nicki's skin is a deep, rich mahogany that must have been painted on by the hand of God himself, it's so perfect.","La peau de Nicki est d'un acajou riche et profond qui a dû être peint par la main de Dieu lui-même, tant elle est parfaite.","La peau de Nicki est un mahogany foncé qui doit avoir été peinte par la main même de Dieu, car elle est parfaite."
"And I'm sitting here in the bar that was supposed to be both our legacies.""",Et je suis assis ici dans le bar qui était censé être notre héritage à tous les deux.,"Ça fait un an que je suis assis ici, dans le bar qui était censé être notre héritage."
"No dark water surrounding him, just the bright and cold glare of sterility and the smell of bleach.","Il n'y avait plus d'eau sombre autour de lui, juste la froide lumière blafarde d'un endroit stérile et une odeur d'eau de Javel.","Ça n'y avait pas de mer noire l'entourant, juste le clair et froid du stérilité et l'odeur de chlorure de sodium."
"That's the best news I've heard in ages.""",C'est la meilleure nouvelle que j'ai entendue depuis longtemps.,Ça est la meilleure nouvelle que j'ai entendue depuis des années.
"I've done it a thousand times.""",Je l'ai fait des milliers de fois.,Ça m'a déjà mille fois.
What a day.,Quelle journée !,Ça a été une journée.
A big part of me wants to pull John into my arms and shield him from everything and everyone that would ever wish him harm.,Une grande partie de moi veut prendre John dans mes bras et le protéger de tout ce qui pourrait lui faire du mal.,Ça fait une grande partie de moi qui veut embrasser John dans mes bras et le protéger de tout et de tout ce qui pourrait lui faire du mal.
"It's me you want, not him.","C'est moi que tu veux, pas lui.","Ça, c'est moi que tu veux, pas lui."
Reds and blues and bright yellows swirled and clashed along the walls.,"Du rouge, du bleu et du jaune vif tourbillonnaient et se mélangeaient le long des murs.","Les murs étaient couverts de peintures rouges, de bleus et de jaunes vifs qui se mélangeaient et s'entrechoquaient."
"Merely acquaintances, as far as the world knew.","De simples connaissances, pour autant que le monde le sache.","Ça n'était que de l'acquaintance, du moins c'est ce que le monde pensait."
It's intangible.,Ce n'est pas tangible.,Ça est immatériel.
He was headed directly for them.,Il se dirigeait directement vers eux.,Ça allait directement vers eux.
"She'd fantasized about sucking him off many times, but it was never this good, this real.","Elle avait souvent fantasmé sur le fait de l'avoir en bouche, mais cela n'avait jamais été aussi bon, aussi vivace.","Ça lui était souvent à l'esprit de le sucer, mais ça n'avait jamais été aussi bon, aussi réel."
"At first, I assume it's for work or for Lexi but, when I ask, he dodges the question or distracts me with sex.","Au début, je supposais que c'était pour le travail ou pour Lexi, mais quand je lui demande, il esquive la question ou me distrait avec du sexe.","Ça a commencé par le supposer pour son travail ou pour Lexi, mais quand j'y interroge, il évite la question ou il m'en distrait avec du sexe."
"What a phenomenon.""",Quel phénomène !,Ça fait une vraie sensation.
"""If I had my way, we'd take out the privateer's whole linewomen too.","Si ça ne tenait qu'à moi, nous aurions éliminé toute la lignée du corsaire, y compris les femmes.","Ça m'irait mieux, nous prendrions les filles du corsaire tout entières."
"Pinching the jacket for Sign O' the Times between two fingers, I ease it off the shelf.","En pinçant la pochette de Sign O' the Times entre deux doigts, je la sors de l'étagère.",Je pinche le jacket de l'album Sign O' the Times entre deux doigts et l'enlève de la étagère.
"""He's covering his ass,"" Devyn said, watching as she returned her attention back to the email and-","Il couvre ses arrières, dit Devyn, en la regardant reporter son attention sur l'e-mail et...","Ça, c'est pour se couvrir la b..."
"""Lot's happened in the past couple of days.""",Il s'est passé beaucoup de choses ces deux derniers jours.,Ça a beaucoup changé ces dernières jours.
I frame his face in my hands.,J'encadre son visage dans mes mains.,Je frame son visage dans mes mains.
"""You're going to love the fourth grade,"" Uncle Shawn said, smiling as he picked her up and placed her on the chair as she frantically shook her head, knowing that this wasn't going to end well.","Tu vas adorer le CM1, dit Oncle Shawn en souriant alors qu'il la prenait dans ses bras et la déposait sur la chaise pendant qu'elle secouait frénétiquement la tête, car elle savait que ça n'allait pas bien se finir.","Ça va te faire beaucoup plaisir, la cinquième année, dit Oncle Shawn, souriant en la prenant dans ses bras et la plaçant sur la chaise, alors qu'elle secouait frénétiquement la tête, sachant que ça n'allait pas bien se terminer."
"""You said he changed it,"" Garrett countered.","Tu as dit qu'il l'avait changé, rétorque Garrett.","Ça change, tu as dit qu'il l'avait changé, répliqua Garrett."
My voice sounds like I've been chewing on asphalt and my words crumble under the crush of it.,Ma voix sonne comme si j'avais mâché de l'asphalte et mes mots s'effritent sous son poids.,Ça fait comme si j'avais mâché de l'asphalte et que mes mots s'effritaient sous l'effet de cela.
"""I'll post guards near the beach,"" her mother said.","Je vais poster des gardes près de la plage, dit sa mère.","Ça va être sécurisé, je vais faire poser des gardes à proximité de la plage, dit sa mère."
"And I'm not gonna lie, I get off on living vicariously through others.","Et je ne vais pas mentir, je prends mon pied en vivant par procuration à travers les autres.",Ça me donne du plaisir de vivre vicarieusement à travers les autres.
"""Why didn't Christopher stay on land with her?",Pourquoi Christopher n'était-il pas resté sur la terre ferme avec elle ?,Ça ne lui aurait pas fait de mal de rester sur la terre ferme avec elle ?
I know you feel the pull to the sea like I do.,"Je sais que tu es attiré par la mer, tout comme moi.","Ça fait bien des années que nous sommes mariés, mais je sais que tu ressens l'appel du large comme moi."
"Inna was already on the ropes, scaling like a spider on a web.","Inna était déjà sur l'échelle de cordes, se déplaçant comme une araignée sur une toile.","Inna était déjà à bout de forces, grimpeant comme une araignée sur une toile."
He must see this because he continues.,"Il doit s'en apercevoir, car il continue.",Ça doit lui arriver parce qu'il continue.
"""I think it made everything better,"" she said, absently tracing his fingers, careful of the cuts.","Je pense que ça a tout amélioré, dit-elle, traçant distraitement le contour de ses doigts, prenant soin de ne pas toucher aux coupures.","Ça a rendu tout mieux, dit-elle, en traçant distraitement le contour de ses doigts, en étant prudente pour ne pas lui faire de nouvelles blessures."
"He stared into her almond-shaped eyes, then moved his hand and turned away.","Il fixa ses yeux en amande, puis déplaça sa main et se détourna.","Ça lui fit frémir, il fixa son regard almondé, puis déplaça sa main et se détourna."
"After wiping my mouth with the back of my hand, I slink to the floor by the (blessedly cleanish) toilet, unable to move.","Après m'être essuyé la bouche du revers de la main, je me glisse sur le sol près des toilettes (heureusement propres), incapable de bouger.","Ça fait bien du bien, je me sèche la bouche avec le dos de ma main, puis je m'enroule sur le sol à côté du (mercifulement peu sale) WC, incapable de bouger."
"""Swimming lessons.",Des cours de natation.,Ça s'appelle des leçons de natation.
"The more he breathed the decision, the more it became clear that she was meant for him.","Plus il pensait à cette décision, plus il devenait évident qu'elle était faite pour lui.","Ça lui faisait plus respirer la décision, plus elle devenait claire qu'elle était faite pour lui."
"""Michelle was my first,"" he offers.","Michelle était ma première, explique-t-il.","Ça fait longtemps que je ne t'ai pas dit que Michelle était ma première,"
She was supposed to be able to do a hundred different things at once and-,"Elle était censée pouvoir faire une centaine de tâches en même temps, et...",Ça lui était censé être possible de faire cent choses à la fois et...
"Dyer smiles, tossing the strap of his messenger bag over his head.","Dyer sourit, jetant la lanière de son sac par-dessus sa tête.","Ça fait rire Dyer, qui passe la bande de son sac à dos sous son bras."
"I take it back, he needs to stop doing that.","Je retire ce que j'ai dit, il doit arrêter de faire ça.","Ça marche pas, il faut qu'il arrête."
"Mermaids were often spotted during a stormthat is when sailors needed them, and when they helped humans most.",Les sirènes sont souvent aperçues pendant une tempête  c'est à ce moment-là que les marins ont besoin d'elles et qu'elles aident le plus les humains.,"elles étaient souvent aperçues pendant une tempête, c'était là qu'elles étaient nécessaires aux marins et où elles aidaient les humains le plus."
"""Better?"" he asked, surprised at his breathiness.","demanda-t-il, surpris de son essoufflement.",Ça va mieux ?
"My skin is suddenly too tight, and my dick is arguing loudly in Garrett's favor, reminding me that we hadn't had sex in weeks before the end, so it's been - let me count - Jesus, nearly two months since I got laid.","Ma peau est soudain trop tendue, et ma bite plaide vigoureusement en faveur de Garrett, me rappelant que nous n'avions plus fait l'amour depuis des semaines avant la fin de notre histoire.","Ça fait des semaines que je n'ai pas eu de sexe avec lui avant la fin, alors c'est - laisse-moi compter - mon Dieu, presque deux mois que je n'ai pas eu de relations sexuelles."
It wasn't any different.,Ce n'était pas différent.,Ça n'était pas différent.
"For now, we need to figure out what to do.""","Pour l'instant, nous devons trouver quoi faire.","Ça, pour l'instant, nous oblige à réfléchir à ce qu'il faut faire."
"I mean, fuck.","Je veux dire, putain.","Ça veut dire, putain."
"The winding path through the rides was mostly clean of sand and debris, and only a few of the rides and sideshow games showed any evidence that a powerful storm had ripped through the night before.","Le chemin sinueux qui traversait les manèges était presque entièrement débarrassé du sable et des débris, et seuls quelques manèges et jeux du parc d'attraction montraient des signes qu'une puissante tempête s'était abattue sur le parc la nuit précédente.","Le chemin sinueux menant aux manèges était le plus part le net, du sable et des débris, et seulement quelques manèges et les jeux de la foire montraient qu'une puissante tempête avait traversé la nuit précédente."
"""Has anyone ever...confronted you?",Est-ce que quelqu'un t'a déjà... confronté ?,Ça a jamais...
"John's hand, which he's lifted to sift through the hair at my nape, drifts down to cup the back of my neck.","La main de John, qu'il a soulevée pour la glisser dans les cheveux à l'arrière de mon crâne, descend jusqu'à ma nuque.","La main de John, qu'il a levée pour trier mes cheveux dans ma nuque, descend pour prendre la base de mon cou."
"""This is a long series of firsts for me,"" he says, his voice quiet.","C'est une longue série de premières pour moi, dit-il, la voix calme.","Ça fait longtemps que je ne vois pas ça, dit-il, la voix calme."
"""If my calculations are correct, I would say a little over twenty-two billion, forty-seven million, two hundred fifty-seven thousand dollars and eighty-three cents.","Si mes calculs sont corrects, je dirai un peu plus de vingt-deux milliards, quarante-sept millions, deux cent cinquante-sept mille dollars et quatre-vingt-trois centimes.","Si mes calculs sont corrects, je dirais un peu plus de vingt-deux milliards, quatre-vingt-dix-sept millions, deux cent cinquante-sept mille dollars et huit-dix-neuf centimes."
"My skin is beech with a hint of henna, my wild, black curls have minds of their own.","Ma peau est de la couleur du hêtre avec un soupçon de henné, mes boucles noires et sauvages n'en font qu'à leur tête.","Ça fait un an que je ne me coupe plus les cheveux, et je n'ai plus besoin de maquillage."
"When she stepped, the ground seemed to fall out from under her feet and she stumbled on air.","Lorsqu'elle fit un pas, le sol sembla se dérober sous ses pieds et elle trébucha dans le vide.",Ça lui semblait que le sol s'effondrait sous ses pieds et qu'elle trébuchait dans le vide.
"""You too,"" I reply over my shoulder, as he starts his engine.","Toi aussi, répondis-je par-dessus mon épaule, tandis qu'il démarre son moteur.","Ça va aussi pour toi, réponds-je sur mon épaule, alors qu'il démarrera son moteur."
Every nerve in her body hummed.,Chaque nerf de son corps frémissait.,Ça lui faisait frémir toute sa chair.
I smack him on his rock-hard abs.,Je lui donne une claque sur ses abdominaux durs comme la pierre.,"Ça fait mal, je lui donne une gifle sur ses abdominaux durs comme de la pierre."
"The sun warmed the top of his head and his shoulders, and the heated sand toasted his bare feet.","Le soleil lui réchauffait le sommet du crâne et les épaules, et le sable chaud brûlait ses pieds nus.","Le soleil réchauffa le sommet de sa tête et ses épaules, et le sable chaud cuisit ses pieds nus."
"As sure as he was that he couldn't get close to anyone, he longed to feel her touch.","Même s'il était sûr de ne pas pouvoir être proche de quelqu'un, il avait envie de la toucher.","Ça lui était autant sûr qu'il ne pouvait s'approcher de personne, qu'il désirait sentir son contact."
