sources,references,translations
"He didn't move away, and she leaned in close.","Il ne bougea pas, et elle se rapprocha.","Il ne s'écarta pas, et elle se blottit contre lui."
"You know, the one where the Ex brings the stuff you've left at their place and vice versa.","Vous savez, cet échange où l'ex apporte les affaires que tu as laissées chez lui et vice versa.","Tu sais, celui où l'ex te ramène tes affaires oubliées chez lui, et inversement."
"""It's only an hour and a half.",Ce n'est qu'à une heure et demie de trajet.,Ce n'est qu'une heure et demie.
"""It's a beautiful country.""",C'est un pays magnifique.,C'est un beau pays.
I could automate my entire set.,Je pourrais automatiser l'ensemble de mon travail.,Je pourrais automatiser tout mon ensemble.
"God, just thinking about the burnt, cold, creamy, grainy concoction...","Mon Dieu, rien que de repenser à cette mixture granuleuse, froide et avec un goût de brûlé...","Mon Dieu, rien que d'imaginer ce mélange brûlé, froid, crémeux et granuleux..."
"""I already have that,"" Andi pointed out with a disappointed sigh and a sad shake of her head as she glanced back at Nicholas.","Je l'ai déjà ça, dit Andi avec un soupir déçu et un triste hochement de tête en regardant Nicholas.","J'ai déjà ça, fit remarquer Andi avec un soupir déçu et un triste hochement de tête en jetant un regard vers Nicholas."
"""So, all the stories I heard about Christopher and Amelia...""","Alors, toutes les histoires que j'ai entendues sur Christopher et Amelia...","« Donc, toutes les histoires que j’ai entendues sur Christopher et Amelia… »"
"""Yeah,"" I agree, and trail off myself because John could leave anyone speechless, but especially me.","Oui, dis-je en signe d'acceptation, et je m'interromps parce que John peut laisser n'importe qui sans voix, mais surtout moi.","« Ouais », j’acquiesce avant de me taire à mon tour, parce que John avait le don de clouer le bec à n’importe qui, mais à moi plus qu’à quiconque."
"They'd be stupid to fire him, Andi reminded herself, repeating the words that had gotten her through the last ten hours.","Ils seraient stupides de le licencier, se rappela Andi, répétant les mots qui l'avaient aidée à traverser les dix dernières heures.","Ce serait stupide de le virer, se rappela Andi, répétant les mots qui l’avaient soutenue durant les dix dernières heures."
"The faint smell of burning wood reaches my nose, and I inhale deeply.",L'odeur légère du bois brûlé parvient à mon nez et j'inspire profondément.,"Une légère odeur de bois brûlé me parvient, et j'inspire profondément."
"I just don't know whether I'd end up in the warm embrace of his impossibly long arms, or if my heart would smash into bits on some outcropping of rocks that I can't see but know are probably there.","J'ignore si je finirais dans l'étreinte chaleureuse de ses bras incroyablement longs, ou si mon cœur se briserait en mille morceaux sur un affleurement de rochers que je ne peux pas voir mais dont je devine la présence.","Je ne sais tout simplement pas si je finirais dans l'étreinte chaude de ses bras démesurément longs, ou si mon cœur se briserait en mille morceaux contre quelque saillie rocheuse invisible, mais que je sens être là, tapie dans l'ombre."
"And I refuse to believe she can't sing, not with a tone like that.","Et je refuse de croire qu'elle ne sait pas chanter, pas avec un tel timbre.","Et je refuse de croire qu'elle ne sait pas chanter, pas avec un timbre pareil."
And what was he supposed to do with a crying woman?,Et qu'était-il censé faire avec une femme qui pleurait ?,Et qu'est-ce qu'il était censé faire avec une femme en pleurs ?
"""It was an observation.""",C'était juste une remarque.,C'était une simple observation.
"""You knew killed my brother and you didn't tell me?""",Tu savais que mon frère avait été tué et tu ne me l'as pas dit ?,"""Tu savais que c'était lui qui avait tué mon frère et tu ne me l'as pas dit ?"""
A lovely lunch made by Chase.,Un délicieux déjeuner préparé par Chase.,Un délicieux déjeuner préparé par Chase.
"""Wow, you are lucky to have a family record from that far back.",Tu as de la chance d'avoir des objets de famille aussi anciens.,"Wow, tu as de la chance d'avoir un registre familial qui remonte aussi loin."
I'm weighing my options - Melrose Diner for its proximity or Broad Street Diner for its superior batter - when the phone rings.,"Je pèse mes options : le Melrose Dinner pour sa proximité ou le Broad Street Diner pour sa pâte supérieure, lorsque le téléphone sonne.",Je pèse le pour et le contre – Melrose Diner pour sa proximité ou Broad Street Diner pour sa pâte bien supérieure – quand le téléphone sonne.
"I shiver with pleasure and shake my head hard, wrenching his hand away from my needy flesh.","Je frissonne de plaisir et secoue la tête avec force, éloignant sa main de ma chair en manque ""Stop !""","Un frisson de plaisir me parcourt et je secoue violemment la tête, arrachant sa main de ma peau avide."
"""You won't think so once you know the truth.""",Tu ne le penseras plus quand tu connaîtras la vérité.,Tu ne le penseras plus une fois que tu connaîtras la vérité.
"Did she know him, or had they just met?",Le connaissait-elle ou venaient-ils de se rencontrer ?,"Le connaissait-elle, ou venaient-ils de se rencontrer ?"
He would not win.,Il ne gagnerait pas.,Il ne gagnerait pas.
Or cancel the contract.,Ou annuler le contrat.,Ou annuler le contrat.
"""For sixty-seven days?""",Depuis soixante-sept jours ?,Pendant soixante-sept jours ?
The moonlight streaks John's hair with gold.,"Au clair de lune, les cheveux de John se teintent d'or.",La lumière de la lune strie les cheveux de John d'or.
"I'm supposed to be putting you to sleep with my droning.""",Je suis censé t'endormir avec mon histoire barbante.,Je suis censé t'endormir avec mon baratin monotone.
"That's beyond crazy, it's creepy.""","C'est plus que fou, c'est effrayant.","C'est plus que fou, c'est flippant."
"""I thought you wanted to go to the park.",Je croyais que tu voulais aller au parc.,Je pensais que tu voulais aller au parc.
"And Christopher loved her enough to sacrifice everything for her.""",Et Christopher l'aimait suffisamment pour tout sacrifier pour elle.,Et Christopher l'aimait assez pour tout sacrifier pour elle.
"What the hell are you doing under my desk?""","Que faites-vous sous mon bureau, bon sang ?",Qu'est-ce que tu fous sous mon bureau ?
It wouldn't be the same.,Ce ne serait pas la même chose.,Ce ne serait pas la même chose.
"Naturally, a young mother with her toddler wanders into the area just as those delightful words leave Dyer's mouth.","Naturellement, une jeune mère et son bambin entrent dans le restaurant juste au moment où ces mots charmants sortent de la bouche de Dyer.","Évidemment, une jeune mère avec son bambin débarque dans le coin juste au moment où ces charmantes paroles franchissent les lèvres de Dyer."
"We found out about the child, but no record of Amelia.""","Nous avons découvert l'enfant, mais aucune trace d'Amelia.","Nous avons découvert l'existence de l'enfant, mais aucun registre concernant Amelia."
"Or to a place you really love.""",Ou dans un endroit que tu aimes vraiment.,Ou un endroit que tu adores ?
"It's Saturday again, and I've invited John to go with me to a giant record fair in Cherry Hill, New Jersey.","Nous sommes samedi, et j'ai invité John à m'accompagner à une gigantesque foire aux disques à Cherry Hill, dans le New Jersey.","Nous sommes samedi encore une fois, et j’ai invité John à m’accompagner à une énorme bourse aux disques à Cherry Hill, dans le New Jersey."
"""Give me a minute,"" he mumbled, and small sobs wracked his body, sending visible tremors through his shoulders.","Donne-moi une minute, marmonna-t-il, et de petits sanglots secouèrent son corps, provoquant des tremblements visibles dans ses épaules.","« Donne-moi une minute, » murmura-t-il, et de petits sanglots secouèrent son corps, faisant trembler ses épaules de manière visible."
"The sun glints in his snowy, blonde hair.",Le soleil brille dans ses cheveux blonds comme la neige.,"Le soleil scintille dans ses cheveux blonds, pareils à de la neige."
Then...not so much.,Ensuite... plus vraiment.,Ensuite... plus tellement.
"""Lexi is the sister of the boy that...?""",Lexi est la sœur du garçon qui... ?,"Lexi, c'est la sœur du garçon qui... ?"
"I don't know why I'm so nervous, except that I have no idea what's going on between us.","Je ne sais pas pourquoi je suis si nerveux, mis à part que je n'ai aucune idée de ce qui se passe entre nous.","Je ne sais pas pourquoi je suis si nerveux·se, sauf que je n'ai aucune idée de ce qui se passe entre nous."
"I can blame the pirate in the painting for all my troubles.""",Je peux blâmer le pirate du tableau pour tous mes problèmes.,Je peux accuser le pirate dans le tableau de tous mes ennuis.
She'd never forget the perfection of the moment.,Elle n'oublierait jamais la perfection de ce moment.,Elle n'oublierait jamais la perfection de ce moment.
"""I would have killed your diver man that day toobut you were there.","J'aurais tué ton plongeur ce jour-là aussi, mais tu étais là.","J’aurais tué ton plongeur ce jour-là aussi, mais tu étais là."
She needed an antacid more than dinner.,Elle avait plus besoin d'un antiacide que d'un dîner.,Elle avait plus besoin d'un antiacide que d'un dîner.
He leaned forward and buried his face in his hands.,Il se pencha en avant et enfouit son visage dans ses mains.,Il se pencha en avant et enfouit son visage dans ses mains.
"It's just that he seems so lost, at the moment.","C'est juste qu'il semble si perdu, en ce moment.","C'est juste qu'il a l'air si perdu, en ce moment."
Tangy warmth filled her mouth and her taste buds opened up.,La chaleur acidulée emplit sa bouche et ses papilles gustatives se réveillèrent.,Une chaleur acidulée emplit sa bouche et ses papilles s'éveillèrent.
"""Before we could decide exactly what we were going to do, a large wave washed over the jelly.""","Avant que nous ayons pu décider exactement ce que nous allions faire, une grande vague s'était abattue sur la méduse.","Avant que nous puissions décider exactement de ce que nous allions faire, une grosse vague déferla sur la méduse."
He couldn't help but smile back.,Il ne put s'empêcher de sourire à son tour.,Il ne put s’empêcher de sourire en retour.
"He hasn't seen me yet, which is a both a blessing and a curse.","Il ne m'a pas encore vu, ce qui est à la fois une bénédiction et une malédiction.","Il ne m'a pas encore vu, ce qui est à la fois une bénédiction et une malédiction."
"""Roman Palms is our highest earner,"" Devyn said, watching as she scrolled to a financial report.","Roman Palms est l'hôtel qui nous rapporte le plus, dit Devyn, en la regardant faire défiler un rapport financier.","Le Roman Palms est notre établissement le plus rentable, dit Devyn en la regardant faire défiler un rapport financier."
It's become our thing.,C'est devenu notre truc.,C'est devenu notre truc.
I hear rustling and know he's settling in for a conversation I don't know I want to have with him.,J'entends des bruits de mouvements et je sais qu'il s'installe pour une conversation que je ne suis pas sûr d'avoir envie d'entamer avec lui.,J'entends un froissement et je sais qu'il s'installe pour une conversation dont je ne suis pas sûre d'avoir envie.
"She ought to tell him the whole story, and that Inna was after him toobut she was tired and emotionally drained.","Elle devrait lui raconter toute l'histoire, et lui dire qu'Inna lui en voulait à lui aussi, mais elle était fatiguée et à bout de nerfs.","Elle aurait dû lui raconter toute l'histoire, et que Inna était aussi après lui, mais elle était épuisée et vidée émotionnellement."
"I know that I could get you an interview,"" Drew said with a sympathetic smile.","Je sais que je peux t'obtenir un entretien, dit Drew avec un sourire compatissant.","Je sais que je pourrais vous obtenir un entretien, dit Drew avec un sourire compatissant."
It's a lot to swallow.,C'est beaucoup à avaler.,C'est difficile à avaler.
"His eyes open, half-lidded with lust, and I lick my bottom lip, sucking it into my mouth and biting it before I stretch my tongue out to taste him.","Ses yeux s'ouvrent, mi-clos de désir, et je lèche ma lèvre inférieure, l'aspirant dans ma bouche et la mordillant avant d'étirer ma langue pour le goûter.","Ses yeux mi-clos, lourds de désir, et je passe ma langue sur ma lèvre inférieure avant de l’aspirer entre mes dents pour la mordiller, puis tends la langue pour le goûter."
"""And your glorious fucking arse.""",Et ton putain de cul glorieux.,Et ton cul glorieux de merde ?
His t-shirt rides up to reveal a flat stomach covered in a light dusting of strawberry blonde hair.,Son t-shirt remonte et révèle un ventre plat recouvert d'une légère couche de poils blond vénitien.,"Son t-shirt se soulève, découvrant un ventre plat couvert d'une fine poussière de poils blond vénitien."
"And the rent was cheaper, too.",Et le loyer était moins cher.,"Et le loyer était moins cher, en plus."
"""Yes, you did,"" Devyn murmured in agreement with a pointed look at the notes that Andi made last night.","Oui, vous l'avez fait, murmura Devyn en signe d'accord avec le regard pointé sur les notes qu'Andi avait prises la nuit précédente.","Oui, c'est vrai, murmura Devyn en acquiesçant, un regard appuyé vers les notes qu'Andi avait prises la veille."
Good thing her fantasies didn't beam out of the top of her head and project onto the ceiling.,Heureusement que ses fantasmes ne sortaient pas de sa tête pour se projeter au plafond.,Heureusement que ses fantasmes ne jaillissaient pas du sommet de son crâne pour s'afficher sur le plafond.
And then he withdrew.,Et puis il s'est éloigné.,Et puis il s'est retiré.
"""Yes, since you set me up with nightly play dates.""","Oui, puisque tu m'as arrangé des créneaux de rendez-vous nocturnes pour que je m'amuse.","""Oui, surtout depuis que tu m’as collé des rendez-vous galants tous les soirs."""
The wind gusted and showered them with a spray of misty rain.,Le vent souffla en rafales et les aspergea d'une pluie fine.,"Une bourrasque s’éleva, les aspergeant d’une bruine fine."
"""I don't think he's a guard.",Je ne pense pas que ce soit un gardien.,Je ne pense pas qu'il soit un garde.
"""You can't dive in Kansas unless you're planning on diving corn plants.""","On ne peut pas plonger au Kansas, à moins d'avoir l'intention de plonger dans des champs de maïs.","Tu peux pas plonger au Kansas, à moins que tu comptes explorer des champs de maïs."
"Mari climbed the stairs, disappearing for a moment on the other side of the dunes.","Mari monta les escaliers, disparaissant un instant de l'autre côté des dunes.","Mari gravit les marches, disparaissant un instant de l'autre côté des dunes."
His attention had been on her and no one else.,Son attention s'était portée sur elle et sur personne d'autre.,"Son attention n'avait été que pour elle, et pour personne d'autre."
"?"" He asks.",demande-il.,"?"" demande-t-il."
"For a moment, Devyn considered taking a look at the notebook on the couch next to her to find out what she was working on, only to decide against it since that would probably end with him feeling like the biggest asshole alive when that bottom lip started trembling and she sadly mumbled, ""My notebook.""","Pendant un instant, Devyn envisagea de jeter un coup d'œil au carnet posé sur le canapé à côté d'elle pour savoir sur quoi elle travaillait, mais il décida de ne pas le faire parce qu'il finirait probablement par se sentir comme le plus grand connard lorsque sa lèvre inférieure se mettrait à trembler et qu'elle marmonnerait tristement : ""mon carnet.""","Pendant un instant, Devyn songea à jeter un coup d'œil au carnet sur le canapé à côté d'elle pour découvrir ce sur quoi elle travaillait, avant d'y renoncer, sachant que ça finirait probablement par le faire se sentir comme le dernier des connards quand cette lèvre inférieure se mettrait à trembler et qu'elle murmurerait tristement : *""Mon carnet.""*"
"""I didn't know you made a habit of riding out storms.""",Je ne savais pas que tu avais l'habitude de traverser les tempêtes.,Je ne savais pas que tu avais l'habitude d'affronter les tempêtes.
"""I don't know,"" she said, raising her voice over the sound of the water.","Je ne sais pas, dit-elle en élevant la voix au-dessus du bruit de l'eau.","Je ne sais pas, dit-elle en élevant la voix pour couvrir le bruit de l'eau."
"""Then you should probably answer quickly,"" he said, not really looking all that concerned that she was about to create a memory that neither one of them would ever forget.","Alors, tu devrais probablement répondre rapidement, dit-il, ne semblant pas vraiment préoccupé par le fait qu'elle était sur le point de créer un souvenir que ni l'un ni l'autre n'oublierait jamais.","Alors tu ferais mieux de répondre vite, dit-il, sans avoir l'air vraiment inquiet qu'elle s'apprêtait à créer un souvenir qu'aucun des deux n'oublierait jamais."
"""I'd just found out my little sister has cancer!"" The teen screams, startling the room.",Je viens d'apprendre que ma petite sœur a un cancer !,"« Je venais juste d’apprendre que ma petite sœur a un cancer ! » hurle l’ado, faisant sursauter toute la pièce."
Dyer is unreasonably handsome.,Dyer est d'une beauté démesurée.,Dyer est démesurément beau.
"Hoping that this would be quick, Andi opened the door only to find a large man standing in the hallway.","En espérant que ce serait rapide, Andi ouvrit la porte et trouva un homme imposant qui se tenait dans le couloir.","Espérant que cela serait rapide, Andi ouvrit la porte pour tomber sur un grand homme debout dans le couloir."
"""If you stay, I do too.","Si tu restes, je reste aussi.","Si tu restes, moi aussi."
"He swipes at it, but another soon takes its place.","Il l'essuie, mais une autre prend rapidement sa place.","Il tente de le chasser, mais un autre prend vite sa place."
"Besides, it gives me time to think.","Et puis, ça me laisse le temps de réfléchir.","En outre, cela me laisse le temps de réfléchir."
"His grip on me is light, but it burns hot.","Son emprise sur moi est légère, mais elle est brûlante.","Sa prise sur moi est légère, mais elle brûle d’un feu intense."
"""You have to admit, it was a smart move to blame me.",Tu dois admettre que c'était une bonne idée de m'accuser.,"Tu dois admettre, c'était un coup intelligent de me rejeter la faute."
"When I first landed on America's shores, I'd had high hopes of becoming a music journalist.","Lorsque j'ai débarqué sur le sol américain, j'avais le grand espoir de devenir journaliste musical.","Quand je suis arrivé pour la première fois sur le sol américain, j’avais de grands espoirs de devenir journaliste musical."
"I snatch up the rest of my things, and then I walk out of  John's bedroom.",Je ramasse le reste de mes affaires et je sors de la chambre de John.,"J'attrape le reste de mes affaires, puis je sors de la chambre de John."
"But if he does, then he'll see how desperately I want him to do just that.","Mais s'il le fait, il verra à quel point j'ai désespérément envie qu'il le fasse.","Mais s'il le fait, alors il verra à quel point j'ai désespérément envie qu'il fasse exactement ça."
"He's such a sweetheart, so tender and gentle, and yet so powerful.","Il est si gentil, si tendre et si doux, et pourtant si puissant.","C'est un vrai chou, si tendre et doux, et pourtant si puissant."
He remembered how much he loved the ocean before the accident.,Il se souvient à quel point il aimait l'océan avant l'accident.,Il se rappelait combien il aimait l'océan avant l'accident.
You would have been collateral damage if I hadn't been able to rescue you.,Tu aurais été un dommage collatéral si je n'avais pas pu te sauver.,Tu aurais été un dommage collatéral si je n'avais pas pu te secourir.
"They look rather cozy, actually.","Ils ont l'air plutôt sympathiques, en fait.","Ils ont l'air assez douillets, en fait."
Like he's using me to test waters he's been afraid to swim in for whatever reason.,Comme s'il m'utilisait pour tester des eaux dans lesquelles il a peur de nager pour une raison ou une autre.,"Comme s'il se servait de moi pour tester des eaux qu'il n'osait affronter, peu importe la raison."
Her mouth barely moved as she spoke.,Sa bouche bougeait à peine lorsqu'elle parla.,Ses lèvres bougèrent à peine quand elle parla.
"""Right now, Roman Palms is renting their ballroom space for the Winter Wonderland and a few other low attendance events at a fraction of the price because it's easier, but it's costing them in the long run,"" Andi explained as he took the iPad from her and swiped through the file, taking a closer look at the numbers.","En ce moment, Roman Palms loue sa salle de bal pour le Winter Wonderland et quelques autres événements peu fréquentés à une fraction du prix normal parce que c'est plus facile, mais ça leur coûte cher à long terme, expliqua Andi en lui prenant l'iPad et en parcourant le fichier, examinant les chiffres de plus près.","« En ce moment, le Roman Palms loue son espace de bal pour *Winter Wonderland* et quelques autres événements peu fréquentés à un prix dérisoire par facilité, mais ça leur coûte à long terme, » expliqua Andi en lui prenant l'iPad des mains et en faisant défiler le dossier, examinant les chiffres de plus près."
I don't have complete control over my body at the moment.,Je n'ai pas le contrôle total de mon corps en ce moment.,Je n'ai pas le contrôle total de mon corps en ce moment.
"You act like you know him.""",Tu agis comme si tu le connaissais.,Tu agis comme si tu le connaissais.
The Hollywood Hearts Series:,La série Hollywood Hearts :,La série des cœurs d'Hollywood :
"The room fills up rapidly around us, its dark walnut tables wobbling under the weight of glasses, dishes, and errant elbows.","La salle se remplit rapidement autour de nous, les tables en noyer sombre vacillent sous le poids des verres, de la vaisselle et des coups de coude.","La pièce se remplit rapidement autour de nous, ses tables en noyer sombre vacillant sous le poids des verres, des plats et des coudes maladroits."
But she didn't say that.,Mais elle n'avait pas dit ça.,Mais elle ne l'a pas dit.
"Of course, he'd keep it all for himself.","Bien sûr, il garderait tout pour lui.","Bien sûr, il garderait tout pour lui."
"""Yeah,"" he grunts into my neck.","Oui, grogne-t-il dans mon cou.","Ouais, grogne-t-il contre mon cou."
It was all you could do when the air ran out.,C'est tout ce qu'on peut faire quand il n'y a plus d'air.,C'est tout ce que tu pouvais faire quand l'air est venu à manquer.
And then he's racked by a choking sob that takes him to his knees.,Puis un sanglot étouffé le fait tomber à genoux.,"Puis une sanglot étouffant le secoue, le forçant à s’agenouiller."
"Maybe tomorrow if there isn't much damage from the weather.""",Peut-être demain s'il n'y a pas trop de dégâts,"Peut-être demain, s'il n'y a pas trop de dégâts à cause du temps."
I'll take him as a faux pirate since the real ones need baths and a dentist anyway.,Je le considérerai comme un faux pirate puisque les vrais ont de toute façon besoin d'un bain et d'un dentiste.,"Je vais le prendre comme faux pirate, les vrais ayant de toute façon besoin d'un bain et d'un dentiste."
"Wait until my mother hears about you trying to kill me.""",Attends que ma mère apprenne que tu as essayé de me tuer.,Attends que ma mère apprenne que tu as essayé de me tuer.
"He'd gone years without touching a woman, but the thought of going even one day without touching her...","Il avait passé des années sans toucher une femme, mais l'idée de passer ne serait-ce qu'un jour sans la toucher...","Il avait passé des années sans toucher une femme, mais l'idée de passer ne serait-ce qu'une journée sans la toucher..."
"His are dark, darker than I've ever seen them, the pupils completely blown.","Les siens sont sombres, plus sombres que je ne les ai jamais vus, les pupilles complètement dilatées.","Ses yeux sont sombres, plus sombres que je ne les ai jamais vus, les pupilles totalement dilatées."
"I've never ordered your pimento cheese, but it tastes different than what I've had before.""","Je n'ai jamais commandé ton fromage pimenté, mais il a un goût différent de ceux que j'ai déjà mangé.","Je n'ai jamais commandé ton fromage au piment, mais il a un goût différent de ceux que j’ai goûtés avant."
It's the question glaring at me from the top of my screen.,C'est la question qui m'interpelle en haut de mon écran.,C'est la question qui me fixe depuis le haut de mon écran.
"""Why do I have a feeling that this is about more than just a job?""",Pourquoi ai-je l'impression qu'il s'agit de bien plus qu'un simple travail,"""Pourquoi ai-je l'impression que cela ne concerne pas *uniquement* un travail ?"""
"""Let's get the last window on this side done.",Nous allons terminer la dernière fenêtre de ce côté.,Occupons-nous de la dernière fenêtre de ce côté.
"A flash of a distant transformer going, and then memories burned in his stomach like a whirlpool.","Un éclair venant d'un transformateur lointain qui se mettait en marche, puis des souvenirs brûlèrent dans son l'estomac comme un tourbillon.","Un éclair au loin, un transformateur qui grille, puis des souvenirs lui brûlaient l'estomac comme un tourbillon."
"The strong flame flickered in his sight, the remnants of his tears making halo rainbows around the flame.","La forte flamme vacilla sous ses yeux, les restes de ses larmes formant des arcs-en-ciel autour de la flamme.","La flamme intense vacillait sous son regard, les vestiges de ses larmes formant des halos irisés autour de la lumière."
"""Luke was about seven, I think.","Luke avait environ sept ans, je crois.","Luke devait avoir sept ans, je crois."
"The little place felt more like a home than anywhere she'd lived, and she wasn't ready to leave it behind.","Ce petit endroit ressemblait plus à un foyer que n'importe quel autre endroit où elle avait vécu, et elle n'était pas prête à le laisser derrière elle.","Ce petit endroit lui semblait plus chaleureux que tous ceux où elle avait vécu, et elle n'était pas prête à l'abandonner."
"""I didn't want to delay the project,"" she mumbled sadly only to open her eyes and glare at the man who'd quickly become like a big brother to her over the past year and seemed to really enjoy tormenting her when he muttered, ""Pain in the ass.""","Je ne voulais pas retarder le projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de fixer l'homme qui était rapidement devenu un grand frère pour elle au cours de l'année écoulée et qui prenait plaisir à la tourmenter en marmonnant : ""Casse-pieds"".","« Je ne voulais pas retarder le projet », marmonna-t-elle tristement pour ouvrir les yeux et fusiller du regard l’homme qui était devenu comme un grand frère pour elle au fil de l’année et qui semblait vraiment prendre plaisir à la tourmenter quand il grommela : *« Quelle emmerdeuse. »*"
"""That's not really an answer,"" Andi said as she carefully slipped her feet back into her shoes.","Ce n'est pas vraiment une réponse, dit Andi alors qu'elle remettait avec précaution ses chaussures.","Ce n'est pas vraiment une réponse, dit Andi en glissant prudemment ses pieds dans ses chaussures."
Where were all the birds?,Où étaient tous les oiseaux ?,Où étaient passés tous les oiseaux ?
"I'm very, very busy, you know.","Je suis très, très occupé, tu sais.","Je suis très, très occupé, tu sais."
It was going to be an easy cleanup with no water damage to contend with.,Le nettoyage allait être facile et il n'y aurait pas de dégâts des eaux à déplorer.,"Ça allait être un nettoyage facile, sans dégâts des eaux à gérer."
John and I?,John et moi ?,John et moi ?
My parents already thought I was obsessed.,Mes parents pensaient déjà que j'étais obsédé.,Mes parents pensaient déjà que j'étais obsédé.
A cool wave slid over her feet and her tail throbbed.,Une vague fraîche glissa sur ses pieds et sa queue palpita.,Une vague fraîche glissa sur ses pieds et sa queue palpitait.
"She leaned into him, relishing the warmth and safety of his hug.","Elle se pencha vers lui, savourant la chaleur et la sécurité de son étreinte.","Elle se blottit contre lui, savourant la chaleur et la sécurité de son étreinte."
"""But of course you'd be a butterfly.""",Mais bien sûr que tu deviendras un papillon.,« Mais bien sûr que tu serais un papillon. »
"Before I know it, I've closed the door and grabbed him from behind.","Avant même de m'en rendre compte, j'ai refermé la porte et je l'ai attrapé par derrière.","Avant même que je m'en rende compte, j'avais fermé la porte et l'avais saisi par-derrière."
I was busy boarding up the windows and closing the storm shutters.,J'étais occupé à barricader les fenêtres et à fermer les volets.,J'étais occupé à barricader les fenêtres et à fermer les volets de tempête.
"He's clearly educated, and I've seen his patience in action.",Il est manifestement instruit et j'ai vu sa patience à l'œuvre.,"Il est clairement instruit, et j’ai vu sa patience à l’œuvre."
"He looked so stressed, Andi thought as she lay there, watching Devyn as he worked on the couch that he'd dragged in here to keep an eye on her because apparently, he had trust issues and-","Il paraissait tellement stressé, pensa Andi alors qu'elle était allongée là, regardant Devyn travailler sur le canapé qu'il avait traîné ici pour garder un œil sur elle parce qu'apparemment, il avait des problèmes de confiance et...","Il avait l'air si stressé, songea Andi en l'observant depuis le lit, tandis que Devyn s'affairait sur le canapé qu'il avait traîné ici pour la surveiller — visiblement, il avait des problèmes de confiance, et—"
Gulls shrieked warnings in the distance.,Des goélands criaient des avertissements au loin.,Les mouettes stridaient des avertissements au loin.
"She's strong in her convictions, anyone with eyes can see it.","Elle est tient droite dans ses bottes, n'importe qui avec des yeux peut le voir.","Elle est solide dans ses convictions, ça crève les yeux."
The men didn't need to cross paths.,Les deux hommes n'avaient pas besoin de se croiser.,Les hommes n'avaient pas besoin de se croiser.
It's romantic.,C'est romantique.,C'est romantique.
"After handing the keys to the valet, Devyn, who kept sending her accusing glares, led her inside the incredibly beautiful hotel lobby.","Après avoir remis les clés au voiturier, Devyn, qui ne cessait de lui lancer des regards accusateurs, la conduisit à l'intérieur du hall de l'hôtel, d'une beauté incroyable.","Après avoir remis les clés au voiturier, Devyn, qui ne cessait de lui lancer des regards accusateurs, la conduisit à l'intérieur du somptueux hall de l'hôtel."
Maybe this Patrick was the reason.,Peut-être que ce Patrick en était la raison.,Peut-être que ce Patrick en était la raison.
"""I thought you were resting.",Je croyais que tu te reposais.,Je pensais que tu te reposais.
"He took her mouth in his, taking in the sweetness of her breath and the yielding fullness of her lips.","Il prit sa bouche dans la sienne, profitant de la douceur de son souffle et de la souplesse de ses lèvres.","Il prit sa bouche avec la sienne, savourant la douceur de son souffle et la plénitude cédule de ses lèvres."
"He should give her one last kiss goodbye and head for the door, but...","Il devrait lui donner un dernier baiser d'adieu et se diriger vers la porte, mais...","Il devrait lui donner un dernier baiser d'adieu et se diriger vers la porte, mais..."
"I can't describe the noise I make, part newborn kitten, part whiny toddler.","Je ne peux décrire le bruit que je fais, on dirait à la fois un chaton nouveau-né et un enfant pleurnichard.","Je ne peux décrire le bruit que je fais, à moitié chaton nouveau-né, à moitié gamin geignard."
"""Are you ready to tell me what happened between you two?""",Es-tu prêt à me dire ce qui s'est passé entre vous deux ?,Es-tu prêt(e) à me dire ce qui s'est passé entre vous deux ?
Pterodactyls take up residence in my gut.,Des ptérodactyles s'installent dans mes tripes.,Des ptérodactyles s'installent dans mes entrailles.
"Dizzied, she couldn't separate Chase's licks from his nibbles, and she fell over the edge in one frantic shout.","Étourdie, elle n'arrivait pas à distinguer les coups de langue de Chase de ses mordillements, et elle tomba dans le vide en poussant un cri frénétique.","Étourdie, elle ne parvenait plus à distinguer les coups de langue de Chase de ses petites morsures, et elle bascula dans un cri frénétique."
"Who has time to bake bread anymore?""",Qui a encore le temps de faire du pain ?,Qui a encore le temps de faire son pain ?
"I hold up a hand, hating the fact that it wobbles.","Je lève une main, détestant le fait qu'elle tremble.","Je lève une main, détestant le fait qu'elle tremble."
"LPs, CDs, and rare box sets, both vinyl and digital.","Des vinyles, des CD et des coffrets rares, tant en vinyle qu'en numérique.","Vinyles, CDs et coffrets rares, en versions physiques et numériques."
"""This is Frankie L, and I'm here to take you on a journey.",Je suis Frankie L. et je suis là pour vous faire voyager.,"Ici Frankie L, et je suis là pour vous emmener en voyage."
"""While I was taking a look at Roman Palms Hotel's files, I got curious about a few things, mostly about their off-months,"" she began as he took the hint and sat up only to release a small grunt when she climbed between his legs and grabbed the iPad back out of his hands so that she could take over.","Pendant que je jetais un coup d'œil aux dossiers de l'hôtel Roman Palms, j'ai été curieuse de certaines choses, surtout à propos de leurs mois creux, commença-t-elle.","« En parcourant les dossiers de l'hôtel Roman Palms, certaines choses ont piqué ma curiosité, surtout leurs périodes creuses, » commença-t-elle tandis qu'il comprit le sous-entendu et se redressait, avant de lâcher un petit grognement quand elle s'installa entre ses jambes et lui reprenait l'iPad des mains pour prendre le relais."
